"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"354430 Roseira";773;815;808;842;908;911;764;713;668;610;514;370;264;192;146;115;108;9521
"354440 Rubiácea";212;213;217;247;252;215;220;199;202;170;122;104;89;79;60;39;37;2677
"354450 Rubinéia";170;195;206;208;239;186;179;185;215;215;203;167;142;135;96;57;58;2856
"354460 Sabino";378;364;410;447;440;408;366;341;360;357;324;270;234;191;159;106;105;5260
"354470 Sagres";159;200;206;214;199;198;184;157;152;169;151;124;111;72;65;51;51;2463
"354480 Sales";390;397;393;421;454;427;389;376;381;342;328;284;229;181;139;98;87;5316
"354490 Sales Oliveira";718;799;833;902;933;893;779;764;746;706;592;522;373;293;235;172;188;10448
"354500 Salesópolis";1275;1437;1365;1387;1343;1243;1191;1144;1091;965;775;660;530;422;341;239;214;15622
"354510 Salmourão";351;385;397;416;407;392;352;343;303;295;265;245;193;163;120;94;86;4807
"354515 Saltinho";416;465;479;563;638;628;578;486;474;469;430;395;290;198;141;101;101;6852
"354520 Salto";7609;8352;8783;9352;9893;9253;8260;8090;7918;7046;5588;4244;3098;2404;1893;1323;1221;104327
"354530 Salto de Pirapora";3089;3474;3547;3547;3663;3384;2992;2841;2747;2517;2089;1692;1301;1001;764;491;434;39573
"354540 Salto Grande";682;746;712;713;746;729;667;622;595;535;497;428;349;296;239;177;157;8890
"354550 Sandovalina";319;335;338;319;301;301;289;274;260;217;180;135;98;84;62;48;45;3605
"354560 Santa Adélia";1009;1109;1148;1159;1250;1277;1179;1050;990;907;804;667;529;440;343;276;268;14405
"354570 Santa Albertina";345;357;400;465;482;445;396;392;405;413;378;323;278;244;193;149;151;5816
"354580 Santa Bárbara d'Oeste";12259;13177;14285;15997;17301;16366;14567;14250;14079;13061;10817;7890;5518;4185;3296;2282;1930;181260
"354600 Santa Branca";1070;1129;1149;1163;1169;1121;1097;1044;1003;919;747;644;505;400;290;215;196;13861
"354610 Santa Clara d'Oeste";125;154;161;184;181;166;150;144;143;147;135;114;93;89;75;43;40;2144
"354620 Santa Cruz da Conceição";279;285;302;321;364;312;283;274;278;265;237;192;160;127;104;85;89;3957
"354625 Santa Cruz da Esperança";159;162;182;182;171;151;138;121;120;113;100;94;87;67;46;31;28;1952
"354630 Santa Cruz das Palmeiras";2312;2450;2529;2577;2884;2693;2330;2130;1990;1778;1512;1202;932;733;540;386;361;29339
"354640 Santa Cruz do Rio Pardo";3339;3498;3541;3576;3854;3538;3196;3135;3096;2867;2521;2143;1704;1378;1085;776;809;44056
"354650 Santa Ernestina";444;469;520;544;591;564;474;439;425;321;254;202;156;122;93;68;62;5748
"354660 Santa Fé do Sul";1726;1926;2079;2311;2535;2421;2190;2136;2137;1977;1795;1564;1324;1029;826;568;571;29115
"354670 Santa Gertrudes";1717;1825;1798;1788;2004;2120;1865;1636;1394;1123;859;689;508;392;297;212;224;20451
"354680 Santa Isabel";3902;4394;4333;4429;4605;4317;3879;3774;3470;3113;2589;2124;1565;1161;883;587;523;49648
"354690 Santa Lúcia";703;733;757;770;808;753;684;630;569;483;390;315;232;193;133;95;75;8323
"354700 Santa Maria da Serra";460;464;472;518;520;455;379;370;367;320;249;196;166;142;105;69;69;5321
"354710 Santa Mercedes";213;237;242;243;261;216;199;194;211;185;141;120;107;108;92;55;64;2888
"354740 Santa Rita d'Oeste";117;147;177;199;207;182;151;185;185;220;192;178;151;120;104;75;57;2647
"354750 Santa Rita do Passa Quatro";1661;1701;1836;2017;2218;2087;1918;1921;2001;1897;1708;1480;1212;1063;901;686;684;26991
"354760 Santa Rosa de Viterbo";1700;1783;1954;2033;2161;1940;1766;1709;1721;1541;1295;1055;885;728;571;437;422;23701
"354765 Santa Salete";77;79;96;108;112;107;97;114;111;104;103;95;78;58;50;33;38;1460
"354720 Santana da Ponte Pensa";86;95;102;122;136;111;109;122;141;135;124;114;107;89;66;55;39;1753
"354730 Santana de Parnaíba";8426;9402;9309;9346;9926;9185;8103;7601;7399;6663;5492;3973;2478;1577;1083;703;672;101338
"354770 Santo Anastácio";1390;1556;1677;1719;1744;1585;1501;1597;1618;1401;1154;980;866;749;605;438;450;21030
"354780 Santo André";45752;47987;49020;53563;61292;61081;55510;52169;51292;47902;41481;33674;25444;20223;15604;11221;10904;684119
"354790 Santo Antônio da Alegria";442;473;476;548;590;517;435;418;421;398;367;331;276;207;154;123;115;6291
"354800 Santo Antônio de Posse";1610;1767;1740;1765;1903;1841;1648;1514;1444;1251;1028;825;594;491;401;301;263;20386
"354805 Santo Antônio do Aracanguá";538;566;643;666;675;667;646;606;594;509;393;325;246;185;147;91;101;7598
"354810 Santo Antônio do Jardim";415;465;467;496;529;522;471;453;421;413;367;301;243;191;158;112;119;6143
"354820 Santo Antônio do Pinhal";484;625;587;579;571;528;492;479;482;436;324;248;239;194;148;91;83;6590
"354830 Santo Expedito";186;200;211;230;218;191;196;224;221;183;155;139;130;119;77;47;59;2786
"354840 Santópolis do Aguapeí";356;329;357;411;421;383;318;284;272;255;203;167;142;113;100;73;56;4240
"354850 Santos";25284;26462;26650;28866;34052;35052;31950;30383;31160;30854;28254;24405;19897;17104;14766;11512;12052;428703
"354860 São Bento do Sapucaí";730;846;868;859;832;829;797;809;799;735;590;530;439;365;260;190;199;10677
"354870 São Bernardo do Campo";56277;59092;59962;63740;71793;71674;65660;61638;58172;52082;43452;33582;23637;16941;11870;7903;7373;764848
"354880 São Caetano do Sul";7954;8194;8674;9931;12035;12503;11443;10767;11419;11497;10282;8777;7017;5916;5034;4164;4437;150044
"354890 São Carlos";14812;15749;16246;17679;19919;20009;18091;16462;16003;14979;12681;10184;7589;5990;4861;3646;3677;218577
"354900 São Francisco";190;200;217;220;227;194;201;212;209;184;165;159;150;129;93;70;58;2878
"354910 São João da Boa Vista";5303;5870;6050;6493;7249;7139;6522;6280;6282;5938;5169;4176;3196;2649;2165;1667;1590;83738
"354920 São João das Duas Pontes";171;205;214;206;209;215;194;206;200;195;145;115;122;91;75;55;35;2653
"354925 São João de Iracema";129;119;135;157;144;138;137;140;130;108;112;101;78;58;50;28;25;1789
"354930 São João do Pau d'Alho";117;143;154;160;173;137;136;145;150;162;143;128;115;105;83;65;58;2174
"354940 São Joaquim da Barra";3342;3517;3595;3826;4339;4261;3753;3373;3259;2993;2583;2088;1644;1257;953;675;683;46141
"354950 São José da Bela Vista";799;835;800;765;771;707;681;586;520;461;376;346;283;213;152;111;97;8503
"354960 São José do Barreiro";332;388;351;373;358;318;297;298;291;265;218;175;137;133;108;78;71;4191
"354970 São José do Rio Pardo";3396;3726;4205;4618;4823;4330;3753;3642;3697;3661;3277;2598;1950;1564;1295;997;1035;52567
"354980 São José do Rio Preto";26002;26705;28255;31472;36252;36484;33208;31014;30772;28667;24335;19703;15281;12186;9454;6789;6511;403090
"354990 São José dos Campos";47266;50073;50802;53935;59308;58244;51379;46534;44788;41109;35106;27071;18387;12690;8870;6135;6171;617868
"354995 São Lourenço da Serra";1087;1267;1295;1263;1281;1169;1112;1038;950;820;703;579;411;319;219;138;124;13775
"355000 São Luís do Paraitinga";664;828;916;904;905;796;805;791;765;707;575;491;435;388;283;207;187;10647
"355010 São Manuel";2797;3184;3221;3284;3496;3398;3121;2879;2659;2391;2088;1692;1312;1075;869;629;607;38702
"355020 São Miguel Arcanjo";2677;3000;3005;2983;2968;2654;2406;2339;2153;1843;1515;1273;1036;807;598;376;354;31987
"355030 São Paulo";813774;883132;862269;903321;1037996;1059738;964072;871976;809055;729790;626925;501114;370888;286356;221266;164543;168135;11274350
"355040 São Pedro";2165;2472;2493;2505;2652;2620;2366;2189;2104;1972;1785;1560;1318;1033;809;624;622;31289
"355050 São Pedro do Turvo";577;642;637;607;632;583;501;514;503;444;383;348;277;207;169;128;122;7274
"355060 São Roque";5271;6187;6154;6396;6992;6881;6149;5694;5532;5140;4450;3596;2720;2026;1612;1126;1137;77063
"355070 São Sebastião";6051;6437;6284;6303;6834;6991;6351;5636;4829;4161;3364;2508;1770;1311;907;632;609;70978
"355080 São Sebastião da Grama";910;1004;1009;1069;1140;1014;942;887;899;820;702;593;437;359;276;228;195;12484
"355090 São Simão";1043;1171;1151;1250;1352;1163;1028;1002;1019;913;792;687;546;441;369;275;279;14481
"355100 São Vicente";26155;28082;27574;27772;30321;29952;26954;24612;23186;21087;18307;14558;10589;8105;6038;4255;4104;331651
"355110 Sarapuí";703;833;810;761;811;731;669;582;589;546;451;375;311;249;198;135;123;8877
"355120 Sarutaiá";301;329;319;329;333;277;237;249;257;228;212;169;155;119;88;69;69;3740
"355130 Sebastianópolis do Sul";190;163;206;231;272;259;213;207;219;207;196;161;131;108;86;60;50;2959
"355140 Serra Azul";783;885;872;947;1125;1042;895;769;685;616;510;384;290;210;164;114;105;10396
"355160 Serra Negra";1624;1845;1854;2003;2146;2153;2039;1914;1856;1793;1604;1380;1096;881;776;637;652;26253
"355150 Serrana";3312;3513;3530;3573;3809;3560;3155;2859;2649;2217;1704;1278;922;683;508;339;322;37933
"355170 Sertãozinho";8091;8570;8769;9658;10666;10428;8985;8125;7700;6965;5739;4507;3211;2423;1808;1253;1194;108092
"355180 Sete Barras";1285;1340;1246;1200;1206;1109;957;875;797;743;685;584;488;391;267;178;164;13515
"355190 Severínia";1263;1359;1375;1398;1515;1377;1178;1180;1066;919;727;563;424;340;261;186;171;15302
"355200 Silveiras";453;533;503;516;521;477;429;395;373;349;280;252;224;177;132;97;94;5805
"355210 Socorro";2323;2473;2575;2812;3048;2972;2681;2599;2569;2481;2260;1997;1606;1318;1069;805;777;36365
"355220 Sorocaba";40606;45658;46817;49442;54176;52949;47164;43391;41670;38178;31669;24434;17763;13572;10521;7581;7416;573007
"355230 Sud Mennucci";557;602;640;659;677;638;640;583;526;501;405;328;263;197;140;119;112;7587
"355240 Sumaré";18872;19751;20055;20949;22864;22570;20279;18303;16326;14237;11905;8895;6035;4143;2985;2001;1924;232094
"355255 Suzanápolis";244;261;263;274;277;274;232;230;247;226;172;149;127;101;76;71;63;3287
"355250 Suzano";21092;24619;24015;23659;24582;23289;21234;19699;18154;15693;13132;9917;6908;4845;3409;2278;2099;258624
"355260 Tabapuã";778;747;833;894;1028;944;840;845;844;760;664;540;468;404;320;240;221;11370
"355270 Tabatinga";1086;1180;1184;1314;1410;1304;1099;1052;1018;910;784;596;457;395;317;215;207;14528
"355280 Taboão da Serra";19788;21136;20449;20776;23501;23098;21064;18818;16895;14357;11594;8772;5995;4137;2774;1722;1529;236405
"355290 Taciba";426;459;493;495;491;461;431;453;419;372;279;230;192;172;145;102;82;5702
"355300 Taguaí";851;851;858;986;1058;909;741;669;658;583;518;420;319;239;178;119;134;10091
"355310 Taiaçu";404;503;528;531;510;466;437;451;408;355;289;257;218;200;168;123;102;5950
"355320 Taiúva";334;374;419;492;490;432;394;385;401;375;348;300;215;196;176;135;125;5591
"355330 Tambaú";1705;1820;1873;2015;2040;1870;1633;1602;1619;1529;1301;1057;817;682;521;404;394;22882
"355340 Tanabi";1508;1565;1669;1913;2149;2050;1767;1745;1830;1741;1488;1242;1043;840;677;482;471;24180
"355350 Tapiraí";742;914;839;745;714;676;605;553;514;452;376;339;301;227;162;103;99;8361
"355360 Tapiratiba";847;1060;1176;1175;1145;1008;922;992;1010;906;735;549;454;381;314;207;212;13093
"355365 Taquaral";187;231;218;248;243;232;211;199;189;200;161;130;98;81;67;57;36;2788
"355370 Taquaritinga";3910;4285;4284;4539;4894;4740;4258;4009;3909;3553;2978;2492;1992;1602;1302;951;975;54673
"355380 Taquarituba";1744;1962;1961;2004;2036;1863;1675;1602;1630;1495;1291;981;755;612;477;319;310;22717
"355385 Taquarivaí";459;577;528;524;496;438;369;332;319;273;226;161;117;103;72;37;40;5071
"355390 Tarabai";519;585;584;596;599;543;514;481;467;386;302;236;195;177;148;98;89;6519
"355395 Tarumã";1069;1050;1097;1131;1205;1108;1053;980;948;788;599;459;349;283;189;124;122;12554
"355400 Tatuí";8145;8945;9138;9327;9831;9433;8333;7536;7185;6470;5522;4502;3572;2738;2096;1464;1489;105726
"355410 Taubaté";20274;21779;22075;23146;25649;25107;22495;20858;20020;18086;15322;12184;8942;6739;5041;3629;3644;274990
"355420 Tejupá";442;534;472;450;457;428;356;325;316;300;271;226;186;138;86;53;36;5076
"355430 Teodoro Sampaio";1768;2009;1942;1925;1997;1915;1723;1629;1483;1221;1008;842;650;489;374;258;242;21475
"355440 Terra Roxa";663;670;701;775;769;693;606;600;598;563;478;370;274;231;191;153;146;8481
"355450 Tietê";2630;2748;2859;3017;3377;3178;2833;2657;2550;2364;1957;1640;1260;995;831;631;654;36181
"355460 Timburi";199;204;216;216;231;172;176;172;211;204;174;142;119;88;89;66;53;2732
"355465 Torre de Pedra";159;179;191;174;168;163;169;158;164;140;131;120;105;96;63;49;45;2274
"355470 Torrinha";610;641;739;806;827;744;710;662;655;601;551;464;384;303;274;215;215;9401
"355475 Trabiju";119;131;145;146;136;123;120;103;102;85;77;64;54;46;37;27;17;1532
"355480 Tremembé";2864;3199;3207;3503;3926;4065;3467;3065;2962;2607;2125;1637;1166;857;621;434;417;40122
"355490 Três Fronteiras";335;378;400;411;467;416;388;378;375;365;335;303;263;233;168;123;136;5474
"355495 Tuiuti";361;386;414;460;501;486;463;406;382;366;363;324;282;212;166;108;101;5781
"355500 Tupã";4200;4309;4495;4934;5523;5342;4825;4658;4663;4488;3906;3360;2805;2436;1995;1474;1492;64905
"355510 Tupi Paulista";690;781;910;1082;1241;1215;1052;1036;1054;1042;940;819;676;563;505;350;355;14311
"355520 Turiúba";130;106;136;143;155;136;128;134;148;138;133;121;109;92;74;42;39;1964
"355530 Turmalina";92;126;147;172;150;119;125;159;190;184;148;136;129;102;74;34;51;2138
"355535 Ubarana";446;480;474;442;467;473;410;380;321;283;256;211;153;112;81;52;56;5097
"355540 Ubatuba";6073;7243;7159;6981;6984;6847;6469;5964;5441;4694;3858;3026;2202;1562;1162;766;684;77115
"355550 Ubirajara";364;367;372;387;412;352;299;294;277;263;263;218;154;136;119;85;88;4450
"355560 Uchoa";613;643;686;792;823;750;690;702;693;663;575;472;391;341;295;211;222;9562
"355570 União Paulista";129;111;137;119;142;124;118;110;106;90;89;72;64;49;47;30;27;1564
"355580 Urânia";559;616;622;678;778;737;666;656;629;615;579;483;413;349;279;198;180;9037
"355590 Uru";79;86;93;110;120;106;86;85;108;95;88;70;57;46;35;35;26;1325
"355600 Urupês";724;829;882;1013;1090;1030;917;940;930;886;793;674;560;488;402;316;275;12749
"355610 Valentim Gentil";721;798;788;879;1033;993;856;771;759;711;601;458;381;293;239;152;143;10576
"355620 Valinhos";6755;7035;7348;8068;9111;9170;8612;8522;8343;7339;6088;4690;3531;2656;2077;1490;1426;102261
"355630 Valparaíso";1672;1636;1723;1954;2132;2277;1915;1692;1565;1324;1018;823;652;523;415;285;316;21922
"355635 Vargem";602;689;661;724;766;693;657;596;547;509;457;419;351;266;208;167;156;8468
"355640 Vargem Grande do Sul";3043;3156;3131;3276;3491;3348;2940;2904;2836;2593;2210;1789;1362;1096;868;651;610;39304
"355645 Vargem Grande Paulista";3503;3698;3607;3669;3938;3839;3399;3118;2929;2575;2029;1577;1071;782;540;349;337;40960
"355650 Várzea Paulista";8685;9257;9349;9741;10590;10000;8813;8118;7578;6762;5468;3946;2546;1756;1240;805;714;105368
"355660 Vera Cruz";764;868;898;919;918;885;810;791;760;719;594;532;459;377;313;247;258;11112
"355670 Vinhedo";4187;4320;4461;4888;5803;5705;5042;4709;4500;4244;3491;2700;2002;1456;1118;835;842;60303
"355680 Viradouro";1283;1394;1499;1576;1654;1482;1293;1196;1171;1089;887;751;597;493;391;276;273;17305
"355690 Vista Alegre do Alto";463;485;518;564;670;615;510;479;430;390;334;266;199;183;138;98;76;6418
"355695 Vitória Brasil";125;119;123;145;169;157;128;129;117;123;100;81;72;68;50;29;24;1759
"355700 Votorantim";8337;9535;9403;9614;10352;10017;8733;7939;7481;6743;5682;4358;3218;2236;1586;1074;1044;107352
"355710 Votuporanga";5091;5379;5983;6740;7517;7257;6521;6466;6359;6020;5205;4317;3406;2717;2109;1466;1440;83993
"355715 Zacarias";168;154;166;177;199;186;165;172;160;161;130;114;91;88;66;40;38;2275
