"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"352150 Irapuã";586;550;550;642;690;639;502;492;477;462;418;334;249;204;166;120;117;7198
"352160 Irapuru";435;500;576;718;761;716;539;523;514;478;451;385;347;300;250;188;154;7835
"352170 Itaberá";1487;1796;1703;1682;1708;1431;1321;1387;1298;1144;969;761;628;476;376;270;234;18671
"352180 Itaí";1982;2089;1942;2114;2267;2136;1842;1731;1654;1417;1206;898;655;523;419;267;250;23392
"352190 Itajobi";872;980;1041;1174;1259;1205;1090;1095;1080;1004;939;800;645;513;420;331;309;14757
"352200 Itaju";234;242;240;269;291;253;205;202;184;207;188;154;126;99;66;60;62;3082
"352210 Itanhaém";7442;7647;6893;6749;7151;6613;6038;5443;5320;5161;4734;4060;3238;2518;1841;1245;1054;83147
"352215 Itaóca";248;358;301;274;291;231;232;205;207;185;165;130;137;110;95;66;65;3300
"352220 Itapecerica da Serra";13226;14871;13833;14127;14940;14014;12620;11533;9713;8186;6748;4809;3129;2162;1434;937;832;147114
"352230 Itapetininga";11281;12560;12135;12735;13605;12495;10767;9699;9446;8696;7181;5703;4208;3398;2601;1920;1864;140294
"352240 Itapeva";7527;8758;8311;8187;8320;7592;6513;6240;5954;5047;4174;3276;2472;2023;1507;1033;892;87826
"352250 Itapevi";18149;20549;18845;18832;19230;17842;15832;14490;12315;10252;8096;5900;3816;2574;1705;1044;877;190348
"352260 Itapira";4105;4954;5240;5765;6120;5717;5127;5209;5009;4704;4065;3289;2570;2061;1651;1265;1219;68070
"352265 Itapirapuã Paulista";359;460;386;364;377;315;280;243;189;178;157;158;118;95;75;51;44;3849
"352270 Itápolis";2564;2887;3058;3465;3629;3319;3080;3061;2927;2596;2194;1864;1554;1337;1039;784;699;40057
"352280 Itaporanga";1293;1285;1166;1295;1386;1211;979;946;978;972;836;686;521;437;353;245;212;14801
"352290 Itapuí";987;977;972;1003;1115;972;888;832;802;755;624;507;334;319;251;219;188;11745
"352300 Itapura";335;383;369;377;370;355;334;317;266;256;214;205;145;114;86;63;64;4253
"352310 Itaquaquecetuba";29466;33730;31336;31103;31034;28006;25160;23774;20797;17415;13358;9356;5896;3900;2595;1670;1389;309985
"352320 Itararé";3882;4692;4638;4483;4454;3915;3635;3356;3199;2836;2415;1931;1493;1171;972;719;685;48476
"352330 Itariri";1521;1661;1470;1414;1349;1257;1073;972;909;748;636;545;489;406;291;202;152;15095
"352340 Itatiba";6762;7597;7510;8502;9161;8871;7807;7505;7052;6326;5090;4035;2943;2313;1849;1358;1173;95854
"352350 Itatinga";1643;1757;1631;1722;1686;1488;1306;1292;1109;964;780;574;458;365;279;187;202;17443
"352360 Itirapina";1036;1106;1291;1437;1476;1559;1351;1157;996;810;656;511;420;355;268;194;203;14826
"352370 Itirapuã";498;549;537;520;522;489;427;384;353;345;313;262;196;154;134;92;77;5852
"352380 Itobi";574;631;643;712;754;665;536;509;547;488;425;326;263;203;162;131;116;7685
"352390 Itu";11499;12792;12619;13293;14448;13794;12254;11574;10713;9559;7712;6020;4244;3369;2624;1994;1791;150299
"352400 Itupeva";3394;3389;3354;3597;3995;3743;3323;2935;2715;2284;1826;1289;934;700;488;344;272;38582
"352410 Ituverava";2694;2994;2972;3216;3652;3385;2847;2683;2699;2568;2241;1858;1486;1217;905;607;597;38621
"352420 Jaborandi";495;510;532;645;622;556;501;506;466;403;345;286;237;221;158;98;94;6675
"352430 Jaboticabal";4800;5467;5574;6148;6644;6286;5511;5249;5089;4778;4091;3265;2577;2087;1592;1218;1243;71619
"352440 Jacareí";16387;17493;16987;17644;19086;18661;17088;16149;15301;13452;11599;9180;6483;4756;3409;2323;2209;208207
"352450 Jaci";376;413;391;465;502;496;428;408;405;322;272;196;156;131;102;69;52;5184
"352460 Jacupiranga";1611;1708;1661;1564;1600;1480;1261;1211;1157;970;834;661;563;433;351;235;231;17531
"352470 Jaguariúna";2989;3177;3194;3496;3850;3825;3370;3042;2785;2500;2034;1586;1182;892;708;485;458;39573
"352480 Jales";3001;3228;3380;3741;4264;4038;3642;3669;3631;3355;2876;2421;2010;1611;1257;850;776;47750
"352490 Jambeiro";386;427;431;444;450;416;381;359;352;305;240;198;184;133;109;69;56;4940
"352500 Jandira";9190;10325;9637;10110;10748;10136;9012;8414;7209;6150;4773;3320;2046;1325;865;575;504;104339
"352510 Jardinópolis";3012;3099;3146;3192;3343;3009;2682;2568;2419;2227;1938;1528;1135;872;699;478;460;35807
"352520 Jarinu";1740;1934;1917;1970;2161;1980;1727;1605;1440;1187;1131;884;674;475;396;269;241;21731
"352530 Jaú";9213;9446;9471;10361;11852;11251;9935;9355;9204;8602;7340;5629;4194;3506;2937;2220;2095;126611
"352540 Jeriquara";287;305;302;293;315;305;269;230;199;183;143;129;91;90;60;44;33;3278
"352550 Joanópolis";840;823;922;1011;1053;928;854;812;821;752;665;544;436;355;278;211;199;11504
"352560 João Ramalho";352;346;381;410;384;346;310;327;299;239;175;153;105;111;87;51;47;4123
"352570 José Bonifácio";2187;2544;2604;2850;2972;2784;2435;2356;2294;2098;1700;1372;1124;906;715;503;479;31923
"352580 Júlio Mesquita";307;424;405;402;413;361;305;307;277;248;224;198;157;135;99;85;80;4427
"352585 Jumirim";174;205;221;275;254;238;204;191;190;153;115;97;75;76;68;50;40;2626
"352590 Jundiaí";25240;25685;25743;29078;33287;32604;29205;27766;26701;24757;20689;16563;12706;10541;8056;5882;5747;360250
"352600 Junqueirópolis";1192;1169;1357;1496;1591;1578;1421;1401;1323;1215;1053;897;759;678;545;447;355;18477
"352610 Juquiá";1714;2125;1875;1783;1802;1653;1389;1362;1229;1145;1004;860;671;548;412;306;297;20175
"352620 Juquitiba";2554;2971;2708;2694;2616;2425;2279;2049;1874;1578;1289;1091;795;597;456;285;236;28497
"352630 Lagoinha";313;414;417;413;415;372;353;359;350;294;254;251;220;192;153;125;101;4996
"352640 Laranjal Paulista";1748;1913;1905;2132;2296;2075;1827;1712;1725;1574;1379;1132;880;736;599;509;467;24609
"352650 Lavínia";371;445;553;731;938;886;696;611;490;393;336;273;242;208;159;106;117;7555
"352660 Lavrinhas";613;649;597;637;625;572;512;469;420;377;302;221;169;125;105;64;55;6512
"352670 Leme";7158;7704;7757;8381;8830;7986;6903;6545;6111;5366;4555;3695;2642;2114;1585;1175;1029;89536
"352680 Lençóis Paulista";4640;5180;5037;5483;5837;5485;4730;4551;4334;3814;3105;2440;1737;1387;1052;780;730;60322
"352690 Limeira";19638;21558;21299;23725;25665;23876;21603;21080;20030;18699;15339;11665;8542;6744;5106;3777;3380;271726
"352700 Lindóia";502;486;489;514;577;535;507;473;442;379;371;293;221;194;147;113;105;6348
"352710 Lins";4791;5318;5307;5762;6486;6115;5386;5145;5091;4789;4125;3323;2538;2200;1800;1402;1328;70906
"352720 Lorena";6411;6769;6859;7376;7707;7183;6166;5791;5806;5386;4482;3799;2835;2095;1625;1146;1189;82625
"352725 Lourdes";133;145;177;167;170;170;168;165;156;142;125;119;93;78;49;33;39;2129
"352730 Louveira";2746;2731;2871;3113;3564;3465;2850;2536;2170;1823;1443;1063;746;580;436;326;304;32767
"352740 Lucélia";1299;1438;1510;1662;1739;1735;1589;1488;1414;1255;1071;910;791;626;491;342;360;19720
"352750 Lucianópolis";168;186;183;183;210;203;163;135;108;150;143;144;96;65;49;39;38;2263
"352760 Luís Antônio";870;977;994;1014;996;880;749;735;716;588;432;312;218;175;118;83;75;9932
"352770 Luiziânia";370;383;393;449;484;389;323;334;347;314;236;191;178;161;121;93;83;4849
"352780 Lupércio";365;421;372;388;409;370;303;299;292;261;227;204;152;122;97;66;55;4403
"352790 Lutécia";197;220;240;247;268;215;204;201;204;169;157;134;116;86;73;64;51;2846
"352800 Macatuba";1317;1428;1423;1519;1602;1366;1223;1253;1220;1041;783;600;478;431;315;230;199;16428
"352810 Macaubal";521;483;512;592;682;596;551;569;581;534;473;408;372;298;237;175;144;7728
"352820 Macedônia";234;257;275;274;348;286;273;276;283;266;247;204;171;142;100;79;69;3784
"352830 Magda";215;198;243;254;281;271;252;251;242;241;206;195;159;136;92;61;61;3358
"352840 Mairinque";3584;3946;3768;3901;3991;3755;3427;3367;3124;2641;2142;1681;1265;890;646;407;396;42931
"352850 Mairiporã";5412;6948;6559;6651;6840;6780;6107;5803;5426;4812;3975;3134;2184;1536;1104;758;625;74654
"352860 Manduri";707;690;717;782;785;718;655;621;661;541;481;427;367;273;219;142;128;8914
"352870 Marabá Paulista";299;324;379;454;517;451;358;329;303;251;197;174;141;121;84;60;45;4487
"352880 Maracaí";993;1070;1086;1224;1251;1145;1035;1044;993;867;739;593;485;335;270;187;188;13505
"352885 Marapoama";145;196;180;219;236;207;199;178;189;173;155;132;94;74;61;56;44;2538
"352890 Mariápolis";289;274;340;347;376;295;261;254;317;253;213;183;155;142;111;81;89;3980
"352900 Marília";14536;16563;16753;17746;19212;18805;17324;16161;15572;14254;11976;9722;7468;6077;4913;3554;3460;214096
"352910 Marinópolis";118;181;182;183;176;167;185;180;169;169;118;98;71;73;56;36;30;2192
"352920 Martinópolis";1668;1858;1924;2066;2200;2054;1819;1841;1765;1529;1261;1062;863;735;563;438;389;24035
"352930 Matão";5164;5915;6124;7032;7334;6761;5949;5907;5835;5236;4384;3217;2388;1848;1435;1057;968;76554
"352940 Mauá";32488;36908;35686;38478;40381;37777;34223;32410;29368;24888;20101;14538;9978;7242;4955;3219;2623;405263
"352950 Mendonça";264;301;312;393;403;344;280;347;323;300;257;215;190;171;120;81;100;4401
"352960 Meridiano";250;288;289;333;346;322;303;300;311;277;232;166;178;160;106;82;65;4008
"352965 Mesópolis";152;152;158;140;164;149;144;144;145;127;104;95;79;67;51;43;31;1945
"352970 Miguelópolis";1719;1779;1741;1761;1902;1859;1584;1499;1382;1252;1037;882;668;488;343;247;211;20354
"352980 Mineiros do Tietê";927;1027;1027;1058;1131;1034;879;869;831;793;647;505;336;322;261;211;206;12064
"353000 Mira Estrela";175;199;195;204;240;202;212;211;195;205;202;167;120;91;72;51;55;2796
"352990 Miracatu";2097;2340;2107;1982;1922;1774;1548;1479;1343;1193;1001;830;685;573;387;266;227;21754
"353010 Mirandópolis";1633;1690;1826;2214;2373;2653;2495;2251;2136;1766;1528;1291;1065;910;677;512;480;27500
"353020 Mirante do Paranapanema";1279;1397;1392;1456;1501;1318;1182;1246;1268;1081;908;783;689;575;447;311;281;17114
"353030 Mirassol";3573;3776;3940;4297;4663;4560;4315;4301;4063;3577;2968;2469;1838;1524;1249;905;856;52874
"353040 Mirassolândia";307;326;316;334;349;354;312;311;293;268;227;197;187;142;110;77;66;4176
"353050 Mococa";4750;5165;5320;5799;6306;5738;5003;4802;4770;4619;3935;3253;2453;1940;1515;1098;1039;67505
"353060 Mogi das Cruzes";30917;34160;32061;33345;35105;32990;29814;28245;26681;23584;19004;14864;10738;8414;6100;4205;3860;374087
"353070 Mogi Guaçu";9607;10660;10964;12113;12938;11914;10530;10249;10003;9061;7625;6056;4478;3411;2456;1654;1544;135263
"353080 Mogi Mirim";5959;6406;6677;7305;8007;7389;6769;6597;6492;5996;5004;4080;2998;2329;1825;1370;1287;86490
"353090 Mombuca";283;291;298;331;293;279;240;255;232;179;143;109;109;85;62;45;44;3278
"353100 Monções";142;128;130;173;175;162;155;161;174;153;133;120;99;88;73;45;39;2150
"353110 Mongaguá";3758;3858;3460;3580;3662;3496;3147;2857;2744;2703;2442;2100;1724;1320;925;655;541;42972
"353120 Monte Alegre do Sul";468;487;508;565;590;567;524;530;544;489;403;327;274;246;188;140;139;6989
"353130 Monte Alto";2938;3307;3485;3818;4276;3919;3571;3546;3467;3197;2763;2222;1691;1433;1150;883;846;46512
"353140 Monte Aprazível";1448;1271;1455;1682;1856;1782;1542;1599;1540;1441;1243;1033;867;769;580;432;396;20936
"353150 Monte Azul Paulista";1318;1523;1611;1772;1842;1564;1503;1492;1429;1258;1053;865;683;593;444;331;319;19600
"353160 Monte Castelo";226;283;309;329;379;316;263;312;309;283;272;216;184;159;125;102;98;4165
"353180 Monte Mor";3827;4259;4132;4288;4440;4275;3878;3389;2972;2612;2141;1705;1213;932;611;441;411;45526
"353170 Monteiro Lobato";310;334;330;344;351;323;289;284;294;267;214;178;146;125;94;67;66;4016
"353190 Morro Agudo";2539;2549;2533;2767;2859;2658;2289;2064;1886;1574;1253;1057;777;578;406;281;265;28335
"353200 Morungaba";858;991;935;990;1073;1055;943;832;769;656;591;506;371;274;193;139;134;11310
"353205 Motuca";328;341;353;405;416;376;317;312;300;287;228;163;126;101;73;54;43;4223
"353210 Murutinga do Sul";237;293;280;298;306;286;297;331;346;280;279;242;206;168;138;111;98;4196
"353215 Nantes";224;237;240;248;251;221;204;216;163;143;115;92;84;65;45;23;26;2597
"353220 Narandiba";341;372;381;374;396;362;314;342;282;250;187;165;116;103;87;51;49;4172
"353230 Natividade da Serra";508;610;563;552;580;495;458;481;488;409;421;317;309;258;213;137;137;6936
"353240 Nazaré Paulista";1115;1418;1372;1473;1430;1337;1233;1132;1103;936;766;710;581;515;383;261;237;16002
"353250 Neves Paulista";466;527;596;681;786;754;669;704;698;626;557;485;402;372;288;221;190;9022
"353260 Nhandeara";635;602;696;798;920;826;759;813;820;816;709;616;525;427;330;239;228;10759
"353270 Nipoã";324;280;303;389;388;361;302;314;260;233;193;165;156;104;93;60;52;3977
"353280 Nova Aliança";411;407;411;431;463;459;403;409;394;371;320;256;223;210;156;127;135;5586
"353282 Nova Campina";759;1015;912;810;810;693;619;576;529;387;306;255;182;161;102;66;49;8231
"353284 Nova Canaã Paulista";119;154;143;160;174;162;156;154;170;179;166;149;126;105;70;65;54;2306
"353286 Nova Castilho";88;86;83;87;87;77;89;98;77;72;54;49;51;34;31;18;17;1098
"353290 Nova Europa";773;731;709;776;849;805;720;628;593;517;442;341;262;196;166;120;105;8733
"353300 Nova Granada";1344;1449;1512;1634;1709;1686;1408;1352;1327;1194;973;818;686;579;455;326;318;18770
"353310 Nova Guataporanga";146;165;143;177;168;171;142;135;156;162;149;111;86;95;79;56;50;2191
"353320 Nova Independência";243;214;248;247;250;239;203;187;185;174;141;103;89;69;61;43;49;2745
"353330 Nova Luzitânia";271;255;232;288;309;304;270;225;210;201;160;159;94;98;68;51;54;3249
"353340 Nova Odessa";3513;3835;3930;4239;4585;4370;4011;3927;3731;3299;2715;2068;1458;1181;861;590;508;48821
"353325 Novais";394;350;415;418;416;361;329;289;238;193;160;146;124;118;91;63;57;4162
"353350 Novo Horizonte";2583;2658;2692;3046;3143;2935;2671;2655;2576;2406;2083;1697;1336;1131;898;667;618;35795
"353360 Nuporanga";485;505;551;628;608;519;496;521;495;480;377;298;218;197;165;128;101;6772
"353370 Ocauçu";342;345;345;375;376;324;292;301;302;280;239;199;154;136;112;73;63;4258
"353380 Óleo";196;231;228;224;219;199;193;189;193;222;172;159;125;106;88;63;51;2858
"353390 Olímpia";3621;3484;3757;4363;4591;4165;3677;3655;3394;3208;2795;2416;1875;1528;1198;934;927;49588
"353400 Onda Verde";292;335;314;322;339;330;294;308;277;235;164;160;138;99;76;58;47;3788
"353410 Oriente";389;443;462;550;569;467;413;445;490;414;345;271;231;210;165;135;122;6121
"353420 Orindiúva";428;449;469;535;478;510;459;432;349;285;225;168;126;118;81;63;38;5213
"353430 Orlândia";2750;3106;3194;3524;3717;3378;3015;3064;2924;2643;2119;1710;1287;1037;731;526;480;39205
"353440 Osasco";53424;58282;55320;59451;65427;63960;57991;53901;48909;42715;34344;26550;18731;14253;10173;6864;5958;676253
"353450 Oscar Bressane";177;157;181;203;202;204;196;175;183;154;162;167;131;102;80;59;67;2600
"353460 Osvaldo Cruz";1848;2097;2256;2544;2786;2459;2250;2209;2209;2185;1910;1602;1363;1124;921;702;654;31119
"353470 Ourinhos";7734;8117;8143;8616;9251;8600;7727;7607;7298;6606;5723;4719;3616;2808;2163;1578;1478;101784
"353480 Ouro Verde";621;643;622;725;714;600;554;571;532;463;378;308;289;236;196;141;129;7722
"353475 Ouroeste";558;572;612;674;759;678;568;574;547;493;414;352;285;258;176;132;118;7770
"353490 Pacaembu";811;786;906;1080;1249;1352;1055;1006;955;863;663;580;525;475;410;286;246;13248
"353500 Palestina";742;688;724;871;972;851;738;733;757;696;606;518;459;417;308;231;229;10540
"353510 Palmares Paulista";905;928;975;1072;1081;1014;845;762;666;537;402;308;230;188;134;98;62;10207
"353520 Palmeira d'Oeste";599;721;696;737;778;789;703;737;789;727;616;546;486;436;317;227;184;10088
"353530 Palmital";1519;1643;1562;1689;1722;1728;1583;1563;1498;1430;1280;1151;922;717;590;446;431;21474
"353540 Panorama";1268;1320;1309;1312;1315;1223;1176;1071;907;834;690;620;489;370;273;191;179;14547
"353550 Paraguaçu Paulista";3162;3495;3568;3719;3976;3549;3280;3153;2995;2578;2135;1798;1445;1129;908;675;629;42194
"353560 Paraibuna";1366;1583;1570;1646;1537;1439;1313;1258;1240;1081;893;762;630;461;364;256;233;17632
"353570 Paraíso";442;444;469;492;534;467;437;440;420;389;310;248;219;186;139;109;103;5848
"353580 Paranapanema";1418;1715;1615;1555;1656;1522;1346;1243;1187;1038;840;609;499;381;298;205;186;17313
"353590 Paranapuã";242;327;286;286;315;340;289;272;257;263;210;203;160;131;110;76;63;3830
"353600 Parapuã";716;806;835;919;948;868;808;771;821;756;648;564;467;432;345;265;221;11190
"353610 Pardinho";460;524;484;462;450;463;428;403;364;279;271;213;191;147;107;68;62;5376
"353620 Pariquera-Açu";1503;1768;1684;1674;1795;1677;1369;1233;1209;1030;856;731;592;508;396;266;260;18551
"353625 Parisi";133;138;135;174;174;157;142;154;152;152;124;106;86;76;54;46;42;2045
"353630 Patrocínio Paulista";1077;1099;1118;1109;1153;1083;933;947;844;787;665;529;413;319;255;184;161;12676
"353640 Paulicéia";491;557;575;575;565;512;486;454;388;333;299;251;197;146;119;69;60;6077
"353650 Paulínia";5872;5898;5780;6385;7018;7068;6409;5899;5366;4528;3700;2747;1808;1309;909;649;636;71981
"353657 Paulistânia";111;155;165;152;158;170;145;145;110;98;96;97;67;59;44;24;23;1819
"353660 Paulo de Faria";649;712;726;785;803;700;644;636;637;541;446;385;323;260;206;143;141;8737
"353670 Pederneiras";3175;3593;3564;3599;3729;3566;3222;2919;2793;2448;2059;1658;1221;1030;805;585;563;40529
"353680 Pedra Bela";396;483;466;506;516;496;456;398;366;352;363;287;232;191;136;102;97;5843
"353690 Pedranópolis";169;173;169;195;235;217;186;182;193;207;186;159;111;85;92;68;57;2684
"353700 Pedregulho";1305;1331;1367;1533;1527;1389;1150;1047;1037;984;797;682;506;423;305;210;186;15779
"353710 Pedreira";2737;3033;3093;3534;3793;3697;3280;3129;3027;2615;2149;1660;1283;1038;828;620;507;40023
"353715 Pedrinhas Paulista";201;239;252;253;242;222;240;241;229;221;156;136;103;86;76;44;35;2976
"353720 Pedro de Toledo";915;1011;927;856;884;772;715;658;615;566;509;419;380;300;219;155;136;10037
"353730 Penápolis";4106;4243;4469;4702;5189;4887;4354;4230;4200;3973;3377;2844;2266;1838;1471;1088;1081;58318
"353740 Pereira Barreto";1971;1947;2035;2211;2151;2105;1969;1993;1831;1523;1350;1166;1016;814;596;435;437;25550
"353750 Pereiras";573;575;579;637;666;549;512;479;464;447;411;333;263;212;179;136;128;7143
"353760 Peruíbe";5063;5502;4808;4862;4876;4641;4176;3825;3604;3431;3152;2662;2184;1796;1395;1007;892;57876
"353770 Piacatu";371;379;397;457;472;409;375;361;384;328;271;246;211;175;142;87;83;5148
"353780 Piedade";3971;4676;4496;4645;4807;4421;4087;3798;3759;3330;2637;2244;1777;1392;1094;740;660;52534
"353790 Pilar do Sul";2079;2483;2359;2440;2462;2167;2017;1876;1701;1543;1233;1037;852;689;497;345;263;26043
"353800 Pindamonhangaba";11310;12524;12117;12887;13994;12975;11117;10220;9878;9137;7813;5971;4052;2966;2141;1525;1506;142133
"353810 Pindorama";1008;983;1047;1197;1306;1238;1136;1085;1000;922;836;755;568;499;436;322;288;14626
"353820 Pinhalzinho";891;990;1004;1043;1079;1020;894;809;863;851;759;638;553;429;314;219;218;12574
"353830 Piquerobi";245;251;287;306;306;260;267;291;288;239;178;175;158;123;92;60;68;3594
"353850 Piquete";1072;1095;1185;1305;1254;1155;1041;1070;1139;1099;859;755;555;422;339;252;254;14851
"353860 Piracaia";1764;2171;2075;2176;2148;2185;2037;1859;1717;1550;1310;1092;862;702;536;424;384;24992
"353870 Piracicaba";25469;28119;27868;30532;34176;32482;28448;26482;25945;23586;20239;16178;11857;9427;7283;5603;5288;358982
"353880 Piraju";2078;2308;2288;2448;2531;2279;2003;2034;2069;1972;1701;1408;1082;931;780;526;453;28891
"353890 Pirajuí";1404;1486;1653;1922;2242;2192;1775;1556;1561;1448;1209;935;718;671;565;436;425;22198
"353900 Pirangi";646;733;785;853;952;875;798;816;758;725;635;546;428;355;288;221;220;10634
"353910 Pirapora do Bom Jesus";1413;1716;1502;1380;1400;1345;1213;1103;943;719;613;457;337;242;157;125;121;14786
"353920 Pirapozinho";1726;2003;2037;2167;2077;1973;1866;2012;1800;1549;1247;991;817;694;523;377;381;24240
"353930 Pirassununga";4979;5302;5316;5732;6352;5860;5188;5045;5248;4618;3856;3326;2601;2057;1609;1281;1257;69627
"353940 Piratininga";778;932;845;993;1103;1039;898;778;802;785;700;578;408;345;314;234;232;11764
"353950 Pitangueiras";2954;3398;3184;3283;3427;3078;2690;2600;2280;1864;1423;1190;947;799;585;417;365;34484
"353960 Planalto";373;345;364;359;406;370;319;313;316;270;223;164;130;108;78;58;58;4254
"353970 Platina";275;280;250;262;279;267;228;216;207;203;161;140;99;95;71;55;49;3137
"353980 Poá";8650;9713;9289;9890;10220;9351;8362;7988;7428;6576;5367;3979;2669;1880;1319;933;807;104421
"353990 Poloni";408;329;360;409;477;396;371;345;357;350;287;258;248;231;181;127;141;5275
"354000 Pompéia";1367;1523;1432;1613;1858;1893;1531;1411;1392;1325;1089;911;701;545;438;334;352;19715
"354010 Pongaí";200;228;244;295;330;282;249;255;278;281;228;196;154;138;121;92;71;3642
"354020 Pontal";3493;3505;3438;3684;3915;3669;3126;2789;2403;1948;1473;1073;767;646;490;340;274;37033
"354025 Pontalinda";336;294;332;386;393;349;285;296;251;231;194;181;128;113;77;60;51;3957
"354030 Pontes Gestal";179;190;201;217;219;193;170;187;175;181;152;138;117;102;71;49;42;2583
"354040 Populina";298;305;324;372;370;336;293;284;306;331;267;230;186;186;143;95;81;4407
"354050 Porangaba";564;637;603;625;702;579;535;564;543;537;459;416;349;270;194;150;134;7861
"354060 Porto Feliz";3650;4132;3975;4371;4700;4293;3743;3620;3539;3126;2482;2007;1499;1173;949;711;707;48677
"354070 Porto Ferreira";3887;3939;4044;4409;4758;4453;3936;3890;3782;3283;2690;2148;1702;1426;1145;826;695;51013
"354075 Potim";1588;1587;1602;1827;2021;1778;1476;1269;1112;935;694;573;413;274;196;129;102;17576
"354080 Potirendaba";1025;973;1069;1196;1346;1324;1078;1124;1142;1012;873;711;602;547;434;342;300;15098
"354085 Pracinha";134;151;212;279;315;237;201;146;138;118;104;94;70;50;39;35;43;2366
"354090 Pradópolis";1350;1287;1318;1518;1706;1518;1272;1175;1095;1002;811;615;454;350;242;168;147;16028
"354100 Praia Grande";20306;21499;19924;20254;21939;21170;18864;17173;15929;14765;13089;10626;8195;6387;4777;3495;2871;241263
"354105 Pratânia";355;439;412;428;445;382;354;312;306;246;210;160;118;98;79;57;49;4450
"354110 Presidente Alves";321;324;321;388;412;353;317;296;290;278;243;195;158;118;97;97;84;4292
"354120 Presidente Bernardes";793;971;1083;1140;1164;1108;1116;1132;1153;952;793;724;620;522;407;320;304;14302
"354130 Presidente Epitácio";3240;3447;3416;3680;3869;3556;3186;3146;2978;2639;2141;1747;1337;1089;853;606;532;41462
"354140 Presidente Prudente";14426;15246;15590;16869;18267;17728;16276;16005;15413;13864;11658;9357;7415;5972;4615;3285;3120;205106
"354150 Presidente Venceslau";2460;2723;2763;3041;3303;3433;3151;3011;3049;2543;2237;1859;1419;1189;984;704;676;38545
"354160 Promissão";2692;2791;2860;3002;3129;3003;2678;2562;2431;2163;1783;1535;1254;1025;760;535;494;34697
"354165 Quadra";274;232;231;246;285;231;233;249;217;196;169;153;126;89;67;44;39;3081
"354170 Quatá";1040;1033;1058;1143;1155;1093;1010;968;874;756;645;466;408;353;261;194;185;12642
"354180 Queiroz";231;253;236;208;270;250;191;186;170;138;107;94;97;64;50;38;40;2623
"354190 Queluz";871;952;965;994;1016;991;848;801;694;631;520;415;294;240;202;134;139;10707
"354200 Quintana";408;462;471;501;579;508;466;443;387;355;303;273;229;183;129;109;115;5921
"354210 Rafard";650;678;718;784;832;751;681;652;663;516;424;353;267;236;192;168;143;8708
"354220 Rancharia";2107;2358;2367;2528;2655;2397;2149;2245;2261;1925;1518;1289;1076;890;724;502;450;29441
"354230 Redenção da Serra";314;350;341;320;340;299;295;280;263;261;227;192;144;147;105;79;71;4028
"354240 Regente Feijó";1360;1397;1431;1527;1633;1536;1408;1369;1419;1209;1015;791;656;544;439;325;269;18328
"354250 Reginópolis";427;458;565;717;791;585;465;396;368;342;323;254;224;180;150;115;122;6482
"354260 Registro";4551;5265;4860;5036;5230;4887;4252;3922;3662;3130;2650;2141;1788;1417;1048;738;709;55286
"354270 Restinga";606;654;560;629;604;536;462;448;426;398;294;209;151;151;95;59;62;6344
"354280 Ribeira";301;336;301;314;282;252;235;214;226;186;180;167;158;115;104;64;56;3491
"354290 Ribeirão Bonito";1057;1035;1020;1101;1132;1022;933;883;775;687;595;455;369;331;257;213;197;12062
"354300 Ribeirão Branco";1827;2418;2139;2015;1899;1622;1481;1294;1174;952;795;679;540;403;265;187;146;19836
"354310 Ribeirão Corrente";374;420;374;391;389;371;349;281;266;236;200;168;134;100;82;45;36;4216
"354320 Ribeirão do Sul";317;376;339;377;363;358;341;369;304;310;262;243;189;136;115;90;77;4566
"354323 Ribeirão dos Índios";139;172;151;163;188;168;155;184;159;165;122;109;120;97;64;48;46;2250
"354325 Ribeirão Grande";618;709;653;711;743;656;587;564;491;393;318;324;285;217;141;91;76;7577
"354330 Ribeirão Pires";8068;9121;8802;9772;10785;10527;9354;8800;8159;7491;6521;5119;3475;2476;1719;1242;1124;112555
"354340 Ribeirão Preto";39879;42788;44540;50398;56065;53171;46075;42640;41297;38548;32648;26118;19656;15743;12122;9011;8719;579418
"354360 Rifaina";252;261;250;275;323;300;240;266;255;238;201;164;139;109;85;54;58;3470
"354370 Rincão";902;933;953;939;992;903;822;767;714;629;524;434;345;265;202;153;139;10616
"354380 Rinópolis";713;710;738;848;891;800;722;690;695;695;627;494;441;404;338;244;234;10284
"354390 Rio Claro";12668;13718;14069;15210;16964;16524;14535;13517;13415;12253;10031;8221;6320;5160;4131;3347;3337;183420
"354400 Rio das Pedras";2329;2359;2347;2653;2824;2606;2313;2145;1921;1596;1316;1047;751;575;453;334;255;27824
"354410 Rio Grande da Serra";3673;4140;3908;3923;4201;4140;3643;3258;2877;2366;1913;1454;997;737;483;312;257;42282
"354420 Riolândia";797;743;773;948;978;1074;885;774;657;526;466;408;323;252;177;126;121;10028
"354350 Riversul";577;563;578;559;602;507;448;408;440;421;378;290;264;246;189;119;114;6703
"354425 Rosana";1660;2182;2090;2003;1952;1765;1708;1741;1578;1397;1167;901;657;482;302;165;154;21904
