"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"354390 Rio Claro";12642;12463;12584;13912;14928;16405;17682;17105;15023;13591;13025;11823;9638;7496;5477;3916;5421;203131
"354400 Rio das Pedras";2607;2518;2500;2665;2708;3022;3224;2892;2513;2202;1929;1614;1254;940;646;433;501;34168
"354410 Rio Grande da Serra";3958;3699;3728;4102;4056;4090;4330;4161;3747;3327;2846;2344;1884;1337;880;582;549;49620
"354420 Riolândia";880;862;873;952;979;1142;1219;1144;917;719;600;502;402;333;261;176;200;12161
"354350 Riversul";435;417;357;359;400;372;387;400;370;359;380;377;317;241;193;154;175;5693
"354425 Rosana";1130;1104;1135;1301;1370;1309;1198;1140;1169;1218;1182;1116;969;778;562;374;341;17396
"354430 Roseira";778;742;722;751;815;855;919;881;772;700;649;591;469;334;223;137;189;10527
"354440 Rubiácea";219;222;218;216;243;277;264;242;204;201;198;159;115;94;70;57;59;3058
"354450 Rubinéia";155;161;161;173;177;211;209;201;201;219;259;250;224;170;127;102;102;3102
"354460 Sabino";350;364;334;335;395;398;408;405;362;360;376;367;309;256;194;148;177;5538
"354470 Sagres";148;144;147;164;184;180;174;181;174;148;151;157;139;122;88;58;78;2437
"354480 Sales";397;386;387;378;395;430;473;446;428;434;414;406;373;288;216;157;165;6173
"354490 Sales Oliveira";731;717;722;789;866;962;978;919;807;776;754;691;596;476;335;234;313;11666
"354500 Salesópolis";1276;1234;1221;1281;1306;1316;1256;1213;1183;1142;1097;963;739;584;427;304;361;16903
"354510 Salmourão";354;356;351;356;401;417;406;401;382;349;305;275;252;203;161;115;139;5223
"354515 Saltinho";445;464;488;515;570;640;704;712;614;538;503;473;440;372;251;158;176;8063
"354520 Salto";7723;7514;7480;8242;9124;9963;10134;9436;8374;8021;7802;6806;5327;3798;2621;1844;2223;116432
"354530 Salto de Pirapora";3202;3067;2989;3295;3484;3606;3654;3424;3110;2970;2861;2600;2079;1540;1084;748;799;44512
"354540 Salto Grande";653;634;627;644;657;657;684;693;654;623;597;541;472;379;285;205;257;9262
"354550 Sandovalina";336;320;297;323;340;313;304;312;308;291;269;232;169;134;94;65;87;4194
"354560 Santa Adélia";1001;968;1001;1113;1168;1194;1251;1245;1099;1011;940;853;738;576;430;316;409;15313
"354570 Santa Albertina";313;330;330;339;416;474;486;451;411;402;394;395;348;269;224;167;229;5978
"354580 Santa Bárbara d'Oeste";11455;11445;11674;12778;14300;16279;17095;15702;13947;13554;13227;12141;9762;6906;4516;3107;3686;191574
"354600 Santa Branca";1007;993;972;1031;1076;1114;1073;1036;1047;1005;992;895;725;589;438;300;351;14644
"354610 Santa Clara d'Oeste";109;109;118;133;152;175;166;156;150;141;148;146;127;100;66;60;64;2120
"354620 Santa Cruz da Conceição";282;277;252;273;309;326;362;323;295;293;300;299;248;195;145;98;141;4418
"354625 Santa Cruz da Esperança";162;156;138;150;163;164;156;147;129;127;129;126;108;86;75;49;45;2110
"354630 Santa Cruz das Palmeiras";2469;2376;2470;2679;2749;2979;3039;2731;2283;2035;1879;1644;1334;1032;744;526;610;33579
"354640 Santa Cruz do Rio Pardo";3245;3143;3070;3227;3414;3570;3731;3478;3203;3108;3029;2780;2368;1924;1443;1042;1335;47110
"354650 Santa Ernestina";424;410;410;444;465;495;488;453;369;371;352;275;208;163;114;82;99;5622
"354660 Santa Fé do Sul";1692;1749;1772;1926;2112;2405;2541;2496;2348;2288;2259;2071;1765;1474;1136;813;976;31823
"354670 Santa Gertrudes";2109;1983;2017;2270;2234;2323;2455;2269;1938;1623;1332;1040;782;559;387;269;305;25895
"354680 Santa Isabel";4062;3880;3881;4216;4360;4585;4683;4341;3986;3868;3538;3059;2545;1942;1335;892;1009;56182
"354690 Santa Lúcia";703;667;604;695;720;760;750;684;623;577;487;417;330;254;185;140;144;8740
"354700 Santa Maria da Serra";501;466;452;456;487;530;529;442;383;368;369;315;238;165;132;100;107;6040
"354710 Santa Mercedes";197;197;210;206;205;236;229;207;191;190;199;176;135;99;87;74;93;2931
"354740 Santa Rita d'Oeste";102;105;117;126;149;185;194;174;170;176;196;189;179;150;117;88;104;2521
"354750 Santa Rita do Passa Quatro";1486;1524;1488;1570;1723;1971;2069;1983;1909;1918;1981;1874;1637;1348;1038;813;1137;27469
"354760 Santa Rosa de Viterbo";1704;1685;1590;1781;1968;2133;2160;1961;1789;1731;1708;1556;1235;998;780;573;747;26099
"354765 Santa Salete";74;80;74;84;100;105;115;112;102;118;123;107;96;90;57;40;55;1532
"354720 Santana da Ponte Pensa";62;64;66;69;74;102;103;97;98;115;127;119;111;96;86;64;75;1528
"354730 Santana de Parnaíba";10214;9715;9633;10299;10660;11553;11930;11077;9689;8580;7880;7035;5662;4125;2482;1434;1549;133517
"354770 Santo Anastácio";1223;1246;1224;1338;1491;1569;1547;1479;1436;1544;1572;1345;1075;858;711;544;699;20901
"354780 Santo André";42613;42654;43534;47023;49274;55393;61132;59256;53420;49542;47347;43026;36400;28799;20575;14825;18567;713380
"354790 Santo Antônio da Alegria";428;437;427;439;466;551;564;499;443;426;431;391;362;326;249;172;219;6830
"354800 Santo Antônio de Posse";1662;1629;1666;1839;1831;1896;1960;1828;1612;1507;1370;1166;962;681;470;350;426;22855
"354805 Santo Antônio do Aracanguá";540;534;508;564;628;671;679;675;642;615;603;503;381;283;187;133;146;8292
"354810 Santo Antônio do Jardim";370;355;366;394;408;445;475;455;444;413;392;375;338;256;187;138;172;5983
"354820 Santo Antônio do Pinhal";458;435;468;520;517;528;507;490;471;465;476;427;299;225;193;143;154;6776
"354830 Santo Expedito";187;189;182;178;213;221;202;211;208;233;244;199;162;129;118;91;93;3060
"354840 Santópolis do Aguapeí";368;358;326;336;363;427;429;369;310;283;256;234;194;139;111;85;106;4694
"354850 Santos";22327;23166;23987;25400;26195;28940;32602;33255;30906;29466;29925;29056;26207;21789;16836;13209;19328;432594
"354860 São Bento do Sapucaí";674;677;671;721;771;756;743;775;791;804;808;719;575;452;364;255;291;10847
"354870 São Bernardo do Campo";54505;53382;53746;58894;62231;68481;73231;70439;63126;57297;52975;46585;38142;28816;19319;12529;13709;827407
"354880 São Caetano do Sul";7379;7952;8339;8862;9388;10890;12655;12891;11844;10965;11402;11096;9669;8067;6122;4723;7158;159402
"354890 São Carlos";15128;15061;15400;16738;17827;19611;21321;20736;18469;16793;16051;14614;12157;9348;6548;4690;6292;246784
"354900 São Francisco";166;168;164;167;178;193;180;179;199;208;212;181;162;144;126;96;107;2830
"354910 São João da Boa Vista";5105;5133;5331;5781;6092;6742;7261;7154;6654;6385;6326;5888;4954;3785;2731;2016;2710;90048
"354920 São João das Duas Pontes";149;153;145;175;186;180;186;189;197;184;204;185;123;101;90;61;73;2581
"354925 São João de Iracema";123;134;116;107;135;143;134;129;144;147;130;116;106;89;62;42;44;1901
"354930 São João do Pau d'Alho";100;106;99;117;135;144;139;135;135;145;154;168;142;118;103;75;101;2116
"354940 São Joaquim da Barra";3380;3327;3416;3621;3773;4097;4482;4255;3715;3360;3171;2872;2325;1846;1327;910;1117;50994
"354950 São José da Bela Vista";786;727;722;751;731;710;689;657;575;526;473;383;325;282;220;147;158;8862
"354960 São José do Barreiro";313;300;303;305;287;297;309;283;286;288;280;253;201;145;109;85;110;4154
"354970 São José do Rio Pardo";3160;3110;3144;3401;3926;4503;4576;4147;3702;3550;3633;3560;3113;2420;1693;1232;1706;54576
"354980 São José do Rio Preto";25859;25985;26334;28518;30914;35744;39178;38166;34216;31576;30691;28128;23242;18298;13327;9613;11922;451711
"354990 São José dos Campos";48740;47418;46920;50953;54335;58720;62704;59989;51908;46222;43324;39466;32985;24789;16090;9937;11248;705748
"354995 São Lourenço da Serra";1119;1067;1051;1204;1253;1276;1268;1167;1130;1090;970;875;721;506;354;227;228;15506
"355000 São Luís do Paraitinga";622;614;625;709;816;813;805;771;786;794;757;669;538;422;353;275;312;10681
"355010 São Manuel";2762;2644;2649;2933;3090;3271;3346;3275;3051;2748;2517;2249;1859;1449;1031;762;968;40604
"355020 São Miguel Arcanjo";2556;2387;2284;2464;2598;2651;2605;2434;2299;2212;2024;1747;1394;1095;832;581;622;32785
"355030 São Paulo";795839;774259;805589;894418;899862;965615;1053113;1022355;907868;812272;737594;658418;552025;430962;302717;211097;275884;12099887
"355040 São Pedro";2211;2149;2151;2327;2466;2521;2658;2668;2526;2329;2268;2146;1865;1562;1206;860;1061;34974
"355050 São Pedro do Turvo";565;550;543;570;562;556;588;531;497;513;473;410;356;300;229;157;205;7605
"355060 São Roque";5612;5404;5533;6183;6431;6944;7431;7377;6668;6169;5845;5383;4494;3416;2372;1620;1962;88844
"355070 São Sebastião";6892;6513;6438;6912;7021;7145;7441;7460;6664;5678;4863;4039;3178;2269;1540;996;1129;86178
"355080 São Sebastião da Grama";795;803;810;864;924;971;976;918;820;819;798;717;612;487;346;244;325;12229
"355090 São Simão";1008;988;1028;1062;1084;1239;1220;1112;999;989;972;880;752;607;460;335;456;15191
"355100 São Vicente";26133;25136;25216;27199;27844;28602;30133;29213;25988;23585;21653;19440;16541;12390;8566;5918;6927;360484
"355110 Sarapuí";771;709;729;785;776;785;787;796;694;635;639;554;444;335;247;178;202;10066
"355120 Sarutaiá";272;260;260;246;263;281;274;239;226;246;246;227;180;151;110;77;96;3654
"355130 Sebastianópolis do Sul";206;212;183;198;234;277;329;291;238;233;218;205;181;143;101;86;92;3427
"355140 Serra Azul";770;716;795;1006;1075;1442;1718;1536;1211;908;801;665;470;344;227;142;172;13998
"355160 Serra Negra";1587;1579;1634;1762;1882;2023;2179;2208;2124;2023;1996;1884;1648;1384;1005;738;1110;28766
"355150 Serrana";3587;3386;3376;3671;3803;3961;4001;3553;3045;2774;2464;1999;1510;1079;724;497;560;43990
"355170 Sertãozinho";8475;8317;8389;9039;9594;10702;11437;10714;9057;7978;7395;6499;5201;3860;2606;1746;2048;123057
"355180 Sete Barras";1155;1068;961;918;942;904;905;955;902;822;740;706;600;471;368;259;262;12938
"355190 Severínia";1300;1251;1242;1382;1424;1531;1539;1317;1162;1100;998;845;671;481;349;258;305;17155
"355200 Silveiras";456;427;438;484;464;482;485;459;419;392;390;348;271;236;190;129;155;6225
"355210 Socorro";2327;2313;2320;2431;2652;2937;3140;3079;2874;2791;2743;2589;2327;1913;1426;1070;1351;40283
"355220 Sorocaba";43194;42093;43042;48237;51562;56063;59302;56320;49534;44306;41610;37141;29914;22140;15118;10447;12983;663006
"355230 Sud Mennucci";516;495;486;528;585;623;601;599;590;526;499;457;358;290;220;141;184;7698
"355240 Sumaré";20618;19635;19389;21187;22520;24165;25218;23723;20598;18028;15677;13537;10937;7848;4999;3096;3431;274606
"355255 Suzanápolis";254;258;265;265;276;289;292;290;257;271;287;247;182;139;113;74;99;3858
"355250 Suzano";22177;21088;21203;23670;24193;24411;24657;23445;21213;19445;17458;14943;11894;8731;5655;3552;3831;291566
"355260 Tabapuã";751;743;714;752;853;999;1046;941;841;838;846;757;620;495;388;295;367;12246
"355270 Tabatinga";1101;1076;1118;1214;1251;1395;1495;1311;1127;1063;974;885;725;490;361;277;327;16190
"355280 Taboão da Serra";21601;20797;20807;22664;22721;23891;25373;24350;21167;18644;16115;13487;10682;7762;5044;3140;3131;281376
"355290 Taciba";420;412;400;428;471;496;486;467;447;436;440;351;268;214;160;134;164;6194
"355300 Taguaí";1061;1098;1065;1030;1087;1234;1240;1032;861;764;690;597;474;382;262;177;218;13272
"355310 Taiaçu";403;383;400;475;511;529;505;440;418;420;393;333;268;233;185;147;198;6241
"355320 Taiúva";299;302;307;330;391;453;455;407;364;379;386;365;334;264;181;144;209;5570
"355330 Tambaú";1576;1536;1519;1575;1703;1846;1843;1701;1563;1507;1511;1422;1147;905;674;477;652;23157
"355340 Tanabi";1403;1475;1471;1591;1725;1979;2192;2042;1781;1756;1807;1690;1409;1108;854;635;771;25689
"355350 Tapiraí";677;621;611;676;652;581;560;565;514;481;447;397;318;269;224;145;155;7893
"355360 Tapiratiba";759;758;782;889;1011;1055;989;921;890;950;966;868;661;487;362;286;347;12981
"355365 Taquaral";170;166;187;198;204;225;215;209;192;172;185;195;153;121;86;55;75;2808
"355370 Taquaritinga";3728;3648;3711;3923;4037;4347;4542;4393;4039;3832;3759;3358;2797;2218;1648;1231;1576;56787
"355380 Taquarituba";1639;1588;1555;1672;1799;1864;1829;1734;1587;1510;1513;1378;1127;827;581;432;505;23140
"355385 Taquarivaí";504;455;478;518;512;503;470;425;370;335;317;270;201;137;93;70;73;5731
"355390 Tarabai";545;523;544;564;614;638;592;548;506;469;429;387;289;205;170;134;164;7321
"355395 Tarumã";1132;1102;1077;1094;1128;1237;1237;1128;1083;1007;946;786;563;398;295;197;209;14619
"355400 Tatuí";8631;8315;8245;9030;9447;9892;10174;9638;8471;7595;7043;6297;5150;3994;2924;2026;2398;119270
"355410 Taubaté";20706;20353;20474;22220;23336;25144;26633;25683;22750;20816;19427;17329;14248;10817;7534;5091;6149;308710
"355420 Tejupá";386;351;366;380;350;356;350;329;315;267;255;254;223;158;129;84;64;4617
"355430 Teodoro Sampaio";1775;1660;1656;1784;1804;1872;1865;1836;1690;1569;1412;1146;888;706;499;337;389;22888
"355440 Terra Roxa";666;645;616;652;729;781;777;684;602;579;564;543;436;318;230;164;246;9232
"355450 Tietê";2752;2724;2730;2952;3103;3411;3557;3314;2892;2643;2579;2281;1834;1496;1065;756;1069;41158
"355460 Timburi";166;174;161;161;184;194;178;179;168;169;205;199;162;126;90;63;90;2669
"355465 Torre de Pedra";149;149;145;159;171;171;166;171;171;173;164;149;128;110;87;64;64;2391
"355470 Torrinha";600;596;576;634;732;824;789;727;695;659;645;600;500;434;319;232;353;9915
"355475 Trabiju";131;126;118;131;140;134;133;123;109;114;94;84;80;58;45;36;38;1694
"355480 Tremembé";2929;2893;3055;3538;3617;3992;4391;4148;3454;2983;2822;2470;1979;1452;979;652;732;46086
"355490 Três Fronteiras";319;334;320;349;396;415;431;424;386;392;391;371;332;286;230;165;214;5755
"355495 Tuiuti";391;390;385;408;438;506;516;545;508;454;434;425;397;322;251;168;182;6720
"355500 Tupã";3703;3745;3716;3886;4149;4718;5149;5057;4677;4527;4499;4218;3652;3008;2376;1870;2478;65428
"355510 Tupi Paulista";587;630;652;784;980;1247;1445;1389;1202;1100;1086;1030;903;734;549;424;569;15311
"355520 Turiúba";111;121;104;99;119;158;154;136;137;138;144;134;121;105;89;66;72;2008
"355530 Turmalina";63;74;79;89;107;128;107;94;116;140;173;167;127;106;90;68;63;1791
"355535 Ubarana";525;471;467;503;487;500;509;496;463;396;333;283;243;174;116;76;79;6121
"355540 Ubatuba";6546;6081;6005;6832;7201;7141;7110;7025;6632;6110;5576;4833;3896;2975;2004;1287;1416;88670
"355550 Ubirajara";360;343;316;333;340;365;371;344;301;302;284;270;253;190;124;98;134;4728
"355560 Uchoa";582;588;597;626;695;817;800;725;694;681;681;653;543;418;326;250;349;10025
"355570 União Paulista";143;138;121;135;151;152;155;141;112;105;95;81;80;61;47;38;46;1801
"355580 Urânia";504;503;529;543;578;646;697;689;663;654;621;613;540;426;335;254;307;9102
"355590 Uru";62;63;66;71;71;95;105;91;81;80;95;88;65;55;37;28;37;1190
"355600 Urupês";703;723;764;828;914;1038;1110;1050;962;960;981;888;761;623;477;369;493;13644
"355610 Valentim Gentil";814;832;875;901;916;1056;1142;1082;934;864;835;787;613;445;322;228;252;12898
"355620 Valinhos";7401;7507;7527;8121;8669;9817;10753;10640;9886;9524;8977;7650;6023;4514;3137;2180;2676;125002
"355630 Valparaíso";1738;1689;1628;1838;2073;2333;2646;2489;1980;1649;1514;1246;911;703;508;371;455;25771
"355635 Vargem";676;667;664;714;736;800;831;797;738;677;636;560;498;417;320;218;266;10215
"355640 Vargem Grande do Sul";2960;2923;2879;3019;3118;3337;3466;3264;2942;2836;2737;2465;2001;1523;1081;770;973;42294
"355645 Vargem Grande Paulista";3926;3728;3597;3864;3919;4144;4422;4230;3667;3314;3100;2631;2132;1609;1068;684;751;50786
"355650 Várzea Paulista";8989;8617;8677;9419;9812;10601;10922;9859;8558;7720;6986;6174;4865;3361;2083;1273;1359;119275
"355660 Vera Cruz";673;667;687;732;777;802;765;774;759;737;754;686;561;470;376;274;391;10885
"355670 Vinhedo";4776;4777;4833;5189;5342;6204;7093;6740;5839;5161;4853;4310;3454;2662;1856;1222;1599;75910
"355680 Viradouro";1267;1232;1214;1342;1495;1591;1610;1445;1238;1164;1153;1026;850;671;500;381;471;18650
"355690 Vista Alegre do Alto";570;589;629;689;708;822;851;716;590;499;430;370;300;224;165;131;155;8438
"355695 Vitória Brasil";110;116;113;106;115;136;144;142;129;130;129;124;102;74;62;46;50;1828
"355700 Votorantim";8671;8328;8599;9521;9748;10184;10560;9896;8646;7725;7098;6305;5050;3736;2521;1613;1744;119945
"355710 Votuporanga";4995;5158;5233;5747;6346;7442;7965;7498;6916;6627;6485;6033;5021;3942;2912;2087;2498;92905
"355715 Zacarias";178;174;156;165;175;191;220;205;189;180;174;160;143;104;86;73;76;2649
