"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"352140 Iracemápolis";1436;1489;1540;1611;1935;1970;1662;1558;1470;1378;1161;851;608;492;381;271;267;20080
"352150 Irapuã";559;516;554;583;732;685;570;493;473;467;444;384;294;212;166;127;134;7393
"352160 Irapuru";390;427;522;641;796;833;666;540;511;504;434;408;353;291;273;183;175;7947
"352170 Itaberá";1378;1544;1794;1642;1480;1444;1257;1295;1323;1188;1030;862;675;537;406;278;266;18399
"352180 Itaí";1919;1984;2067;1962;2101;2186;2068;1862;1746;1609;1324;1097;776;559;431;307;306;24304
"352190 Itajobi";822;911;1013;1102;1237;1186;1136;1060;1095;1043;969;860;732;552;459;346;357;14880
"352200 Itaju";234;255;275;260;307;291;222;217;192;201;186;182;139;102;83;51;69;3266
"352210 Itanhaém";7240;7585;7873;7015;6521;6474;6350;5838;5488;5321;5179;4765;4046;3074;2223;1421;1297;87710
"352215 Itaóca";226;298;381;285;211;207;224;229;205;194;199;148;129;121;97;75;78;3307
"352220 Itapecerica da Serra";13068;13932;14827;13834;14768;14882;13399;12317;10817;8820;7472;5728;3962;2477;1675;1065;1056;154099
"352230 Itapetininga";11051;12274;12757;12565;13305;13203;11784;10247;9530;9093;8138;6424;4998;3590;2891;2036;2178;146064
"352240 Itapeva";7258;8198;8736;8197;7740;7509;6982;6269;6011;5556;4503;3629;2881;2129;1630;1141;1052;89421
"352250 Itapevi";18305;19741;20531;18960;19162;19089;17373;15438;13683;11200;9411;6866;4840;2980;2064;1189;1089;201921
"352260 Itapira";3986;4536;5230;5628;5966;5960;5378;5128;5165;4884;4506;3731;2897;2206;1776;1305;1426;69708
"352265 Itapirapuã Paulista";351;453;445;376;323;303;292;260;219;179;175;141;152;93;79;56;48;3945
"352270 Itápolis";2465;2792;2999;3263;3556;3470;3150;3054;2992;2815;2408;1988;1707;1364;1127;829;826;40805
"352280 Itaporanga";1188;1257;1272;1200;1167;1201;1049;943;956;970;921;771;622;456;384;274;255;14886
"352290 Itapuí";991;963;992;1014;1113;1072;944;860;821;791;725;579;420;306;286;191;226;12294
"352300 Itapura";329;357;376;391;362;347;347;323;293;290;242;219;175;130;95;63;73;4412
"352310 Itaquaquecetuba";29316;32188;33654;31032;30857;29445;27096;24575;22397;18690;15613;11220;7445;4694;3006;1900;1726;324854
"352320 Itararé";3720;4319;4734;4516;4153;3921;3643;3474;3229;2974;2617;2155;1696;1264;1021;741;794;48971
"352330 Itariri";1491;1584;1671;1498;1223;1235;1149;1036;942;796;730;581;520;462;315;228;207;15668
"352340 Itatiba";6814;7521;7957;8082;9434;9586;8679;7832;7495;6919;5937;4704;3513;2575;2016;1456;1445;101965
"352350 Itatinga";1650;1672;1706;1695;1731;1605;1420;1301;1188;1067;891;666;498;406;307;208;228;18239
"352360 Itirapina";1013;1054;1109;1410;1835;1762;1467;1202;1044;898;711;587;455;359;296;197;241;15640
"352370 Itirapuã";489;542;563;536;501;467;455;414;362;357;308;290;228;169;132;110;87;6010
"352380 Itobi";543;584;620;665;736;670;602;488;514;518;465;373;289;224;173;124;135;7723
"352390 Itu";11323;12009;12973;13015;14094;14339;13237;12040;11239;10299;8749;6822;5228;3585;2851;2062;2212;156077
"352400 Itupeva";3709;3692;3766;3684;4285;4447;4069;3452;3144;2676;2207;1670;1185;793;594;383;367;44123
"352410 Ituverava";2579;2817;3106;3114;3343;3477;3101;2710;2666;2636;2460;2026;1690;1270;1035;679;695;39404
"352420 Jaborandi";475;497;506;581;655;599;498;478;479;429;375;294;268;198;188;120;97;6737
"352430 Jaboticabal";4603;5224;5484;5859;6480;6399;5921;5249;5114;4869;4504;3676;2888;2228;1763;1259;1478;72998
"352440 Jacareí";15862;16691;17738;17203;18143;18694;18042;16576;15792;14338;12581;10397;7827;5395;3961;2559;2630;214429
"352450 Jaci";390;408;445;454;518;550;497;435;426;389;318;238;188;132;118;79;59;5644
"352460 Jacupiranga";1512;1625;1753;1591;1381;1371;1332;1181;1164;1060;889;768;609;485;348;272;271;17612
"352470 Jaguariúna";3169;3223;3502;3538;4124;4291;3910;3510;3135;2799;2394;1864;1449;1084;810;585;564;43951
"352480 Jales";2816;2952;3373;3572;3871;3924;3729;3557;3663;3557;3124;2638;2232;1759;1439;956;919;48081
"352490 Jambeiro";394;445;461;457;454;463;425;378;362;353;304;234;198;145;120;79;74;5346
"352500 Jandira";9167;9678;10173;9778;10760;10911;9725;8578;7910;6653;5494;4058;2657;1549;1008;653;621;109373
"352510 Jardinópolis";3010;3110;3291;3226;3395;3223;2940;2639;2612;2372;2117;1785;1373;958;762;525;564;37902
"352520 Jarinu";1819;1981;2069;2080;2069;2165;1949;1824;1607;1392;1245;1072;850;563;449;319;310;23763
"352530 Jaú";9103;9403;9835;10134;11509;11921;10990;9808;9372;9076;8211;6552;4922;3634;3071;2359;2489;132389
"352540 Jeriquara";272;293;301;284;293;270;259;262;215;168;157;131;105;80;69;41;49;3249
"352550 Joanópolis";822;846;863;999;1038;988;880;855;820;794;732;627;501;388;310;228;232;11923
"352560 João Ramalho";340;336;375;395;391;337;343;305;310;278;217;153;134;97;95;58;57;4221
"352570 José Bonifácio";2158;2411;2601;2806;3005;2929;2680;2374;2390;2200;1967;1525;1257;965;771;565;563;33167
"352580 Júlio Mesquita";294;415;422;410;372;362;329;301;307;250;241;208;192;129;109;84;87;4512
"352585 Jumirim";179;233;220;255;290;258;245;194;196;160;143;109;84;77;63;55;46;2807
"352590 Jundiaí";24708;25111;26348;27398;32133;34291;32078;28733;27817;26051;23237;18618;14592;11092;8989;6416;6987;374599
"352600 Junqueirópolis";1150;1168;1302;1413;1652;1607;1518;1407;1430;1269;1148;996;819;688;571;459;418;19015
"352610 Juquiá";1565;1871;2158;1722;1477;1483;1426;1316;1207;1153;1063;930;742;609;461;308;351;19842
"352620 Juquitiba";2445;2791;3019;2586;2472;2341;2353;2093;1972;1680;1479;1239;961;679;497;315;295;29217
"352630 Lagoinha";292;379;425;442;344;341;341;343;361;324;276;254;233;202;166;131;117;4971
"352640 Laranjal Paulista";1707;1900;2033;2020;2238;2198;1990;1772;1700;1663;1540;1278;1034;781;633;507;570;25564
"352650 Lavínia";334;361;462;511;1059;1421;1152;771;596;449;370;289;244;215;171;114;117;8636
"352660 Lavrinhas";598;591;666;602;608;597;538;497;432;395;340;265;193;132;107;78;56;6695
"352670 Leme";7073;7295;7825;8065;8912;8691;7500;6613;6334;5846;4899;4155;3175;2277;1722;1230;1310;92922
"352680 Lençóis Paulista";4528;4896;5214;5231;5618;5736;5178;4581;4500;4109;3475;2796;2104;1470;1178;801;889;62304
"352690 Limeira";19032;20295;21943;22389;25138;25013;22952;21190;20573;19508;17345;13574;10043;7285;5686;3962;4202;280130
"352700 Lindóia";513;465;531;515;577;560;544;515;490;418;394;360;245;209;162;118;131;6747
"352710 Lins";4623;4919;5476;5650;6239;6313;5665;5253;5204;5003;4516;3747;2922;2209;1913;1444;1547;72643
"352720 Lorena";6146;6489;6914;7067;7426;7222;6584;5816;5700;5610;4958;4127;3295;2375;1757;1221;1404;84111
"352725 Lourdes";127;140;154;174;158;178;167;159;172;144;137;119;110;90;63;34;42;2168
"352730 Louveira";2991;2782;2892;3151;4119;4178;3489;2787;2467;2141;1677;1266;906;639;499;332;375;36691
"352740 Lucélia";1245;1427;1469;1586;1768;1727;1657;1495;1477;1355;1180;989;844;699;521;375;401;20215
"352750 Lucianópolis";155;185;210;171;175;198;187;152;122;109;142;146;124;80;57;41;41;2295
"352760 Luís Antônio";930;993;1097;1068;1096;1066;912;801;764;692;533;388;286;197;146;92;97;11158
"352770 Luiziânia";369;359;400;422;513;478;373;315;338;350;279;220;178;157;135;97;96;5079
"352780 Lupércio";349;365;405;380;365;376;334;283;288;286;225;222;190;132;105;62;80;4447
"352790 Lutécia";184;220;226;243;235;227;200;181;193;185;158;141;110;100;74;62;59;2798
"352800 Macatuba";1253;1347;1438;1431;1490;1432;1276;1181;1193;1155;916;682;533;429;343;249;260;16608
"352810 Macaubal";491;450;508;575;626;625;555;550;588;559;514;456;376;330;270;173;178;7824
"352820 Macedônia";214;247;266;284;277;286;275;258;280;264;262;240;187;148;114;81;80;3763
"352830 Magda";196;175;234;240;254;245;244;237;238;256;218;197;176;144;116;67;63;3300
"352840 Mairinque";3446;3742;3940;3765;3795;3807;3571;3277;3212;2867;2424;1877;1495;1045;750;451;498;43962
"352850 Mairiporã";5502;6872;7557;6982;6772;6759;6768;6439;5948;5515;4600;3653;2852;1829;1278;820;746;80892
"352860 Manduri";691;667;715;754;743;746;679;642;650;634;516;449;387;317;245;156;150;9141
"352870 Marabá Paulista";272;291;310;372;677;595;450;353;306;294;236;175;154;119;96;61;60;4821
"352880 Maracaí";936;1024;1083;1125;1225;1164;1057;996;987;925;816;649;553;390;299;187;210;13626
"352885 Marapoama";144;187;195;198;234;235;198;208;182;185;168;149;120;79;64;54;59;2659
"352890 Mariápolis";280;255;313;334;372;332;281;240;286;283;222;210;159;137;122;79;100;4005
"352900 Marília";14088;15221;16992;17353;18945;19016;17928;16622;15941;14975;13382;10939;8670;6594;5402;3859;4227;220154
"352910 Marinópolis";108;173;178;185;161;149;162;184;173;161;147;104;88;66;56;45;33;2173
"352920 Martinópolis";1598;1764;1942;2007;2127;2200;1890;1801;1816;1656;1420;1112;982;786;603;441;483;24628
"352930 Matão";4972;5429;6053;6491;7259;6947;6435;5789;5835;5547;4889;3823;2791;1992;1600;1130;1189;78171
"352940 Mauá";32074;34165;36923;36160;41099;40653;36793;32989;30975;27024;22652;17180;12103;8099;5933;3610;3284;421716
"352950 Mendonça";270;290;356;356;431;393;329;308;366;336;269;244;208;169;144;87;111;4667
"352960 Meridiano";236;257;291;295;321;316;304;292;297;295;264;186;160;163;126;79;84;3966
"352965 Mesópolis";142;122;169;149;147;125;145;145;151;130;120;100;90;68;59;39;35;1936
"352970 Miguelópolis";1658;1752;1721;1748;1816;1891;1697;1518;1425;1284;1169;921;789;553;364;257;248;20811
"352980 Mineiros do Tietê";887;973;1054;1054;1023;1084;938;852;813;804;737;593;422;297;287;204;249;12271
"353000 Mira Estrela";164;199;209;217;207;184;199;223;201;186;234;184;162;95;88;53;62;2867
"352990 Miracatu";1924;2125;2278;1924;1611;1612;1530;1416;1352;1215;1058;905;726;585;450;287;273;21271
"353010 Mirandópolis";1539;1636;1784;1958;2220;2694;2721;2378;2112;1983;1603;1403;1177;937;769;535;555;28004
"353020 Mirante do Paranapanema";1211;1389;1486;1436;1373;1244;1181;1209;1308;1186;1035;843;731;602;489;330;341;17394
"353030 Mirassol";3480;3624;3922;4167;4616;4554;4584;4296;4249;3879;3331;2748;2169;1606;1336;962;1050;54573
"353040 Mirassolândia";298;315;349;328;342;348;346;298;318;273;249;217;197;172;131;89;76;4346
"353050 Mococa";4464;4847;5208;5583;5777;5809;5200;4802;4702;4633;4316;3568;2822;2098;1612;1182;1220;67843
"353060 Mogi das Cruzes";30479;33109;34638;32575;34435;34226;32150;29292;27820;25634;21829;17069;12765;9252;7010;4689;4652;391624
"353070 Mogi Guaçu";9337;10034;11101;11577;12477;12495;11347;10317;10221;9601;8412;6830;5283;3793;2786;1876;1840;139327
"353080 Mogi Mirim";5708;6050;6602;7059;7560;7603;7056;6606;6526;6247;5577;4515;3523;2527;2011;1410;1547;88127
"353090 Mombuca";272;269;307;297;294;285;254;244;241;204;172;126;102;98;68;52;45;3330
"353100 Monções";130;124;134;136;178;157;162;159;153;194;142;125;118;92;74;57;42;2177
"353110 Mongaguá";3724;3811;4104;3540;3610;3592;3469;3062;2861;2862;2747;2550;2169;1671;1147;749;659;46327
"353120 Monte Alegre do Sul";453;470;522;557;580;580;532;542;537;532;487;353;322;252;203;150;174;7246
"353130 Monte Alto";2830;3043;3504;3645;4042;4133;3738;3533;3527;3286;3048;2512;1966;1491;1258;922;1008;47486
"353140 Monte Aprazível";1429;1380;1415;1621;1906;1899;1738;1624;1630;1504;1351;1172;927;788;637;461;469;21951
"353150 Monte Azul Paulista";1236;1332;1543;1647;1756;1630;1456;1424;1439;1301;1159;937;768;605;491;358;374;19456
"353160 Monte Castelo";209;279;315;314;328;300;304;270;302;293;288;241;205;164;130;98;125;4165
"353180 Monte Mor";3920;4080;4538;4327;4584;4448;4362;3834;3309;2855;2440;2020;1488;1061;740;487;515;49008
"353170 Monteiro Lobato";294;350;366;341;306;300;303;306;290;279;245;204;172;143;114;64;95;4172
"353190 Morro Agudo";2522;2456;2550;2600;2943;2932;2500;2108;1970;1740;1399;1129;915;634;488;288;293;29467
"353200 Morungaba";857;931;999;989;1065;1075;1038;885;819;728;630;540;451;332;221;150;165;11875
"353205 Motuca";319;345;339;399;390;387;351;295;311;307;258;200;144;116;81;58;54;4354
"353210 Murutinga do Sul";224;280;312;297;280;277;275;318;341;337;277;263;224;181;154;114;113;4267
"353215 Nantes";220;253;257;241;248;216;217;221;197;154;136;100;84;75;53;30;28;2730
"353220 Narandiba";338;372;383;417;375;348;342;320;332;262;226;171;147;102;88;56;61;4340
"353230 Natividade da Serra";467;512;617;528;482;481;457;437;498;449;423;389;312;283;228;156;150;6869
"353240 Nazaré Paulista";1087;1321;1464;1405;1435;1345;1297;1187;1152;994;915;771;679;558;453;280;276;16619
"353250 Neves Paulista";436;494;563;611;735;750;675;676;694;665;593;510;451;378;309;236;224;9000
"353260 Nhandeara";598;586;677;757;892;835;775;761;847;835;776;659;585;455;378;248;271;10935
"353270 Nipoã";331;289;314;361;435;394;369;328;304;261;204;189;153;122;100;69;56;4279
"353280 Nova Aliança";412;387;457;438;483;476;459;403;417;410;362;280;255;218;191;129;148;5925
"353282 Nova Campina";761;927;1029;878;736;737;641;603;544;468;357;281;220;165;127;73;57;8604
"353284 Nova Canaã Paulista";104;127;152;143;139;132;162;150;154;174;167;156;131;111;86;51;63;2202
"353286 Nova Castilho";87;75;96;95;78;86;75;97;94;72;65;55;49;40;34;23;18;1139
"353290 Nova Europa";789;748;756;770;865;864;776;700;619;588;487;405;306;224;178;127;130;9332
"353300 Nova Granada";1313;1360;1561;1555;1755;1727;1572;1383;1351;1294;1097;888;757;594;498;367;366;19438
"353310 Nova Guataporanga";133;152;172;156;165;155;147;151;125;170;164;137;107;83;90;58;57;2222
"353320 Nova Independência";260;251;258;267;263;270;250;216;205;181;174;120;91;79;59;50;50;3044
"353330 Nova Luzitânia";265;264;255;258;311;351;300;256;227;193;202;156;128;96;70;65;60;3457
"353340 Nova Odessa";3496;3713;4047;4181;4533;4745;4355;4091;3972;3565;3120;2418;1825;1225;1016;658;636;51596
"353325 Novais";426;376;375;438;510;441;395;322;268;220;174;140;145;104;95;71;70;4570
"353350 Novo Horizonte";2521;2669;2734;2884;3193;3059;2841;2695;2692;2484;2295;1897;1510;1212;978;686;730;37080
"353360 Nuporanga";467;489;547;574;642;548;519;491;513;481;436;341;267;190;162;140;127;6934
"353370 Ocauçu";323;327;344;348;374;320;288;289;299;299;248;213;184;145;105;99;60;4265
"353380 Óleo";170;223;229;221;185;181;172;179;175;204;190;172;147;104;95;69;54;2770
"353390 Olímpia";3498;3499;3634;4020;4541;4458;3929;3631;3518;3326;3019;2587;2176;1649;1309;969;1092;50855
"353400 Onda Verde";284;324;326;325;354;316;309;306;293;249;224;152;153;117;83;60;58;3933
"353410 Oriente";369;435;471;498;562;493;421;425;461;458;390;315;245;216;177;126;156;6218
"353420 Orindiúva";450;466;481;495;553;566;524;473;401;317;273;192;140;121;93;60;61;5666
"353430 Orlândia";2690;3010;3203;3366;3678;3632;3174;2945;2993;2837;2406;1910;1473;1081;848;560;578;40384
"353440 Osasco";50840;53517;56210;54932;62982;64697;60101;53538;50076;44348;37817;29456;21839;15119;11399;7590;7209;681670
"353450 Oscar Bressane";167;149;169;191;204;175;180;175;198;173;156;164;158;115;89;69;69;2601
"353460 Osvaldo Cruz";1727;1897;2184;2403;2914;2505;2282;2211;2199;2199;2062;1771;1491;1194;1017;725;768;31549
"353470 Ourinhos";7495;7777;8283;8508;8853;8674;8120;7661;7558;7068;6154;5299;4176;3155;2350;1706;1820;104657
"353480 Ouro Verde";598;647;650;678;692;635;564;565;550;506;427;349;287;266;220;145;148;7927
"353475 Ouroeste";574;582;661;703;756;729;633;616;607;579;461;400;349;249;222;148;134;8403
"353490 Pacaembu";731;700;814;917;1287;1530;1225;1002;973;891;767;597;537;479;437;301;292;13480
"353500 Palestina";745;661;761;861;968;974;835;765;780;744;688;572;482;425;349;246;274;11130
"353510 Palmares Paulista";926;880;939;1001;1290;1215;985;826;708;598;464;347;259;187;161;94;77;10957
"353520 Palmeira d'Oeste";541;653;712;718;692;664;707;696;744;731;689;565;520;432;373;234;220;9891
"353530 Palmital";1431;1461;1661;1617;1672;1626;1630;1538;1508;1497;1350;1214;1073;798;624;471;486;21657
"353540 Panorama";1230;1267;1312;1312;1282;1221;1162;1102;984;859;768;666;553;410;315;203;202;14848
"353550 Paraguaçu Paulista";3028;3254;3551;3613;3741;3714;3409;3254;3070;2800;2374;1948;1650;1232;955;712;747;43052
"353560 Paraibuna";1293;1436;1613;1569;1551;1357;1318;1260;1236;1147;988;820;685;565;414;250;275;17777
"353570 Paraíso";425;405;472;471;490;555;444;439;429;405;356;281;225;200;159;121;119;5996
"353580 Paranapanema";1404;1606;1778;1587;1541;1548;1445;1328;1223;1124;956;739;546;425;335;209;224;18018
"353590 Paranapuã";229;301;312;303;286;297;313;278;269;264;239;203;177;146;120;83;71;3891
"353600 Parapuã";668;766;816;869;890;822;820;794;768;774;718;576;517;425;376;280;255;11134
"353610 Pardinho";460;508;519;480;470;425;442;412;391;328;285;259;203;166;138;74;75;5635
"353620 Pariquera-Açu";1444;1628;1824;1658;1591;1550;1537;1265;1229;1115;921;790;683;545;428;294;317;18819
"353625 Parisi";126;130;137;152;175;170;144;141;160;135;147;117;94;86;57;51;51;2073
"353630 Patrocínio Paulista";1060;1075;1111;1157;1119;1118;998;950;907;811;746;624;476;345;281;190;195;13163
"353640 Paulicéia";488;553;576;570;563;542;524;467;440;380;325;286;233;174;114;88;69;6392
"353650 Paulínia";6259;6467;6477;6603;7387;7662;7511;6844;6164;5444;4362;3429;2337;1556;1104;734;792;81132
"353657 Paulistânia";104;155;170;145;150;146;152;130;135;104;95;96;75;64;49;26;27;1823
"353660 Paulo de Faria";614;680;727;732;769;734;654;623;635;580;483;395;354;266;226;147;169;8788
"353670 Pederneiras";3144;3357;3718;3698;3639;3613;3379;3147;2832;2678;2296;1876;1440;1071;869;621;656;42034
"353680 Pedra Bela";380;425;508;483;481;471;468;439;382;349;343;337;283;193;151;106;105;5904
"353690 Pedranópolis";150;181;179;179;184;202;195;190;179;185;198;167;136;94;78;65;76;2638
"353700 Pedregulho";1244;1284;1357;1441;1518;1369;1272;1066;1039;1011;877;710;593;444;329;235;226;16015
"353710 Pedreira";2719;2967;3178;3304;3873;3894;3596;3247;3121;2930;2458;1926;1453;1112;884;664;627;41953
"353715 Pedrinhas Paulista";186;214;258;245;246;207;232;228;224;236;192;140;130;92;74;59;41;3004
"353720 Pedro de Toledo";884;997;1035;886;739;737;745;703;636;594;561;491;426;332;265;164;159;10354
"353730 Penápolis";3927;4071;4452;4688;4836;4879;4522;4344;4211;4183;3702;3138;2546;2016;1628;1159;1260;59562
"353740 Pereira Barreto";1860;1766;2002;2131;2101;1911;1978;1944;1949;1678;1414;1230;1084;880;682;445;524;25579
"353750 Pereiras";575;583;611;625;669;627;541;495;457;498;439;400;315;219;181;139;142;7516
"353760 Peruíbe";4889;5245;5548;4946;4441;4410;4413;4115;3793;3573;3359;3120;2620;2099;1652;1081;1115;60419
"353770 Piacatu";367;363;413;456;473;425;387;379;370;379;300;260;234;185;162;106;93;5352
"353780 Piedade";3817;4210;4798;4558;4477;4394;4112;3858;3694;3500;2991;2428;2013;1570;1219;796;787;53222
"353790 Pilar do Sul";2015;2357;2460;2445;2337;2201;2092;1903;1781;1597;1414;1133;998;800;553;374;351;26811
"353800 Pindamonhangaba";11110;12087;12954;12601;13249;13605;12290;10799;10097;9627;8667;7084;5070;3377;2513;1648;1757;148535
"353810 Pindorama";983;976;1074;1156;1319;1327;1187;1125;1071;977;884;810;686;494;442;367;340;15218
"353820 Pinhalzinho";869;975;1066;1047;1076;1029;988;867;832;873;856;721;655;499;364;246;255;13218
"353830 Piquerobi";232;252;275;310;284;263;246;270;295;258;210;174;163;141;96;66;83;3618
"353850 Piquete";974;1045;1106;1231;1208;1080;1000;985;1048;1132;974;780;653;463;337;263;280;14559
"353860 Piracaia";1703;1909;2220;2137;2109;2067;2075;1973;1819;1620;1459;1196;1016;756;613;429;456;25557
"353870 Piracicaba";24814;26700;28591;29041;32951;34405;30845;27293;26035;24905;21896;18249;14027;10046;7939;5877;6405;370019
"353880 Piraju";1956;2207;2379;2359;2399;2201;2054;1962;2025;2054;1824;1574;1251;940;829;579;522;29115
"353890 Pirajuí";1333;1405;1568;1758;2461;2454;1975;1589;1516;1457;1354;1084;824;666;592;482;485;23003
"353900 Pirangi";624;679;789;828;899;933;823;778;829;723;680;596;495;371;303;240;236;10826
"353910 Pirapora do Bom Jesus";1444;1633;1724;1451;1426;1335;1361;1157;1051;861;672;542;405;280;183;130;135;15790
"353920 Pirapozinho";1683;1853;2103;2156;2169;1919;1916;1912;1957;1729;1424;1119;907;727;605;396;469;25044
"353930 Pirassununga";4795;4952;5432;5539;6035;6160;5503;5038;5085;5008;4328;3566;3052;2196;1794;1272;1530;71285
"353940 Piratininga";751;910;966;914;1012;1049;1008;831;808;814;777;646;515;358;314;257;291;12221
"353950 Pitangueiras";2947;3218;3266;3215;3419;3430;2921;2527;2475;2043;1633;1267;1030;835;651;446;441;35764
"353960 Planalto";374;367;354;365;409;391;374;312;329;299;258;197;137;111;94;51;72;4494
"353970 Platina";264;269;284;249;265;251;251;228;218;212;186;154;124;91;76;59;57;3238
"353980 Poá";8422;9028;9851;9455;9946;9652;8917;8198;7702;6904;5999;4654;3289;2151;1525;936;977;107606
"353990 Poloni";402;324;341;401;508;470;381;360;351;362;329;266;244;233;191;148;156;5467
"354000 Pompéia";1311;1439;1577;1499;1728;1831;1732;1456;1419;1374;1245;1027;793;608;479;352;407;20277
"354010 Pongaí";181;210;241;266;308;274;246;250;244;271;271;210;170;141;118;99;87;3587
"354020 Pontal";3628;3473;3516;3556;4312;4285;3730;3027;2664;2236;1733;1265;874;648;533;380;332;40192
"354025 Pontalinda";330;303;321;356;404;375;328;284;276;250;217;183;164;120;90;59;61;4121
"354030 Pontes Gestal";166;177;202;202;209;209;181;159;176;191;157;142;120;115;75;50;50;2581
"354040 Populina";273;274;317;346;343;320;299;281;296;307;307;243;194;173;171;107;98;4349
"354050 Porangaba";558;639;671;660;645;583;595;565;566;576;513;487;420;344;227;160;156;8365
"354060 Porto Feliz";3510;3815;4172;4126;4514;4433;3942;3648;3577;3365;2850;2217;1769;1260;987;759;814;49758
"354070 Porto Ferreira";3754;3837;3975;4198;4642;4629;4201;3849;3761;3557;3087;2359;1899;1513;1225;903;880;52269
"354075 Potim";1573;1554;1636;1636;2252;2305;1794;1480;1214;1031;875;614;515;343;214;144;123;19303
"354080 Potirendaba";1011;996;1016;1180;1400;1414;1201;1094;1119;1098;947;803;650;542;473;358;349;15651
"354085 Pracinha";121;132;150;229;555;382;285;203;147;133;115;97;77;53;41;31;37;2788
"354090 Pradópolis";1377;1340;1373;1465;1797;1786;1475;1242;1180;1065;948;724;536;396;299;189;173;17365
"354100 Praia Grande";20657;21845;22477;20716;21465;22508;21474;19064;17361;15925;14597;12655;10207;7685;5772;3788;3550;261746
"354105 Pratânia";354;429;442;432;434;398;378;344;298;293;225;192;130;93;91;59;56;4648
"354110 Presidente Alves";296;284;334;344;381;339;323;300;288;284;256;226;167;130;104;83;104;4243
"354120 Presidente Bernardes";737;886;1007;1120;1110;1048;998;1007;1105;1014;886;734;661;578;422;329;367;14009
"354130 Presidente Epitácio";3081;3344;3511;3520;3602;3517;3361;3040;3025;2854;2403;1956;1518;1173;940;636;650;42131
"354140 Presidente Prudente";13912;14594;15674;16502;17755;17738;16988;15959;16010;14828;12903;10600;8387;6450;5175;3624;3784;210883
"354150 Presidente Venceslau";2312;2473;2813;2855;3138;3219;3274;2982;3017;2802;2341;2020;1673;1219;1077;750;817;38782
"354160 Promissão";2669;2796;2897;3047;3084;3010;2882;2658;2534;2365;2016;1641;1394;1108;845;599;554;36099
"354165 Quadra";266;252;254;255;239;259;240;244;249;221;179;178;138;113;74;54;43;3258
"354170 Quatá";1008;1014;1083;1129;1113;1080;1058;1000;949;803;702;567;422;372;286;202;212;13000
"354180 Queiroz";230;266;270;227;244;256;238;206;181;154;126;100;90;83;62;39;43;2815
"354190 Queluz";872;1000;944;961;1028;1047;973;849;792;690;574;495;363;252;207;166;157;11370
"354200 Quintana";396;441;491;484;554;514;483;464;423;365;344;286;247;216;155;104;129;6096
"354210 Rafard";625;684;693;710;807;791;715;635;629;591;474;368;310;234;195;163;174;8798
"354220 Rancharia";1986;2252;2340;2460;2459;2331;2158;2111;2267;2112;1698;1382;1128;972;759;536;555;29506
"354230 Redenção da Serra";299;322;353;329;281;280;279;285;255;263;245;215;170;130;114;77;88;3985
"354240 Regente Feijó";1307;1302;1477;1488;1553;1548;1480;1366;1427;1333;1139;913;724;575;491;351;326;18800
"354250 Reginópolis";399;409;444;720;1361;739;543;449;388;355;320;285;232;196;151;112;146;7249
"354260 Registro";4297;4920;5236;4746;4546;4549;4473;4039;3777;3387;2844;2392;1918;1557;1197;795;866;55539
"354270 Restinga";599;632;632;592;640;553;501;450;438;407;362;263;174;141;118;73;74;6649
"354280 Ribeira";277;324;327;299;233;233;217;237;210;201;192;171;168;121;111;72;61;3454
"354290 Ribeirão Bonito";1032;1010;1032;1055;1138;1058;965;895;826;730;622;516;409;337;272;221;227;12345
"354300 Ribeirão Branco";1673;2058;2202;1896;1601;1506;1432;1256;1183;1003;786;718;591;450;290;192;170;19007
"354310 Ribeirão Corrente";365;384;413;381;391;368;346;324;270;253;219;180;158;108;87;50;42;4339
"354320 Ribeirão do Sul";294;321;385;353;340;332;335;339;338;307;284;252;214;161;113;95;97;4560
"354323 Ribeirão dos Índios";126;151;183;148;161;163;153;163;179;151;151;116;108;113;76;47;55;2244
"354325 Ribeirão Grande";585;648;698;667;641;643;578;575;520;465;352;309;302;242;188;103;84;7600
"354330 Ribeirão Pires";7748;8457;9172;9174;10384;10502;9805;8983;8537;7855;6985;5793;4308;2902;1976;1299;1404;115284
"354340 Ribeirão Preto";39753;41919;44451;48165;57009;58659;51914;44708;42237;40870;36276;29752;23034;16960;13512;9689;10785;609693
"354360 Rifaina";234;268;266;266;272;282;267;244;265;241;222;182;156;123;89;65;67;3509
"354370 Rincão";857;877;943;917;919;922;814;775;745;637;566;459;404;279;226;153;168;10661
"354380 Rinópolis";657;692;701;810;880;790;699;668;667;693;672;551;455;401;346;243;285;10210
"354390 Rio Claro";12377;12903;14214;14680;16531;17168;15881;14027;13488;12964;11310;9065;7236;5472;4405;3372;3949;189042
"354400 Rio das Pedras";2354;2407;2479;2481;2904;2924;2526;2323;2071;1819;1475;1164;911;636;491;353;315;29633
"354410 Rio Grande da Serra";3664;3969;4152;3888;4116;4263;3871;3486;3108;2671;2177;1717;1181;846;603;364;299;44375
"354420 Riolândia";797;774;776;827;1095;1166;1099;815;704;580;486;405;360;280;195;126;151;10636
