"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"354350 Riversul";533;527;582;560;500;480;438;403;419;415;383;312;271;243;199;125;123;6513
"354425 Rosana";1522;1906;2082;1949;1804;1621;1568;1603;1542;1366;1190;935;718;521;357;194;177;21055
"354430 Roseira";765;804;815;839;871;923;797;725;673;615;539;399;279;201;144;120;117;9626
"354440 Rubiácea";212;215;219;243;252;221;225;202;207;173;128;105;95;77;66;39;38;2717
"354450 Rubinéia";166;190;216;203;228;182;183;184;215;219;205;182;148;136;105;60;60;2882
"354460 Sabino";371;361;408;453;422;411;367;338;362;358;336;278;246;192;166;111;109;5289
"354470 Sagres";155;196;212;211;191;192;187;160;149;164;156;127;117;74;66;52;52;2461
"354480 Sales";387;405;396;416;441;439;393;383;384;350;340;294;244;193;150;99;92;5406
"354490 Sales Oliveira";714;781;838;892;939;899;804;759;762;716;617;531;403;299;243;176;202;10575
"354500 Salesópolis";1260;1413;1411;1373;1333;1231;1198;1147;1099;992;814;667;568;427;353;243;227;15756
"354510 Salmourão";348;381;401;424;397;385;357;350;313;298;270;250;199;169;123;93;93;4851
"354515 Saltinho";416;466;489;556;625;642;599;506;480;469;441;407;316;206;152;101;108;6979
"354520 Salto";7570;8147;8807;9240;9852;9445;8493;8036;7999;7275;5876;4470;3268;2477;1959;1359;1321;105594
"354530 Salto de Pirapora";3070;3381;3626;3543;3613;3422;3059;2867;2781;2569;2198;1760;1393;1034;802;507;465;40090
"354540 Salto Grande";670;739;739;708;712;719;677;628;598;542;498;447;365;302;240;182;163;8929
"354550 Sandovalina";320;328;347;325;299;302;289;276;266;232;191;139;108;82;66;51;46;3667
"354560 Santa Adélia";997;1092;1150;1153;1237;1284;1201;1054;1005;910;820;691;549;447;354;272;284;14500
"354570 Santa Albertina";339;352;394;459;477;451;403;393;401;408;392;332;278;250;192;148;164;5833
"354580 Santa Bárbara d'Oeste";12093;12861;14079;15593;17235;16671;14767;14088;14121;13186;11318;8358;5870;4253;3400;2370;2077;182340
"354600 Santa Branca";1051;1104;1171;1154;1162;1106;1091;1057;991;941;774;662;534;413;304;218;210;13943
"354610 Santa Clara d'Oeste";121;149;162;176;178;163;155;144;138;146;138;121;101;83;82;43;41;2141
"354620 Santa Cruz da Conceição";276;279;311;317;345;328;286;282;275;267;247;201;173;132;105;85;96;4005
"354625 Santa Cruz da Esperança";157;159;184;181;170;152;141;121;119;114;103;94;90;75;48;30;31;1969
"354630 Santa Cruz das Palmeiras";2314;2430;2524;2565;2917;2788;2412;2135;2020;1816;1558;1245;973;744;566;389;387;29783
"354640 Santa Cruz do Rio Pardo";3299;3428;3572;3568;3754;3612;3215;3141;3099;2930;2589;2205;1783;1407;1120;803;851;44376
"354650 Santa Ernestina";440;457;507;533;593;563;484;415;429;330;262;206;165;120;98;67;66;5735
"354660 Santa Fé do Sul";1709;1873;2099;2287;2520;2408;2225;2130;2167;2039;1845;1599;1387;1066;855;589;600;29398
"354670 Santa Gertrudes";1747;1807;1843;1787;2075;2185;1947;1697;1449;1177;903;711;538;403;311;212;229;21021
"354680 Santa Isabel";3877;4316;4435;4385;4563;4375;3951;3804;3563;3158;2708;2225;1670;1204;918;614;566;50332
"354690 Santa Lúcia";699;691;773;750;819;756;693;627;582;490;415;317;242;191;147;96;78;8366
"354700 Santa Maria da Serra";462;463;466;512;529;478;383;370;363;338;260;207;166;149;109;71;70;5396
"354710 Santa Mercedes";209;241;239;244;253;214;201;194;207;190;146;123;106;109;93;58;66;2893
"354740 Santa Rita d'Oeste";114;148;172;195;200;179;152;179;185;216;194;181;154;123;105;77;60;2634
"354750 Santa Rita do Passa Quatro";1627;1660;1839;1977;2177;2075;1933;1905;1972;1931;1746;1528;1260;1066;922;703;720;27041
"354760 Santa Rosa de Viterbo";1688;1727;1977;2010;2151;1986;1793;1715;1720;1590;1354;1083;924;743;592;444;455;23952
"354765 Santa Salete";76;78;98;108;108;109;97;110;113;104;103;100;85;55;51;33;40;1468
"354720 Santana da Ponte Pensa";83;91;101;114;134;106;107;116;141;135;123;119;104;93;67;54;42;1730
"354730 Santana de Parnaíba";8544;9436;9705;9418;9945;9409;8550;7909;7636;6951;5810;4262;2783;1676;1172;741;760;104707
"354770 Santo Anastácio";1364;1497;1678;1709;1704;1574;1489;1550;1631;1452;1185;1004;878;766;615;447;473;21016
"354780 Santo André";45042;46942;49162;52105;60426;61556;56264;52292;51291;48555;42537;34784;26569;20356;16208;11420;11673;687182
"354790 Santo Antônio da Alegria";437;462;489;535;584;520;448;422;417;405;368;348;285;216;160;126;125;6347
"354800 Santo Antônio de Posse";1601;1735;1785;1746;1911;1866;1686;1522;1464;1283;1070;865;619;499;413;300;279;20644
"354805 Santo Antônio do Aracanguá";534;560;645;652;668;661;654;616;599;529;409;336;268;188;156;91;105;7671
"354810 Santo Antônio do Jardim";404;457;469;479;511;517;474;460;415;408;375;315;248;197;161;111;125;6126
"354820 Santo Antônio do Pinhal";474;603;605;573;566;516;495;474;480;447;349;251;241;200;152;99;84;6609
"354830 Santo Expedito";185;200;211;234;212;191;199;207;228;195;159;145;130;125;84;48;62;2815
"354840 Santópolis do Aguapeí";356;326;357;395;432;389;333;286;274;253;219;171;143;118;100;74;62;4288
"354850 Santos";24746;25810;26899;28394;33171;34803;32252;30235;30829;31049;28742;25036;20522;17156;15025;11654;12787;429110
"354860 São Bento do Sapucaí";716;822;886;863;807;802;791;799;803;755;613;537;453;381;270;190;207;10695
"354870 São Bernardo do Campo";55689;57697;60235;62243;71073;72599;67219;61912;58527;53095;44819;35075;25067;17510;12510;8172;7955;771397
"354880 São Caetano do Sul";7833;8110;8758;9740;11813;12542;11613;10857;11241;11716;10526;8993;7316;5929;5160;4165;4712;151024
"354890 São Carlos";14737;15516;16370;17438;19837;20379;18545;16699;16084;15297;13198;10653;8029;6090;5011;3727;3920;221530
"354900 São Francisco";184;198;222;217;217;188;197;210;208;190;165;164;149;133;98;70;63;2873
"354910 São João da Boa Vista";5237;5766;6105;6396;7142;7149;6620;6282;6295;6052;5341;4366;3356;2686;2222;1686;1698;84399
"354920 São João das Duas Pontes";167;190;225;205;201;205;193;206;195;204;152;115;122;96;74;56;39;2645
"354925 São João de Iracema";128;115;134;163;143;134;134;142;132;112;110;103;85;61;50;30;25;1801
"354930 São João do Pau d'Alho";115;133;163;158;163;135;136;143;151;157;151;125;120;107;83;66;62;2168
"354940 São Joaquim da Barra";3321;3495;3604;3779;4279;4356;3834;3423;3269;3044;2673;2159;1735;1280;986;695;717;46649
"354950 São José da Bela Vista";789;821;805;762;773;715;672;586;537;467;380;348;293;223;157;114;99;8541
"354960 São José do Barreiro";326;385;367;354;346;314;290;300;290;271;226;182;142;131;110;79;74;4187
"354970 São José do Rio Pardo";3345;3648;4108;4539;4782;4380;3820;3627;3668;3672;3364;2732;2065;1584;1333;1014;1096;52777
"354980 São José do Rio Preto";25829;26314;28247;30779;36171;37028;34213;31292;30885;29294;25324;20453;16087;12407;9886;6992;6979;408180
"354990 São José dos Campos";47079;49159;51493;53143;58708;59426;53278;47258;45161;41897;36362;28548;19897;13316;9348;6336;6658;627067
"354995 São Lourenço da Serra";1079;1226;1331;1257;1273;1182;1108;1064;971;839;734;604;444;338;230;142;134;13956
"355000 São Luís do Paraitinga";653;798;914;917;864;801;779;800;768;720;599;503;438;393;298;207;199;10651
"355010 São Manuel";2763;3091;3265;3238;3431;3378;3184;2917;2686;2431;2138;1748;1383;1074;897;635;642;38901
"355020 São Miguel Arcanjo";2630;2919;3057;2932;2873;2656;2425;2336;2175;1887;1578;1296;1079;834;623;391;379;32070
"355030 São Paulo";805160;862695;873278;880650;1029666;1074005;984795;878219;815119;738374;644918;518908;389894;290501;228195;166667;179727;11360771
"355040 São Pedro";2148;2422;2553;2521;2568;2611;2416;2242;2120;2024;1832;1607;1395;1081;850;629;656;31675
"355050 São Pedro do Turvo";568;633;650;612;610;586;497;512;508;452;397;351;287;215;171;131;129;7309
"355060 São Roque";5252;6073;6342;6309;6893;6899;6393;5778;5639;5233;4665;3755;2921;2101;1680;1163;1201;78297
"355070 São Sebastião";6087;6412;6459;6292;6793;7102;6617;5771;5007;4316;3523;2682;1866;1378;947;661;656;72569
"355080 São Sebastião da Grama";887;974;1019;1050;1114;1018;946;873;894;818;720;611;458;358;281;226;210;12457
"355090 São Simão";1028;1160;1169;1216;1343;1164;1058;983;1017;928;819;701;568;451;373;284;293;14555
"355100 São Vicente";25898;27513;27997;27556;29800;30295;27541;24819;23393;21374;18806;15237;11122;8335;6294;4349;4340;334669
"355110 Sarapuí";698;833;837;760;789;730;697;588;595;560;468;395;323;257;204;139;128;9001
"355120 Sarutaiá";293;325;317;329;323;274;237;245;256;226;218;176;163;118;91;68;72;3731
"355130 Sebastianópolis do Sul";192;162;204;225;271;270;222;210;223;206;206;166;137;106;97;57;54;3008
"355140 Serra Azul";777;867;882;900;1176;1124;976;818;719;661;531;409;319;217;167;119;111;10773
"355160 Serra Negra";1606;1817;1884;1977;2103;2149;2058;1947;1869;1819;1650;1434;1175;893;794;638;703;26516
"355150 Serrana";3323;3441;3552;3561;3863;3690;3222;2891;2692;2295;1802;1342;970;698;533;348;344;38567
"355170 Sertãozinho";8079;8469;8835;9450;10666;10671;9344;8217;7793;7128;5969;4696;3424;2478;1880;1281;1279;109659
"355180 Sete Barras";1252;1308;1280;1197;1115;1066;975;872;807;741;707;590;505;404;283;176;177;13455
"355190 Severínia";1259;1315;1393;1382;1533;1424;1203;1173;1084;948;762;587;437;350;273;188;185;15496
"355200 Silveiras";445;524;527;498;521;475;435;396;377;354;291;253;236;183;136;100;98;5849
"355210 Socorro";2302;2453;2592;2786;2994;2994;2739;2614;2592;2514;2330;2068;1693;1344;1122;813;825;36775
"355220 Sorocaba";40565;44745;47538;48916;54068;54068;48810;44192;42119;39213;33071;25708;18871;13918;10929;7783;7915;582429
"355230 Sud Mennucci";549;586;635;645;670;634;643;591;523;505;422;337;274;205;141;122;116;7598
"355240 Sumaré";18930;19487;20271;20703;22917;23217;21072;18686;16789;14536;12409;9419;6516;4340;3114;2074;2064;236544
"355255 Suzanápolis";244;264;269;279;278;267;241;225;253;235;186;152;133;108;77;70;66;3347
"355250 Suzano";20984;24000;24769;23510;24282;23504;21693;19944;18562;16087;13620;10460;7441;5025;3586;2350;2256;262073
"355260 Tabapuã";772;730;817;884;1019;974;859;838;848;777;680;566;482;410;330;251;225;11462
"355270 Tabatinga";1077;1170;1194;1273;1419;1354;1121;1052;1028;931;822;626;467;403;326;218;221;14702
"355280 Taboão da Serra";19816;20867;21106;20522;23377;23611;21839;19208;17434;14734;12141;9229;6456;4334;2968;1805;1665;241112
"355290 Taciba";423;455;495;494;480;461;435;451;426;392;287;242;197;170;152;105;88;5753
"355300 Taguaí";870;850;888;1005;1094;953;776;689;671;611;543;438;343;241;188;128;136;10424
"355310 Taiaçu";401;483;525;526;525;473;432;448;419;362;297;257;228;195;172;124;113;5980
"355320 Taiúva";329;364;408;480;490;437;393;378;401;376;349;312;231;191;179;138;132;5588
"355330 Tambaú";1678;1780;1863;1983;2012;1874;1649;1583;1595;1552;1351;1087;855;686;530;412;421;22911
"355340 Tanabi";1485;1537;1691;1856;2118;2088;1805;1727;1823;1765;1541;1275;1076;863;701;487;500;24338
"355350 Tapiraí";723;879;875;737;677;656;611;546;517;451;385;333;307;240;163;107;105;8312
"355360 Tapiratiba";831;1007;1158;1188;1133;993;916;953;1018;930;775;566;470;378;330;212;223;13081
"355365 Taquaral";182;230;221;240;242;228;218;197;185;195;168;133;108;80;66;59;38;2790
"355370 Taquaritinga";3859;4192;4312;4463;4828;4726;4292;3994;3907;3639;3068;2566;2074;1630;1352;958;1035;54895
"355380 Taquarituba";1718;1884;1979;1993;1994;1861;1698;1588;1609;1527;1326;1036;780;616;497;324;331;22761
"355385 Taquarivaí";458;564;544;520;499;446;380;331;319;287;237;173;120;101;77;43;41;5140
"355390 Tarabai";517;588;585;599;593;556;526;484;465;402;323;238;198;181;149;105;94;6603
"355395 Tarumã";1071;1056;1098;1123;1215;1128;1057;1005;944;841;632;485;362;297;197;132;127;12770
"355400 Tatuí";8114;8825;9321;9245;9746;9554;8608;7669;7266;6606;5721;4652;3749;2831;2173;1498;1566;107144
"355410 Taubaté";20153;21359;22403;22911;25424;25457;23155;21013;20285;18497;15906;12684;9484;6957;5251;3705;3876;278520
"355420 Tejupá";428;516;486;436;441;410;361;328;303;301;274;227;186;151;90;54;36;5028
"355430 Teodoro Sampaio";1751;1961;1979;1896;1968;1892;1772;1619;1520;1268;1043;859;692;498;387;262;256;21623
"355440 Terra Roxa";659;663;701;760;765;722;619;594;594;569;504;383;288;233;190;154;161;8559
"355450 Tietê";2628;2707;2889;2989;3383;3270;2907;2670;2580;2433;2025;1683;1349;1001;850;646;692;36702
"355460 Timburi";193;199;218;214;216;172;179;168;200;215;178;148;124;91;85;67;58;2725
"355465 Torre de Pedra";156;176;196;176;162;156;169;165;165;142;131;123;111;97;69;46;46;2286
"355470 Torrinha";605;621;729;801;837;751;715;660;650;615;566;474;408;301;275;219;228;9455
"355475 Trabiju";117;131;149;143;135;124;121;106;106;81;82;66;55;47;40;27;19;1549
"355480 Tremembé";2841;3145;3274;3386;3969;4143;3633;3106;2973;2689;2197;1717;1241;890;656;438;448;40746
"355490 Três Fronteiras";330;361;413;420;440;415;397;377;383;359;339;312;275;236;175;122;149;5503
"355495 Tuiuti";358;390;424;448;498;478;485;414;393;369;367;335;298;230;170;110;112;5879
"355500 Tupã";4109;4213;4497;4811;5390;5303;4865;4639;4669;4529;4018;3434;2884;2449;2064;1507;1579;64960
"355510 Tupi Paulista";673;751;902;1041;1217;1230;1114;1052;1058;1052;966;841;706;566;512;361;374;14416
"355520 Turiúba";127;105;132;143;152;133;129;137;146;143;131;125;110;96;74;48;38;1969
"355530 Turmalina";89;117;145;167;150;110;117;149;182;190;153;132;131;104;79;36;51;2102
"355535 Ubarana";448;484;484;442;471;476;429;390;330;292;262;223;161;117;85;52;58;5204
"355540 Ubatuba";6059;7047;7384;6966;6881;6852;6614;6105;5564;4838;4025;3186;2391;1639;1225;809;740;78325
"355550 Ubirajara";360;361;381;374;405;362;307;285;285;263;269;229;165;132;122;85;94;4479
"355560 Uchoa";605;634;682;779;828;751;700;694;689;669;597;486;404;343;297;218;235;9611
"355570 União Paulista";130;113;138;119;137;135;125;110;108;91;87;76;63;51;47;31;28;1589
"355580 Urânia";546;607;620;667;744;741;672;650;631;610;600;498;423;355;286;204;190;9044
"355590 Uru";76;85;93;102;120;103;88;84;101;99;88;73;59;44;36;32;28;1311
"355600 Urupês";718;818;884;986;1077;1056;928;925;939;907;807;703;579;489;413;320;294;12843
"355610 Valentim Gentil";726;789;810;883;1042;1002;892;785;780;719;642;478;410;303;250;160;149;10820
"355620 Valinhos";6779;7006;7505;7987;9156;9335;8857;8595;8623;7687;6404;4948;3759;2746;2177;1522;1556;104642
"355630 Valparaíso";1672;1601;1719;1887;2157;2377;2034;1730;1593;1387;1062;839;692;525;434;288;328;22325
"355635 Vargem";603;678;697;710;772;709;668;618;564;528;464;438;369;286;214;167;166;8651
"355640 Vargem Grande do Sul";3009;3098;3181;3232;3460;3369;3006;2882;2863;2638;2290;1850;1440;1107;892;650;650;39617
"355645 Vargem Grande Paulista";3519;3689;3749;3626;3914;3918;3551;3210;3013;2676;2118;1694;1160;826;577;373;375;41988
"355650 Várzea Paulista";8662;9073;9394;9606;10637;10267;9032;8200;7659;6880;5741;4187;2751;1828;1292;847;768;106824
"355660 Vera Cruz";748;841;905;907;903;858;817;775;753;730;617;540;473;385;313;251;272;11088
"355670 Vinhedo";4222;4358;4583;4810;5812;5905;5249;4867;4627;4395;3660;2850;2138;1525;1155;871;911;61938
"355680 Viradouro";1274;1350;1489;1559;1651;1535;1312;1196;1169;1113;920;775;620;499;411;277;296;17446
"355690 Vista Alegre do Alto";473;486;528;570;703;654;536;489;443;407;347;276;206;180;147;101;84;6630
"355695 Vitória Brasil";121;116;123;145;167;154;132;126;120;120;106;86;72;69;51;32;26;1766
"355700 Votorantim";8294;9322;9570;9521;10304;10166;8989;8019;7544;6866;5915;4550;3409;2332;1666;1084;1120;108671
"355710 Votuporanga";5044;5308;5987;6592;7520;7338;6663;6470;6410;6137;5408;4446;3589;2781;2199;1514;1520;84926
"355715 Zacarias";168;155;170;172;194;196;166;174;161;166;135;120;92;91;71;42;41;2314
