"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"352140 Iracemápolis";1445;1504;1553;1593;1947;2057;1716;1605;1478;1410;1226;893;626;522;393;278;286;20532
"352150 Irapuã";551;507;549;572;742;693;592;497;470;468;451;401;310;218;165;131;141;7458
"352160 Irapuru";376;404;499;625;800;867;708;550;508;512;426;416;356;293;280;183;182;7985
"352170 Itaberá";1344;1468;1800;1651;1396;1436;1233;1273;1328;1200;1047;897;692;565;414;284;279;18307
"352180 Itaí";1901;1958;2085;1938;2036;2185;2142;1919;1772;1670;1358;1164;817;581;434;324;327;24611
"352190 Itajobi";807;893;993;1095;1223;1161;1150;1056;1097;1054;975;880;763;574;470;355;376;14922
"352200 Itaju";235;260;284;262;311;302;227;223;194;199;184;192;143;105;88;48;71;3328
"352210 Itanhaém";7183;7597;8109;7197;6276;6375;6444;6011;5528;5359;5305;5003;4321;3310;2342;1496;1388;89244
"352215 Itaóca";220;279;401;293;184;197;221;238;204;197;209;154;126;127;98;78;83;3309
"352220 Itapecerica da Serra";13041;13685;14995;13930;14641;15055;13646;12673;11160;9012;7685;6043;4251;2623;1749;1121;1138;156448
"352230 Itapetininga";10992;12232;12821;12681;13138;13336;12108;10506;9535;9203;8425;6671;5271;3712;2978;2097;2298;148004
"352240 Itapeva";7179;8048;8773;8312;7507;7422;7129;6325;6015;5712;4595;3751;3023;2198;1666;1191;1112;89958
"352250 Itapevi";18395;19565;20868;19270;19049;19358;17872;15872;14108;11492;9814;7197;5194;3164;2176;1250;1169;205813
"352260 Itapira";3953;4418;5165;5657;5884;5992;5453;5135;5202;4933;4635;3882;3011;2290;1811;1333;1505;70259
"352265 Itapirapuã Paulista";348;454;455;386;303;297;296;268;228;179;181;136;164;94;80;59;49;3977
"352270 Itápolis";2436;2773;2946;3243;3512;3478;3169;3074;3006;2881;2469;2032;1761;1395;1153;854;875;41057
"352280 Itaporanga";1155;1253;1290;1185;1088;1189;1071;949;946;967;945;800;657;469;393;287;271;14915
"352290 Itapuí";994;963;988;1033;1107;1093;962;875;825;801;755;604;450;307;297;184;241;12479
"352300 Itapura";328;350;374;401;358;341;350;327;300;301;251;225;185;137;98;63;77;4466
"352310 Itaquaquecetuba";29319;31826;34059;31441;30649;29697;27715;25030;22880;19073;16306;11858;7981;5038;3132;1999;1851;329854
"352320 Itararé";3671;4214;4701;4589;4032;3892;3640;3539;3231;3013;2674;2232;1767;1316;1033;757;837;49138
"352330 Itariri";1484;1566;1713;1547;1174;1217;1173;1065;950;811;758;593;532;488;321;240;228;15860
"352340 Itatiba";6843;7529;8017;8053;9479;9760;8959;7999;7623;7100;6195;4932;3711;2704;2064;1506;1546;104020
"352350 Itatinga";1655;1651;1711;1711;1737;1631;1456;1313;1211;1099;924;697;512;426;315;218;239;18506
"352360 Itirapina";1007;1041;1035;1421;1944;1818;1505;1225;1058;926;727;614;468;366;304;200;255;15914
"352370 Itirapuã";486;535;565;549;492;457;464;427;365;360;306;300;240;177;131;118;91;6063
"352380 Itobi";533;571;606;658;727;666;624;485;502;526;476;390;298;234;176;123;141;7736
"352390 Itu";11283;11802;12945;13101;13900;14418;13549;12285;11386;10521;9060;7096;5567;3716;2916;2107;2368;158020
"352400 Itupeva";3823;3810;3863;3766;4363;4648;4317;3653;3282;2802;2325;1798;1271;836;628;400;401;45986
"352410 Ituverava";2544;2771;3117;3123;3225;3468;3182;2740;2648;2653;2524;2085;1762;1308;1074;710;733;39667
"352420 Jaborandi";470;494;492;569;663;607;496;472;482;436;383;298;278;194;197;128;99;6758
"352430 Jaboticabal";4544;5166;5393;5840;6392;6377;6048;5287;5110;4888;4624;3817;2997;2311;1813;1288;1567;73462
"352440 Jacareí";15711;16497;17791;17292;17735;18554;18340;16842;15916;14599;12858;10813;8292;5695;4130;2667;2789;216521
"352450 Jaci";396;409;458;457;523;564;519;446;432;411;331;252;199;134;123;83;62;5799
"352460 Jacupiranga";1480;1604;1759;1622;1301;1324;1354;1180;1164;1088;904;804;626;510;346;288;286;17640
"352470 Jaguariúna";3235;3253;3566;3600;4196;4419;4086;3693;3243;2892;2504;1959;1542;1165;841;626;604;45424
"352480 Jales";2759;2872;3330;3562;3724;3852;3751;3544;3662;3613;3192;2714;2310;1837;1495;1003;973;48193
"352490 Jambeiro";398;452;467;468;451;476;439;387;365;368;325;246;203;152;123;83;80;5483
"352500 Jandira";9178;9510;10242;9804;10712;11087;9954;8701;8128;6807;5715;4310;2868;1648;1051;686;665;111066
"352510 Jardinópolis";3013;3127;3305;3282;3392;3269;3023;2682;2670;2415;2168;1873;1456;1003;780;546;603;38607
"352520 Jarinu";1848;2005;2096;2148;2029;2209;2021;1912;1658;1457;1277;1135;910;601;464;340;336;24446
"352530 Jaú";9081;9430;9848;10198;11337;12039;11329;10031;9405;9212;8469;6868;5174;3736;3104;2432;2639;134332
"352540 Jeriquara";267;290;296;284;284;257;255;274;220;163;162;133;110;77;72;41;54;3239
"352550 Joanópolis";817;856;834;1006;1028;1000;888;876;817;806;751;655;524;405;320;237;244;12064
"352560 João Ramalho";337;334;368;395;391;331;354;300;313;290;230;153;144;93;98;61;62;4254
"352570 José Bonifácio";2153;2378;2571;2830;3000;2952;2758;2397;2416;2228;2048;1577;1304;1001;786;592;595;33586
"352580 Júlio Mesquita";290;412;423;419;357;359;336;302;316;249;245;212;205;130;111;85;90;4541
"352585 Jumirim";181;244;217;251;301;260;258;196;198;162;152;114;87;79;62;57;49;2868
"352590 Jundiaí";24569;25028;26255;27211;31587;34573;32991;29267;28118;26418;23993;19323;15247;11455;9268;6668;7454;379425
"352600 Junqueirópolis";1138;1173;1269;1404;1661;1604;1548;1419;1462;1284;1175;1030;841;702;577;468;441;19196
"352610 Juquiá";1518;1793;2226;1726;1361;1414;1436;1310;1196;1152;1079;955;767;638;476;312;371;19730
"352620 Juquitiba";2413;2743;3087;2585;2411;2295;2375;2123;1999;1710;1537;1290;1018;718;509;330;316;29459
"352630 Lagoinha";285;369;421;458;318;328;336;340;364;333;282;255;238;209;169;135;123;4963
"352640 Laranjal Paulista";1696;1903;2052;2010;2209;2220;2042;1805;1688;1689;1587;1328;1087;808;641;512;608;25885
"352650 Lavínia";322;335;426;445;1094;1591;1311;832;630;467;379;294;245;221;174;117;117;9000
"352660 Lavrinhas";595;575;680;599;599;601;546;509;435;400;351;280;202;137;108;83;56;6756
"352670 Leme";7056;7191;7759;8070;8894;8862;7689;6685;6392;5993;4994;4313;3358;2369;1761;1262;1413;94061
"352680 Lençóis Paulista";4498;4824;5215;5218;5516;5774;5321;4625;4545;4198;3585;2917;2231;1522;1216;817;949;62971
"352690 Limeira";18860;19964;21913;22251;24841;25189;23372;21383;20702;19731;17944;14226;10564;7583;5859;4068;4507;282957
"352700 Lindóia";517;461;539;523;576;564;553;532;505;430;401;383;253;217;166;121;140;6881
"352710 Lins";4574;4809;5469;5688;6126;6325;5747;5326;5228;5061;4629;3893;3055;2248;1944;1473;1632;73227
"352720 Lorena";6067;6424;6854;7059;7285;7176;6715;5867;5652;5671;5097;4241;3455;2508;1794;1260;1486;84611
"352725 Lourdes";125;139;144;178;153;179;166;158;177;145;140;118;116;96;68;35;44;2181
"352730 Louveira";3081;2813;2869;3210;4283;4384;3701;2895;2563;2242;1748;1335;962;669;518;338;401;38012
"352740 Lucélia";1230;1430;1439;1582;1759;1710;1677;1509;1495;1386;1212;1017;864;735;529;391;417;20382
"352750 Lucianópolis";150;186;217;169;162;197;194;158;126;95;142;148;133;87;60;41;41;2306
"352760 Luís Antônio";952;1003;1119;1108;1123;1120;965;828;778;725;564;414;309;207;155;96;104;11570
"352770 Luiziânia";368;353;398;419;519;504;389;311;334;361;293;230;178;158;140;99;102;5156
"352780 Lupércio";343;348;412;381;348;375;344;280;286;294;223;229;203;138;108;61;89;4462
"352790 Lutécia";180;221;215;245;223;229;199;176;189;190;158;144;109;106;75;62;61;2782
"352800 Macatuba";1233;1326;1425;1420;1444;1442;1292;1166;1181;1190;957;710;553;436;352;259;282;16668
"352810 Macaubal";482;440;501;577;598;630;556;548;589;566;525;473;378;347;281;174;191;7856
"352820 Macedônia";208;245;260;290;252;283;275;253;278;263;265;253;193;153;118;83;84;3756
"352830 Magda";190;167;228;239;244;235;241;234;236;259;220;197;183;149;123;71;64;3280
"352840 Mairinque";3405;3689;3953;3774;3710;3794;3614;3271;3234;2936;2508;1944;1575;1114;782;470;536;44309
"352850 Mairiporã";5541;6876;7805;7201;6714;6699;6980;6700;6106;5736;4789;3830;3081;1957;1332;851;792;82990
"352860 Manduri";687;661;707;754;726;749;686;654;644;663;526;456;394;337;253;163;158;9218
"352870 Marabá Paulista";264;282;284;350;726;640;480;364;307;307;248;175;159;120;100;62;65;4933
"352880 Maracaí";918;1014;1071;1108;1204;1161;1063;987;983;942;839;669;577;415;307;190;219;13667
"352885 Marapoama";143;186;198;193;228;243;197;220;179;189;173;154;129;83;65;54;65;2699
"352890 Mariápolis";278;250;300;334;369;342;288;237;275;292;224;218;161;137;126;78;105;4014
"352900 Marília";13959;14841;16880;17458;18759;18924;18104;16896;16022;15177;13796;11354;9085;6872;5544;4005;4515;222191
"352910 Marinópolis";105;171;174;188;154;142;154;187;174;157;156;106;94;65;56;49;34;2166
"352920 Martinópolis";1577;1740;1927;2015;2087;2231;1911;1801;1829;1695;1467;1130;1023;815;614;447;518;24827
"352930 Matão";4915;5292;5961;6399;7198;6954;6589;5792;5820;5637;5039;4029;2931;2072;1649;1167;1271;78715
"352940 Mauá";31993;33415;36935;35892;41134;41299;37615;33434;31441;27677;23418;18083;12840;8519;6241;3783;3530;427249
"352950 Mendonça";273;288;367;351;438;404;345;298;379;347;271;254;215;171;151;90;115;4757
"352960 Meridiano";232;248;289;286;309;312;304;291;292;301;274;193;155;166;132;78;90;3952
"352965 Mesópolis";139;113;171;154;141;116;145;146;153;130;124;102;94;69;62;38;36;1933
"352970 Miguelópolis";1641;1751;1694;1767;1774;1888;1732;1536;1436;1292;1208;935;832;583;369;264;263;20965
"352980 Mineiros do Tietê";875;959;1051;1064;982;1092;956;852;806;806;764;624;452;293;295;204;265;12340
"353000 Mira Estrela";161;201;212;225;195;176;194;228;203;179;238;191;177;97;93;55;66;2891
"352990 Miracatu";1869;2062;2300;1931;1500;1546;1521;1406;1352;1220;1073;931;741;599;469;298;291;21109
"353010 Mirandópolis";1509;1625;1749;1900;2158;2681;2797;2438;2098;2050;1622;1442;1216;962;796;548;583;28174
"353020 Mirante do Paranapanema";1190;1384;1501;1451;1323;1209;1179;1206;1317;1218;1074;864;746;622;501;340;363;17488
"353030 Mirassol";3455;3591;3873;4182;4573;4515;4656;4327;4301;3971;3439;2843;2284;1660;1359;992;1123;55144
"353040 Mirassolândia";296;313;350;331;338;343;358;296;326;275;255;225;201;185;138;93;80;4403
"353050 Mococa";4372;4760;5109;5585;5569;5789;5256;4835;4666;4625;4424;3676;2951;2185;1639;1225;1290;67956
"353060 Mogi das Cruzes";30381;32907;35113;32767;34039;34372;32889;29860;28133;26256;22686;17825;13466;9682;7289;4905;4952;397522
"353070 Mogi Guaçu";9262;9870;11023;11557;12257;12586;11605;10416;10268;9758;8641;7096;5562;3983;2886;1972;1951;140693
"353080 Mogi Mirim";5633;5958;6503;7071;7373;7604;7139;6658;6521;6316;5746;4665;3706;2634;2066;1440;1645;88678
"353090 Mombuca";269;264;303;291;293;284;259;243;243;212;181;131;100;104;70;56;45;3348
"353100 Monções";127;123;135;126;177;155;164;160;145;204;144;127;124;95;75;62;43;2186
"353110 Mongaguá";3718;3812;4262;3575;3574;3597;3573;3154;2894;2908;2838;2703;2322;1816;1216;790;704;47456
"353120 Monte Alegre do Sul";449;467;521;564;573;576;534;551;533;545;513;361;338;258;208;154;187;7332
"353130 Monte Alto";2799;2968;3471;3637;3935;4172;3788;3554;3538;3308;3131;2612;2062;1534;1289;946;1070;47814
"353140 Monte Aprazível";1425;1421;1386;1622;1904;1926;1801;1645;1656;1522;1382;1220;949;808;653;476;496;22292
"353150 Monte Azul Paulista";1210;1275;1503;1617;1719;1639;1439;1411;1439;1313;1190;962;799;619;505;372;395;19407
"353160 Monte Castelo";204;279;314;313;306;292;317;259;299;296;292;250;212;168;131;98;135;4165
"353180 Monte Mor";3958;4039;4629;4400;4608;4471;4518;4011;3414;2929;2529;2127;1583;1121;780;508;554;50179
"353170 Monteiro Lobato";289;356;375;344;290;289;308;315;288;283;254;213;181;151;119;64;105;4224
"353190 Morro Agudo";2521;2436;2526;2579;2955;3006;2567;2139;1993;1791;1443;1154;963;663;513;294;305;29848
"353200 Morungaba";857;915;1010;1002;1057;1073;1069;909;833;750;640;552;479;358;229;155;177;12065
"353205 Motuca";317;348;331;398;380;387;363;292;314;313;267;212;151;123;83;60;59;4398
"353210 Murutinga do Sul";220;276;320;301;270;272;267;317;339;350;275;271;231;189;158;116;119;4291
"353215 Nantes";220;259;259;242;245;212;221;224;208;157;143;104;84;80;56;32;29;2775
"353220 Narandiba";338;374;375;436;366;341;351;315;348;266;238;173;157;104;89;59;66;4396
"353230 Natividade da Serra";454;483;622;527;447;472;456;425;500;462;423;414;313;297;232;165;154;6846
"353240 Nazaré Paulista";1079;1294;1476;1401;1430;1337;1317;1215;1166;1011;960;792;713;581;475;289;290;16826
"353250 Neves Paulista";427;485;545;596;711;743;676;671;691;676;603;519;467;386;315;243;238;8992
"353260 Nhandeara";587;584;662;753;880;831;779;749;853;839;795;673;605;472;392;254;286;10994
"353270 Nipoã";334;294;314;357;450;404;391;335;318;269;206;196;152;130;102;72;57;4381
"353280 Nova Aliança";413;382;467;446;486;477;477;405;423;423;375;289;265;225;201;131;154;6039
"353282 Nova Campina";762;902;1058;913;708;745;648;616;548;494;372;291;233;169;134;76;60;8729
"353284 Nova Canaã Paulista";99;118;154;140;126;121;161;150;149;173;166;158;133;115;91;47;66;2167
"353286 Nova Castilho";86;72;100;100;75;88;70;98;99;72;69;56;48;42;35;25;18;1153
"353290 Nova Europa";796;756;763;779;867;879;793;729;626;610;499;426;321;237;182;131;140;9534
"353300 Nova Granada";1305;1337;1559;1549;1757;1729;1624;1404;1355;1325;1134;913;782;609;510;386;384;19662
"353310 Nova Guataporanga";129;148;179;152;162;148;149;157;115;172;168;146;114;80;94;59;60;2232
"353320 Nova Independência";266;263;259;276;267;280;265;228;211;183;185;125;92;83;59;53;50;3145
"353330 Nova Luzitânia";264;268;260;252;312;364;309;269;231;189;215;155;139;97;70;71;62;3527
"353340 Nova Odessa";3496;3689;4041;4219;4496;4833;4465;4176;4042;3645;3243;2536;1952;1259;1064;689;684;52529
"353325 Novais";438;386;356;452;538;465;416;335;277;229;179;137;152;102;96;74;75;4707
"353350 Novo Horizonte";2504;2685;2718;2873;3193;3064;2895;2728;2724;2504;2356;1966;1571;1258;1001;700;772;37512
"353360 Nuporanga";462;486;540;564;653;553;525;485;518;479;453;355;284;190;160;145;136;6988
"353370 Ocauçu";317;323;341;341;372;316;286;287;297;305;250;218;194;150;102;109;60;4268
"353380 Óleo";162;218;227;223;173;174;165;178;169;197;195;176;154;104;97;72;56;2740
"353390 Olímpia";3463;3520;3553;3958;4498;4512;4006;3651;3551;3359;3082;2647;2280;1715;1340;991;1155;51281
"353400 Onda Verde";282;323;327;330;354;309;314;307;298;253;243;150;159;124;85;62;62;3982
"353410 Oriente";363;434;469;488;552;498;423;421;450;472;403;330;250;222;181;125;169;6250
"353420 Orindiúva";458;473;480;489;575;580;546;490;417;327;288;200;146;124;97;60;68;5818
"353430 Orlândia";2674;2991;3171;3359;3643;3688;3224;2928;3008;2895;2493;1978;1537;1114;884;578;615;40780
"353440 Osasco";50057;52174;55884;54176;61859;64438;60729;53812;50346;44787;38826;30461;22919;15654;11768;7919;7683;683492
"353450 Oscar Bressane";163;147;163;190;200;165;174;177;202;178;154;164;168;121;92;73;70;2601
"353460 Osvaldo Cruz";1689;1839;2135;2392;2940;2488;2290;2227;2190;2199;2105;1830;1536;1237;1046;740;811;31694
"353470 Ourinhos";7424;7695;8234;8587;8678;8629;8238;7733;7624;7203;6270;5496;4371;3323;2403;1769;1947;105624
"353480 Ouro Verde";592;651;651;670;681;642;567;568;554;519;441;363;287;280;226;148;156;7996
"353475 Ouroeste";580;587;669;722;753;745;653;634;625;606;474;416;371;249;236;155;141;8616
"353490 Pacaembu";706;675;774;875;1298;1577;1280;1008;976;898;798;603;541;487;444;310;308;13558
"353500 Palestina";747;656;765;872;957;1007;866;781;786;759;712;590;490;435;362;254;290;11329
"353510 Palmares Paulista";935;868;916;992;1353;1278;1031;853;720;617;483;360;269;189;169;94;82;11209
"353520 Palmeira d'Oeste";522;634;710;710;661;618;707;687;728;731;711;572;532;438;391;239;234;9825
"353530 Palmital";1403;1407;1676;1603;1647;1582;1643;1540;1507;1516;1368;1236;1126;837;634;485;508;21718
"353540 Panorama";1218;1252;1298;1329;1266;1211;1157;1121;1007;865;791;681;575;430;328;209;211;14949
"353550 Paraguaçu Paulista";2988;3188;3506;3627;3630;3739;3449;3312;3088;2868;2444;2000;1722;1287;968;732;792;43340
"353560 Paraibuna";1270;1393;1609;1561;1548;1319;1317;1271;1232;1166;1016;840;704;609;429;250;291;17825
"353570 Paraíso";420;394;468;470;473;580;445;443;431;409;370;291;228;208;165;127;124;6046
"353580 Paranapanema";1401;1577;1817;1620;1495;1544;1475;1366;1232;1150;991;782;562;447;346;212;238;18255
"353590 Paranapuã";225;294;317;312;274;280;321;282;272;264;248;204;183;153;123;85;74;3911
"353600 Parapuã";653;756;801;858;867;800;823;807;749;778;738;580;535;430;385;288;268;11116
"353610 Pardinho";461;501;525;492;474;409;447;419;399;344;288;274;207;176;148;77;81;5722
"353620 Pariquera-Açu";1426;1588;1847;1675;1515;1496;1591;1284;1232;1141;939;811;715;567;437;306;339;18909
"353625 Parisi";124;128;136;147;176;168;145;137;163;130;155;121;98;90;58;53;54;2083
"353630 Patrocínio Paulista";1056;1072;1097;1189;1102;1116;1018;959;926;817;770;656;498;360;289;195;207;13327
"353640 Paulicéia";488;554;568;576;559;548;536;475;457;395;332;298;246;186;112;95;73;6498
"353650 Paulínia";6403;6686;6640;6770;7473;7799;7873;7213;6418;5738;4568;3661;2518;1664;1165;771;850;84210
"353657 Paulistânia";102;156;164;145;147;137;155;127;142;106;94;95;78;67;52;28;29;1824
"353660 Paulo de Faria";603;673;719;720;754;740;657;623;633;591;494;399;365;272;232;150;180;8805
"353670 Pederneiras";3139;3295;3727;3775;3590;3600;3427;3247;2837;2749;2365;1951;1515;1102;888;641;692;42540
"353680 Pedra Bela";375;408;514;482;467;460;472;455;387;347;335;354;300;196;155;109;109;5925
"353690 Pedranópolis";143;184;180;176;166;194;197;195;174;177;201;170;145;98;74;65;83;2622
"353700 Pedregulho";1225;1274;1339;1427;1506;1352;1312;1080;1037;1018;900;720;623;459;335;246;241;16094
"353710 Pedreira";2718;2957;3170;3272;3880;3928;3698;3311;3145;3029;2551;2017;1513;1156;899;686;672;42602
"353715 Pedrinhas Paulista";181;207;256;247;246;201;229;225;222;240;204;142;139;95;73;65;42;3014
"353720 Pedro de Toledo";875;998;1055;908;687;719;754;724;641;602;577;515;442;348;279;169;167;10460
"353730 Penápolis";3871;4029;4395;4746;4692;4841;4570;4412;4202;4241;3793;3236;2644;2109;1675;1196;1328;59980
"353740 Pereira Barreto";1825;1714;1968;2133;2061;1832;1979;1943;1983;1725;1430;1252;1109;917;708;454;556;25589
"353750 Pereiras";576;588;612;631;667;649;550;504;453;514;447;423;332;225;181;141;148;7641
"353760 Peruíbe";4837;5180;5733;5041;4272;4297;4485;4240;3845;3610;3412;3274;2770;2234;1731;1117;1197;61275
"353770 Piacatu";367;359;414;461;466;427;390;388;365;396;309;266;242;192;168;113;97;5420
"353780 Piedade";3771;4074;4845;4580;4344;4351;4115;3906;3664;3549;3097;2491;2096;1655;1256;824;835;53453
"353790 Pilar do Sul";1998;2326;2456;2481;2284;2195;2114;1927;1803;1610;1468;1167;1049;851;569;388;383;27069
"353800 Pindamonhangaba";11064;11996;13089;12679;12937;13705;12668;11074;10147;9769;8918;7462;5421;3569;2627;1708;1855;150688
"353810 Pindorama";975;977;1070;1158;1313;1349;1202;1147;1092;993;897;828;727;500;443;386;360;15417
"353820 Pinhalzinho";862;974;1074;1063;1067;1024;1018;893;820;878;885;749;691;530;379;258;269;13434
"353830 Piquerobi";228;254;268;312;275;262;239;265;297;263;220;174;165;149;97;70;88;3626
"353850 Piquete";943;1033;1068;1223;1178;1047;985;963;1015;1141;1009;789;687;484;336;270;290;14461
"353860 Piracaia";1686;1830;2243;2147;2085;2011;2085;2026;1848;1640;1503;1231;1070;787;636;436;483;25747
"353870 Piracicaba";24634;26346;28513;28941;32374;34760;31605;27766;26002;25285;22362;18959;14779;10416;8128;6035;6826;373731
"353880 Piraju";1919;2183;2368;2363;2342;2159;2069;1953;2005;2077;1859;1631;1310;958;842;603;549;29190
"353890 Pirajuí";1311;1384;1522;1727;2520;2526;2040;1612;1498;1456;1397;1135;861;675;599;503;508;23274
"353900 Pirangi";618;665;781;830;871;946;830;771;850;721;693;614;519;382;307;249;243;10890
"353910 Pirapora do Bom Jesus";1456;1619;1778;1494;1427;1321;1409;1184;1085;906;689;571;428;297;191;133;140;16128
"353920 Pirapozinho";1671;1811;2102;2182;2186;1886;1930;1892;2005;1784;1477;1163;938;750;630;407;500;25314
"353930 Pirassununga";4740;4855;5408;5548;5898;6214;5599;5071;5016;5122;4469;3651;3208;2278;1849;1284;1632;71842
"353940 Piratininga";744;907;995;900;975;1044;1043;855;808;821;800;669;552;369;313;267;313;12375
"353950 Pitangueiras";2950;3172;3257;3237;3404;3519;2994;2520;2533;2098;1697;1294;1060;860;670;460;469;36194
"353960 Planalto";377;376;346;372;407;394;393;314;332;308;269;208;140;114;100;49;76;4575
"353970 Platina";261;267;292;248;259;243;257;233;221;214;194;160;132;92;78;62;59;3272
"353980 Poá";8360;8842;9931;9441;9802;9677;9093;8330;7776;6999;6186;4884;3502;2277;1589;946;1042;108677
"353990 Poloni";400;324;330;404;518;486;384;368;348;365;342;269;243;237;194;157;162;5531
"354000 Pompéia";1294;1418;1607;1481;1677;1796;1794;1481;1425;1388;1292;1067;825;639;491;362;429;20466
"354010 Pongaí";174;204;237;260;298;270;244;251;232;266;285;215;176;145;116;102;93;3568
"354020 Pontal";3682;3480;3506;3565;4424;4457;3929;3131;2744;2326;1813;1330;912;659;545;398;354;41255
"354025 Pontalinda";329;308;314;351;405;379;341;282;284;255;223;184;176;125;94;60;66;4176
"354030 Pontes Gestal";162;174;201;201;204;211;184;151;176;193;158;143;121;121;77;51;53;2581
"354040 Populina";265;265;311;338;333;312;300;282;292;299;319;248;197;172;179;112;105;4329
"354050 Porangaba";558;643;686;678;623;579;614;569;572;587;529;512;444;374;237;165;165;8535
"354060 Porto Feliz";3469;3727;4191;4101;4427;4442;4004;3684;3581;3437;2961;2289;1863;1310;997;783;855;50121
"354070 Porto Ferreira";3715;3820;3908;4184;4582;4645;4283;3863;3745;3640;3207;2432;1968;1566;1247;939;947;52691
"354075 Potim";1571;1550;1629;1595;2326;2463;1898;1561;1246;1061;932;628;550;372;220;151;131;19884
"354080 Potirendaba";1008;1008;986;1190;1410;1432;1240;1092;1108;1123;969;835;668;549;484;367;368;15837
"354085 Pracinha";117;126;127;216;632;433;312;224;150;137;118;99;80;54;41;29;35;2930
"354090 Pradópolis";1389;1364;1375;1469;1825;1861;1540;1273;1206;1084;990;761;564;417;316;198;182;17814
"354100 Praia Grande";20808;22049;23079;21154;21199;22772;22317;19838;17796;16273;15043;13346;10901;8244;6084;3929;3803;268635
"354105 Pratânia";355;427;448;440;429;400;385;357;294;308;229;203;134;92;95;60;59;4715
"354110 Presidente Alves";289;272;334;330;369;332;325;304;287;286;259;236;171;136;106;80;111;4227
"354120 Presidente Bernardes";719;861;969;1129;1077;1021;956;974;1087;1032;914;737;676;607;425;336;391;13911
"354130 Presidente Epitácio";3033;3325;3503;3510;3495;3477;3415;3026;3033;2919;2481;2028;1581;1220;965;652;693;42356
"354140 Presidente Prudente";13760;14439;15525;16603;17490;17597;17198;16059;16166;15111;13264;11025;8724;6712;5341;3778;4034;212826
"354150 Presidente Venceslau";2265;2400;2798;2832;3067;3113;3312;2994;2999;2881;2367;2076;1761;1249;1105;773;870;38862
"354160 Promissão";2665;2810;2877;3098;3054;2988;2946;2709;2562;2427;2085;1678;1443;1154;870;627;577;36570
"354165 Quadra";264;262;258;261;222;266;242;244;259;228;182;187;142;123;75;58;44;3317
"354170 Quatá";998;1012;1080;1140;1090;1068;1072;1018;972;817;719;601;427;384;294;207;222;13121
"354180 Queiroz";231;272;278;237;234;256;254;213;185;159;132;102;88;90;65;40;43;2879
"354190 Queluz";874;1020;927;963;1027;1057;1013;871;822;708;589;523;387;261;208;179;164;11593
"354200 Quintana";392;435;492;486;542;511;489;475;434;367;357;290;253;231;163;103;135;6155
"354210 Rafard";617;688;678;695;794;798;725;634;617;614;489;373;325;237;195;163;186;8828
"354220 Rancharia";1948;2227;2304;2471;2373;2291;2159;2081;2264;2169;1752;1414;1146;1014;768;553;594;29528
"354230 Redenção da Serra";294;311;354;337;261;272;273;288;252;263;250;222;178;127;117;77;94;3970
"354240 Regente Feijó";1291;1276;1476;1495;1517;1540;1502;1375;1426;1371;1176;955;748;594;506;363;348;18959
"354250 Reginópolis";390;394;399;740;1542;785;569;470;393;358;317;295;235;204;150;112;154;7507
"354260 Registro";4219;4815;5302;4713;4294;4401;4541;4109;3807;3464;2898;2478;1964;1629;1242;823;925;55624
"354270 Restinga";598;627;652;588;649;553;513;453;442;410;382;282;183;139;125;78;78;6752
"354280 Ribeira";269;321;333;299;216;225;210;246;204;205;195;173;171;125;113;75;62;3442
"354290 Ribeirão Bonito";1026;1006;1024;1054;1132;1062;975;906;840;742;628;536;424;345;276;226;238;12440
"354300 Ribeirão Branco";1623;1942;2198;1881;1494;1456;1414;1253;1183;1018;780;732;609;473;296;196;180;18728
"354310 Ribeirão Corrente";364;373;422;382;390;364;345;341;270;259;224;183;166;112;88;52;45;4380
"354320 Ribeirão do Sul";287;305;394;350;332;321;332;331;348;305;291;255;223;171;111;98;104;4558
"354323 Ribeirão dos Índios";122;145;187;146;152;160;152;158;185;145;160;119;104;121;80;47;59;2242
"354325 Ribeirão Grande";574;631;706;662;604;633;575;583;528;488;361;304;308;254;203;107;87;7608
"354330 Ribeirão Pires";7653;8272;9192;9098;10199;10421;9942;9109;8641;7958;7112;6025;4595;3092;2055;1332;1507;116203
"354340 Ribeirão Preto";39775;41812;43928;48082;57034;60028;53798;45728;42448;41544;37342;30999;24207;17641;13926;10025;11558;619875
"354360 Rifaina";229;268;268;267;254;274;275;239;268;242;227;188;163;130;91;69;70;3522
"354370 Rincão";842;862;929;920;892;921;810;784;754;639;577;468;424;288;233;155;178;10676
"354380 Rinópolis";639;690;680;802;873;780;690;665;656;691;685;570;460;406;348;245;305;10185
"354390 Rio Claro";12297;12687;14102;14701;16301;17248;16308;14299;13477;13168;11689;9355;7555;5665;4480;3417;4184;190933
"354400 Rio das Pedras";2367;2433;2495;2458;2924;3007;2595;2400;2115;1889;1521;1204;966;667;501;363;337;30242
"354410 Rio Grande da Serra";3667;3928;4189;3929;4070;4278;3943;3587;3177;2766;2256;1806;1245;896;640;386;316;45079
"354420 Riolândia";799;787;769;799;1129;1187;1166;835;718;597;491;405;373;294;201;128;163;10841
