"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"352130 Ipuã";1120;1186;1290;1240;1319;1453;1371;1202;1020;906;806;654;541;384;262;204;193;15151
"352140 Iracemápolis";1496;1518;1590;1656;1835;2140;2019;1690;1551;1460;1326;1077;781;560;435;313;343;21790
"352150 Irapuã";548;529;533;569;643;738;657;549;482;469;459;419;340;245;172;130;158;7640
"352160 Irapuru";352;383;445;567;736;911;851;645;517;491;462;403;369;297;253;202;206;8090
"352170 Itaberá";1326;1321;1475;1563;1428;1379;1330;1212;1253;1250;1121;961;779;583;441;309;321;18052
"352180 Itaí";1914;1867;1935;1959;1984;2205;2272;2105;1877;1744;1546;1255;964;660;462;338;378;25465
"352190 Itajobi";790;832;924;1007;1127;1210;1169;1111;1063;1072;1017;928;815;654;490;382;447;15038
"352200 Itaju";244;263;284;288;287;326;285;232;212;195;196;182;163;118;88;62;75;3500
"352210 Itanhaém";7455;7324;7537;7247;6601;6438;6585;6404;5964;5761;5741;5544;4869;3774;2720;1809;1742;93515
"352215 Itaóca";229;237;296;292;226;195;215;233;237;212;206;187;140;122;108;81;99;3315
"352220 Itapecerica da Serra";13367;13138;14178;14625;14379;15261;14742;13137;11820;10079;8291;6816;5055;3366;2058;1319;1355;162986
"352230 Itapetininga";11250;11500;12491;12716;12920;13581;13118;11498;10066;9411;8869;7612;5907;4362;3114;2326;2663;153404
"352240 Itapeva";7237;7337;7993;8108;7742;7566;7368;6731;6072;5782;5191;4179;3290;2478;1770;1280;1327;91451
"352250 Itapevi";19301;18781;20078;20328;19604;19950;19184;17003;14985;12877;10555;8459;6091;4023;2468;1552;1406;216645
"352260 Itapira";3986;4160;4727;5327;5754;6094;5923;5373;5190;5146;4818;4262;3414;2552;1907;1432;1727;71792
"352265 Itapirapuã Paulista";368;385;432;384;334;306;303;290;256;208;180;160;141;123;78;60;59;4067
"352270 Itápolis";2428;2563;2819;3020;3339;3584;3424;3143;3039;2950;2702;2255;1849;1516;1182;913;1032;41758
"352280 Itaporanga";1145;1158;1168;1116;1070;1124;1154;1018;937;955;965;882;721;545;399;310;328;14995
"352290 Itapuí";1015;985;994;1019;1074;1135;1064;935;862;828;781;688;526;353;267;212;255;12993
"352300 Itapura";336;333;354;372;379;354;351;357;333;312;285;238;201;149;107;72;82;4615
"352310 Itaquaquecetuba";30382;29907;32217;32515;31333;31249;29255;26200;23612;20972;17525;14077;9820;6297;3825;2336;2249;343771
"352320 Itararé";3690;3758;4187;4365;4200;3998;3812;3556;3352;3115;2851;2447;1971;1467;1079;803;951;49602
"352330 Itariri";1555;1510;1544;1520;1345;1207;1216;1112;1013;911;801;699;552;489;384;258;280;16396
"352340 Itatiba";7081;7278;7983;8364;8968;10122;9857;8784;7972;7571;6831;5692;4375;3131;2244;1642;1845;109740
"352350 Itatinga";1695;1626;1662;1702;1728;1745;1573;1390;1267;1149;1007;815;598;442;340;240;271;19250
"352360 Itirapina";1022;1044;1152;1341;1747;1927;1671;1364;1140;1004;850;670;531;397;308;228;280;16676
"352370 Itirapuã";504;500;531;533;510;487;468;451;394;354;334;300;267;202;145;112;119;6211
"352380 Itobi";526;529;570;600;662;699;647;560;485;509;499;430;336;248;185;131;156;7772
"352390 Itu";11459;11404;12275;13025;13540;14560;14399;13089;11842;10973;9879;8149;6247;4503;3081;2284;2719;163428
"352400 Itupeva";4190;4054;4121;4196;4426;5013;4958;4300;3619;3198;2699;2132;1548;1050;698;483;487;51172
"352410 Ituverava";2551;2634;2879;3035;3109;3375;3408;3011;2696;2653;2596;2310;1885;1478;1104;815;861;40400
"352420 Jaborandi";467;473;491;518;599;632;554;475;465;452;405;335;272;226;177;147;128;6816
"352430 Jaboticabal";4526;4737;5233;5511;6017;6485;6292;5698;5161;5009;4760;4234;3377;2577;1936;1427;1773;74753
"352440 Jacareí";15781;15817;16767;17290;17417;18469;18739;17639;16257;15273;13738;11823;9508;6807;4611;3124;3284;222344
"352450 Jaci";419;428;455;485;513;580;581;510;457;438;389;300;222;161;117;94;81;6230
"352460 Jacupiranga";1475;1472;1548;1527;1388;1294;1328;1261;1155;1138;1024;853;696;539;398;284;337;17717
"352470 Jaguariúna";3456;3416;3611;3877;4123;4667;4635;4113;3596;3169;2812;2369;1840;1376;990;704;768;49522
"352480 Jales";2682;2762;2977;3259;3485;3780;3845;3673;3564;3630;3449;2983;2510;2010;1562;1154;1179;48504
"352490 Jambeiro";425;432;466;479;484;491;484;437;402;393;369;289;220;172;127;96;97;5863
"352500 Jandira";9424;9209;9866;10233;10347;11113;10702;9368;8320;7465;6218;4936;3500;2213;1269;795;800;115778
"352510 Jardinópolis";3121;3093;3230;3318;3382;3498;3299;2955;2695;2595;2345;2044;1660;1197;832;608;696;40568
"352520 Jarinu";1979;1962;2074;2131;2167;2256;2285;2060;1902;1663;1448;1255;1060;777;521;384;424;26348
"352530 Jaú";9247;9390;9833;10179;10900;12155;12179;10972;9826;9367;8902;7725;5981;4315;3179;2518;3072;139740
"352540 Jeriquara";265;265;276;269;262;273;259;251;234;189;157;140;113;87;66;49;57;3212
"352550 Joanópolis";816;830;841;887;1008;1049;983;890;857;830;801;718;595;457;344;257;294;12457
"352560 João Ramalho";335;332;336;361;386;377;341;330;306;305;263;195;143;110;84;70;71;4345
"352570 José Bonifácio";2181;2256;2489;2698;2946;3095;2966;2644;2405;2356;2166;1833;1415;1118;839;632;712;34751
"352580 Júlio Mesquita";299;335;400;397;381;368;362;325;307;295;254;230;199;163;112;89;105;4621
"352585 Jumirim";191;217;246;242;287;304;268;233;196;193;163;139;101;78;65;53;61;3037
"352590 Jundiaí";24722;24866;25906;27152;29685;34178;35036;31870;28745;27399;25312;21802;17180;13094;9783;7393;8733;392856
"352600 Junqueirópolis";1133;1164;1226;1348;1528;1699;1645;1521;1438;1407;1248;1102;914;735;590;471;531;19700
"352610 Juquiá";1508;1549;1773;1734;1428;1343;1383;1334;1238;1172;1115;1023;863;667;517;357;414;19418
"352620 Juquitiba";2467;2470;2720;2693;2441;2376;2329;2251;2069;1943;1680;1435;1141;817;557;374;370;30133
"352630 Lagoinha";281;313;363;385;373;319;335;338;351;362;317;270;244;216;179;141;153;4940
"352640 Laranjal Paulista";1728;1803;1965;2020;2103;2287;2198;1957;1775;1726;1677;1490;1204;931;686;532;697;26779
"352650 Lavínia";293;298;385;524;831;1758;1835;1196;756;543;404;321;248;203;168;122;127;10012
"352660 Lavrinhas";606;577;598;623;592;606;578;520;469;416;377;310;233;156;109;84;73;6927
"352670 Leme";7161;7058;7450;7940;8471;9074;8487;7268;6492;6185;5543;4643;3772;2766;1924;1376;1621;97231
"352680 Lençóis Paulista";4556;4575;4924;5154;5350;5763;5699;5042;4545;4392;3936;3260;2546;1814;1268;928;1074;64826
"352690 Limeira";18933;19201;20731;21951;23388;25657;24858;22589;20973;20234;18906;16188;12330;8819;6292;4556;5217;290823
"352700 Lindóia";535;507;504;540;556;605;590;561;535;492;421;391;321;225;179;132;160;7254
"352710 Lins";4573;4694;5125;5532;5816;6336;6279;5648;5277;5159;4862;4248;3414;2545;1928;1547;1870;74853
"352720 Lorena";6040;6114;6443;6704;6979;7279;7035;6335;5705;5635;5388;4646;3783;2861;2000;1385;1670;86002
"352725 Lourdes";121;126;136;156;168;165;178;164;165;168;146;136;118;100;76;47;48;2218
"352730 Louveira";3287;3137;3185;3450;3994;4667;4326;3495;2805;2433;2024;1558;1147;785;549;391;452;41685
"352740 Lucélia";1217;1307;1441;1502;1651;1769;1732;1633;1513;1466;1326;1127;924;757;585;415;481;20846
"352750 Lucianópolis";156;163;186;183;161;179;204;173;137;112;114;146;144;110;71;47;50;2336
"352760 Luís Antônio";1027;1021;1103;1197;1216;1243;1137;935;818;776;686;519;369;257;171;118;124;12717
"352770 Luiziânia";371;367;384;423;475;534;467;361;321;349;337;259;197;160;138;109;119;5371
"352780 Lupércio";350;333;357;372;354;357;357;311;274;288;271;227;213;161;111;76;91;4503
"352790 Lutécia";171;191;207;211;227;219;209;184;176;185;169;145;125;101;84;61;72;2737
"352800 Macatuba";1211;1229;1306;1346;1388;1449;1363;1215;1151;1173;1089;843;617;479;368;280;329;16836
"352810 Macaubal";469;467;461;512;571;625;614;556;563;585;553;497;425;339;287;205;217;7946
"352820 Macedônia";202;218;239;250;259;264;275;263;262;279;269;257;218;166;125;91;99;3736
"352830 Magda";177;176;180;213;222;231;237;237;233;243;240;207;185;156;123;88;77;3225
"352840 Mairinque";3400;3430;3668;3743;3693;3775;3705;3417;3210;3097;2753;2259;1751;1300;887;574;612;45274
"352850 Mairiporã";5880;6333;7414;7609;7237;7286;7390;7287;6749;6176;5556;4506;3481;2441;1533;993;958;88829
"352860 Manduri";688;664;655;699;739;753;745;685;653;653;599;487;421;344;270;188;188;9431
"352870 Marabá Paulista";251;259;300;357;554;800;613;442;347;308;275;208;157;131;98;72;74;5246
"352880 Maracaí";905;936;1006;1046;1121;1184;1108;1012;976;965;901;760;609;464;326;221;241;13781
"352885 Marapoama";148;161;192;198;212;250;242;211;206;187;187;165;142;108;72;55;76;2812
"352890 Mariápolis";271;263;264;308;346;365;328;265;243;283;263;210;181;136;114;89;109;4038
"352900 Marília";13966;14200;15679;17057;17887;19090;18852;17641;16464;15752;14699;12814;10318;7842;5878;4441;5281;227861
"352910 Marinópolis";103;129;162;164;164;150;149;165;178;169;159;137;96;75;55;46;46;2147
"352920 Martinópolis";1568;1641;1808;1957;2046;2187;2142;1861;1802;1768;1602;1336;1054;880;664;481;585;25382
"352930 Matão";4870;4985;5482;6016;6679;7238;6873;6218;5739;5717;5364;4555;3481;2459;1756;1303;1493;80228
"352940 Mauá";32494;32086;34934;37132;38781;42388;40183;35512;32048;29457;25451;20688;15334;10374;6889;4604;4295;442650
"352950 Mendonça";283;301;335;374;403;464;409;344;337;371;327;264;229;184;147;109;125;5006
"352960 Meridiano";226;229;251;271;285;311;308;295;288;289;284;234;166;147;135;94;100;3913
"352965 Mesópolis";137;125;131;147;136;133;131;144;144;145;129;112;93;75;57;44;41;1924
"352970 Miguelópolis";1641;1643;1705;1705;1752;1840;1839;1628;1472;1364;1241;1065;833;657;431;277;300;21393
"352980 Mineiros do Tietê";876;896;964;1014;1008;1030;1030;897;826;812;792;699;539;363;269;227;291;12533
"353000 Mira Estrela";164;182;202;199;198;191;187;207;225;203;210;231;185;139;88;70;76;2957
"352990 Miracatu";1846;1810;1917;1851;1581;1455;1484;1411;1326;1265;1131;973;800;632;488;345;342;20657
"353010 Mirandópolis";1476;1549;1655;1831;2085;2459;2745;2611;2268;2072;1880;1536;1310;1051;818;618;682;28646
"353020 Mirante do Paranapanema";1193;1269;1369;1364;1316;1302;1249;1213;1267;1306;1172;977;787;649;517;382;418;17750
"353030 Mirassol";3469;3515;3729;3999;4384;4722;4679;4555;4319;4203;3767;3168;2549;1910;1404;1074;1288;56734
"353040 Mirassolândia";298;305;324;336;334;345;356;334;305;312;279;252;220;190;156;111;105;4562
"353050 Mococa";4292;4425;4745;5052;5384;5669;5606;5032;4687;4606;4486;4026;3242;2458;1770;1293;1499;68272
"353060 Mogi das Cruzes";31168;31256;33600;33948;33603;35423;34685;31941;29168;27484;24757;20486;15623;11274;7973;5619;5929;413937
"353070 Mogi Guaçu";9304;9476;10249;11091;11865;12754;12473;11156;10269;10017;9257;7904;6256;4635;3223;2228;2339;144496
"353080 Mogi Mirim";5583;5715;6105;6583;7125;7626;7519;6923;6531;6404;6022;5203;4146;3066;2183;1599;1877;90210
"353090 Mombuca";268;255;261;282;288;292;273;245;241;231;196;158;114;96;82;57;58;3397
"353100 Monções";120;122;122;125;145;174;160;166;160;170;185;139;122;104;78;61;58;2211
"353110 Mongaguá";3936;3782;3929;3894;3589;3704;3699;3523;3188;3120;3171;3022;2643;2061;1480;954;902;50597
"353120 Monte Alegre do Sul";452;466;492;532;568;587;580;550;557;551;545;462;341;291;219;168;211;7572
"353130 Monte Alto";2795;2853;3146;3496;3752;4130;4087;3676;3519;3457;3240;2902;2335;1753;1320;1027;1238;48726
"353140 Monte Aprazível";1442;1486;1465;1536;1804;2046;1982;1770;1651;1616;1472;1299;1066;837;677;513;580;23242
"353150 Monte Azul Paulista";1173;1182;1305;1462;1591;1659;1525;1384;1380;1365;1243;1074;860;683;524;400;462;19272
"353160 Monte Castelo";203;233;280;289;299;310;305;291;279;303;298;275;226;183;140;105;146;4165
"353180 Monte Mor";4178;4069;4357;4624;4638;4831;4692;4404;3800;3279;2815;2371;1865;1342;912;604;657;53438
"353170 Monteiro Lobato";292;320;349;329;310;303;312;314;305;297;289;254;205;163;129;88;111;4370
"353190 Morro Agudo";2556;2452;2482;2604;2777;3013;2820;2363;2035;1880;1616;1280;1027;765;530;360;348;30908
"353200 Morungaba";880;888;970;1015;1038;1095;1095;1017;880;802;708;614;519;409;281;178;205;12594
"353205 Motuca";318;327;333;342;383;386;380;341;302;314;300;249;183;130;96;65;71;4520
"353210 Murutinga do Sul";220;246;286;293;280;279;282;293;335;352;322;274;253;206;164;128;144;4357
"353215 Nantes";233;239;254;243;242;243;226;227;222;190;152;125;92;76;61;40;34;2899
"353220 Narandiba";347;360;381;384;398;369;356;342;328;318;257;211;159;121;85;65;72;4553
"353230 Natividade da Serra";452;435;488;515;458;451;466;443;460;497;451;423;362;282;241;177;182;6783
"353240 Nazaré Paulista";1115;1151;1333;1400;1406;1438;1366;1285;1215;1173;1043;925;762;615;486;348;342;17403
"353250 Neves Paulista";413;439;496;550;623;729;726;668;673;683;647;571;483;407;325;254;284;8971
"353260 Nhandeara";575;598;621;688;787;875;835;785;795;855;831;743;631;517;400;295;327;11158
"353270 Nipoã";345;339;320;348;421;476;424;378;325;295;241;192;172;132;106;78;72;4664
"353280 Nova Aliança";425;417;431;474;476;505;498;466;423;427;413;353;281;237;199;154;177;6356
"353282 Nova Campina";812;808;933;950;815;738;717;632;595;541;450;339;257;187;136;93;75;9078
"353284 Nova Canaã Paulista";93;99;119;124;121;123;137;155;147;158;172;157;139;111;90;59;66;2070
"353286 Nova Castilho";90;84;82;95;86;81;83;80;99;92;72;61;53;44;37;28;25;1192
"353290 Nova Europa";828;798;782;789;829;903;873;784;695;625;569;468;378;271;196;143;164;10095
"353300 Nova Granada";1328;1321;1432;1571;1647;1801;1736;1547;1380;1344;1249;1027;829;676;524;412;463;20287
"353310 Nova Guataporanga";128;138;155;154;147;160;151;153;148;143;180;164;131;92;78;69;70;2261
"353320 Nova Independência";289;286;275;283;298;305;310;263;224;199;179;155;107;81;64;49;58;3425
"353330 Nova Luzitânia";268;272;274;271;291;349;354;292;254;220;198;191;144;119;80;65;80;3722
"353340 Nova Odessa";3581;3624;3903;4222;4505;4904;4891;4422;4143;3920;3510;2939;2239;1588;1091;815;829;55126
"353325 Novais";461;430;410;441;536;559;457;382;304;248;204;156;132;119;89;75;86;5089
"353350 Novo Horizonte";2522;2593;2716;2783;3037;3279;3115;2862;2723;2648;2449;2194;1762;1343;1039;769;880;38714
"353360 Nuporanga";466;470;501;541;601;631;546;507;492;503;474;408;307;228;161;138;165;7139
"353370 Ocauçu";311;306;315;317;333;354;307;284;283;291;281;237;197;162;116;93;88;4275
"353380 Óleo";156;175;199;196;181;165;164;166;170;182;201;184;160;122;90;75;71;2657
"353390 Olímpia";3447;3461;3495;3678;4178;4619;4362;3858;3590;3462;3240;2882;2434;1939;1432;1070;1320;52467
"353400 Onda Verde";284;299;326;326;334;342;317;308;307;291;253;203;149;137;99;68;75;4118
"353410 Oriente";358;395;441;456;500;544;481;423;434;467;449;374;288;223;186;139;182;6340
"353420 Orindiúva";490;473;491;528;575;620;588;525;464;382;305;249;171;129;102;72;78;6242
"353430 Orlândia";2693;2805;3070;3249;3494;3738;3549;3117;2951;2960;2706;2218;1723;1286;933;672;719;41883
"353440 Osasco";49323;49187;52801;54608;56564;62547;61763;55959;50318;46407;40699;33656;25711;18427;12602;8877;9113;688562
"353450 Oscar Bressane";158;151;144;159;175;179;171;179;194;194;169;157;163;143;102;78;86;2602
"353460 Osvaldo Cruz";1650;1743;1985;2217;2559;2800;2450;2274;2201;2201;2181;1986;1680;1339;1065;822;944;32097
"353470 Ourinhos";7425;7468;7809;8145;8486;8850;8658;8076;7645;7454;6832;5916;4911;3743;2706;1920;2270;108314
"353480 Ouro Verde";597;612;630;623;662;682;622;566;562;546;493;412;331;266;234;169;181;8188
"353475 Ouroeste";609;624;648;701;747;805;771;689;655;635;577;456;388;312;229;185;178;9209
"353490 Pacaembu";677;674;730;870;1086;1457;1483;1158;974;934;852;708;564;483;423;340;362;13775
"353500 Palestina";761;755;734;831;941;1044;1014;856;795;791;745;656;530;443;372;282;332;11882
"353510 Palmares Paulista";964;910;945;1056;1227;1409;1200;941;773;660;542;407;301;209;157;114;96;11911
"353520 Palmeira d'Oeste";503;547;624;638;635;635;655;684;690;730;727;646;535;457;376;284;275;9641
"353530 Palmital";1386;1373;1470;1572;1570;1625;1621;1598;1519;1510;1464;1308;1157;940;681;504;591;21889
"353540 Panorama";1233;1194;1228;1264;1266;1237;1178;1129;1064;956;834;727;613;475;346;241;245;15230
"353550 Paraguaçu Paulista";2976;2987;3221;3441;3599;3777;3693;3374;3184;2995;2696;2229;1812;1439;1043;767;910;44143
"353560 Paraibuna";1268;1278;1412;1487;1489;1448;1322;1279;1232;1204;1108;949;781;609;472;303;319;17960
"353570 Paraíso";421;399;411;466;480;527;526;438;431;418;390;334;260;214;179;138;153;6185
"353580 Paranapanema";1457;1463;1642;1679;1558;1571;1567;1442;1310;1207;1096;900;671;474;361;250;267;18915
"353590 Paranapuã";227;252;300;302;285;280;305;316;279;270;258;229;194;159;128;94;90;3968
"353600 Parapuã";628;674;737;769;833;852;819;802;769;753;753;667;545;461;374;305;324;11065
"353610 Pardinho";481;469;505;500;472;451;429;438;421;394;331;285;249;185;153;106;95;5964
"353620 Pariquera-Açu";1440;1452;1610;1627;1526;1517;1552;1456;1236;1193;1078;901;757;616;469;340;390;19160
"353625 Parisi";120;124;128;137;157;171;159;138;144;152;141;144;111;93;73;52;66;2110
"353630 Patrocínio Paulista";1072;1052;1072;1113;1141;1136;1100;994;945;896;809;714;573;411;299;218;238;13783
"353640 Paulicéia";507;506;547;565;584;581;561;529;483;447;380;320;264;200;136;91;92;6793
"353650 Paulínia";6879;6984;7170;7172;7619;8435;8593;8131;7206;6349;5365;4240;3191;2116;1380;923;1022;92775
"353657 Paulistânia";105;120;150;148;141;142;145;148;134;128;99;93;88;66;53;35;32;1827
"353660 Paulo de Faria";595;616;665;690;725;757;714;632;607;601;541;440;367;302;230;171;199;8852
"353670 Pederneiras";3199;3207;3455;3694;3694;3691;3616;3373;3087;2820;2591;2168;1708;1248;913;690;795;43949
"353680 Pedra Bela";382;385;434;471;462;473;478;466;422;372;352;343;311;233;157;116;125;5982
"353690 Pedranópolis";137;158;170;159;161;181;200;193;181;172;185;188;154;113;77;61;89;2579
"353700 Pedregulho";1215;1224;1262;1311;1414;1460;1349;1213;1036;1003;949;808;645;515;365;261;285;16315
"353710 Pedreira";2772;2852;3110;3301;3619;4084;3972;3611;3285;3134;2836;2300;1752;1286;960;724;810;44408
"353715 Pedrinhas Paulista";179;186;216;238;240;230;211;229;226;231;231;182;136;111;76;61;58;3041
"353720 Pedro de Toledo";902;898;945;887;778;720;752;752;708;658;628;569;482;381;291;206;199;10756
"353730 Penápolis";3843;3912;4109;4388;4610;4845;4844;4541;4314;4222;4068;3554;2952;2302;1776;1322;1542;61144
"353740 Pereira Barreto";1777;1727;1732;1894;1996;1977;1901;1940;1922;1847;1582;1326;1145;960;749;527;614;25616
"353750 Pereiras";596;595;608;622;656;684;623;550;506;498;507;435;363;260;180;141;166;7990
"353760 Peruíbe";5015;4912;5150;5026;4551;4376;4502;4460;4141;3898;3752;3562;3167;2470;1900;1343;1431;63656
"353770 Piacatu";369;377;385;421;456;468;428;396;383;384;368;291;253;210;168;130;123;5610
"353780 Piedade";3793;3823;4228;4477;4326;4332;4245;3962;3730;3618;3383;2848;2291;1782;1342;941;976;54097
"353790 Pilar do Sul";2032;2094;2306;2351;2345;2273;2164;2019;1860;1751;1610;1398;1107;913;670;438;457;27788
"353800 Pindamonhangaba";11321;11449;12336;12735;12821;13683;13652;12133;10712;10065;9462;8283;6509;4419;2922;2006;2172;156680
"353810 Pindorama";991;1007;1043;1129;1244;1373;1335;1198;1131;1065;963;861;763;603;441;378;446;15971
"353820 Pinhalzinho";893;918;1012;1056;1067;1096;1060;991;884;878;933;871;724;601;434;297;321;14036
"353830 Piquerobi";223;241;251;267;285;272;253;248;274;287;249;199;164;148;115;75;98;3649
"353850 Piquete";891;943;982;1036;1110;1080;1001;959;963;1049;1076;887;703;546;371;265;326;14188
"353860 Piracaia";1704;1716;1946;2118;2079;2080;2079;2063;1940;1773;1605;1403;1146;904;666;494;560;26276
"353870 Piracicaba";24760;25221;27360;28900;30625;34184;34048;29988;26731;25535;23907;20609;16680;12343;8731;6526;7914;384062
"353880 Piraju";1896;2003;2192;2221;2241;2278;2153;2031;1966;2038;1997;1743;1448;1072;815;645;660;29399
"353890 Pirajuí";1313;1364;1534;1729;2105;2532;2310;1835;1543;1493;1452;1307;1014;760;604;513;620;24028
"353900 Pirangi";617;640;710;794;845;920;918;810;795;801;714;654;555;435;319;251;291;11069
"353910 Pirapora do Bom Jesus";1543;1517;1686;1661;1487;1442;1386;1332;1154;1022;821;634;490;351;230;148;164;17068
"353920 Pirapozinho";1695;1733;1919;2085;2164;2122;1945;1933;1949;1929;1673;1347;1051;823;649;483;566;26066
"353930 Pirassununga";4705;4743;5040;5391;5651;6140;6042;5364;5021;5088;4879;4087;3374;2678;1929;1441;1821;73394
"353940 Piratininga";760;821;933;927;929;1035;1088;1001;853;829;825;757;619;464;326;270;366;12803
"353950 Pitangueiras";3008;2981;3211;3288;3360;3508;3307;2754;2462;2318;1893;1488;1143;909;704;510;548;37392
"353960 Planalto";382;377;374;366;399;426;410;368;324;326;289;235;171;116;95;66;76;4800
"353970 Platina";269;257;266;257;243;260;256;252;228;221;209;181;144;109;79;64;71;3366
"353980 Poá";8514;8451;9119;9516;9558;10014;9589;8691;7945;7354;6550;5496;4110;2709;1747;1127;1168;111658
"353990 Poloni";399;377;348;377;458;518;457;382;358;354;352;304;246;228;200;160;192;5710
"354000 Pompéia";1304;1345;1483;1522;1532;1753;1840;1693;1461;1428;1354;1187;952;717;535;395;491;20992
"354010 Pongaí";167;184;211;228;256;285;257;239;241;248;272;252;192;153;120;98;113;3516
"354020 Pontal";3826;3627;3678;3841;4202;4748;4386;3622;2945;2531;2043;1535;1086;744;548;421;430;44213
"354025 Pontalinda";333;321;307;326;372;405;367;319;284;274;244;210;177;143;101;70;76;4329
"354030 Pontes Gestal";156;165;179;196;203;208;196;173;160;178;176;151;128;109;88;55;59;2580
"354040 Populina";253;256;265;294;315;322;311;291;278;289;299;280;223;177;160;134;128;4275
"354050 Porangaba";581;605;662;645;648;645;621;620;592;618;619;563;500;401;296;190;201;9007
"354060 Porto Feliz";3470;3528;3857;4042;4155;4498;4335;3865;3605;3510;3224;2631;2026;1528;1069;805;984;51132
"354070 Porto Ferreira";3692;3696;3818;3979;4323;4691;4519;4062;3785;3685;3421;2849;2179;1710;1319;1004;1134;53866
"354075 Potim";1610;1559;1658;1781;2064;2647;2377;1782;1439;1181;1007;797;570;434;271;164;160;21501
"354080 Potirendaba";1000;1035;1052;1117;1303;1465;1392;1176;1094;1122;1066;904;741;584;478;388;438;16355
"354085 Pracinha";108;115;144;201;456;758;455;297;195;140;119;97;79;58;39;29;35;3325
"354090 Pradópolis";1447;1438;1454;1501;1691;1944;1798;1459;1252;1165;1049;896;673;482;348;241;227;19065
"354100 Praia Grande";22036;21642;22718;22621;21942;23238;23835;22055;19525;17892;16666;15165;12696;9470;6875;4720;4711;287807
"354105 Pratânia";370;389;437;436;438;442;404;378;335;301;269;205;166;107;84;70;70;4901
"354110 Presidente Alves";281;271;281;301;321;351;326;310;289;281;268;237;199;148;114;84;120;4182
"354120 Presidente Bernardes";693;753;866;967;1034;993;956;927;995;1064;979;837;692;609;484;344;444;13637
"354130 Presidente Epitácio";3022;3095;3274;3326;3404;3517;3452;3238;3006;2985;2731;2265;1793;1335;1007;733;799;42982
"354140 Presidente Prudente";13677;13995;14848;15758;16836;17893;17794;16838;16026;15757;14393;12258;9878;7561;5700;4235;4786;218233
"354150 Presidente Venceslau";2203;2281;2508;2726;2860;3097;3205;3148;2929;2917;2656;2226;1905;1467;1092;863;1001;39084
"354160 Promissão";2712;2748;2846;2934;3092;3137;3067;2893;2665;2523;2288;1895;1526;1238;939;679;700;37882
"354165 Quadra";273;271;254;248;250;253;268;251;255;255;217;185;166;125;92;61;58;3482
"354170 Quatá";1008;1005;1017;1064;1108;1117;1094;1048;985;904;776;663;505;378;309;223;253;13457
"354180 Queiroz";244;253;282;265;241;264;271;239;200;177;149;119;97;85;73;48;51;3058
"354190 Queluz";902;911;972;957;1025;1098;1093;989;861;791;674;561;455;321;222;178;204;12214
"354200 Quintana";402;409;456;476;496;545;514;484;460;413;364;332;276;232;187;123;150;6319
"354210 Rafard";612;626;663;671;729;798;758;669;615;609;550;431;336;271;200;162;212;8912
"354220 Rancharia";1907;2010;2170;2222;2308;2346;2258;2113;2114;2204;1972;1585;1265;1017;823;595;680;29589
"354230 Redenção da Serra";291;289;302;310;287;263;270;276;273;258;258;233;189;141;106;84;100;3930
"354240 Regente Feijó";1285;1275;1329;1439;1484;1559;1557;1457;1387;1411;1297;1076;852;652;515;401;425;19401
"354250 Reginópolis";386;424;492;656;1177;1414;755;547;438;375;341;306;261;207;164;118;164;8225
"354260 Registro";4210;4269;4632;4561;4286;4344;4484;4318;3909;3632;3209;2686;2207;1736;1352;955;1071;55861
"354270 Restinga";617;607;638;611;603;620;544;485;443;433;400;337;231;157;123;95;94;7038
"354280 Ribeira";267;275;291;272;240;219;224;222;233;211;203;181;165;138;107;83;76;3407
"354290 Ribeirão Bonito";1028;999;998;1012;1068;1112;1023;931;855;777;687;584;470;369;288;226;278;12705
"354300 Ribeirão Branco";1590;1581;1784;1755;1540;1393;1362;1266;1136;1060;890;727;624;488;339;211;206;17952
"354310 Ribeirão Corrente";371;365;391;393;378;384;363;346;310;264;244;202;165;124;85;59;51;4495
"354320 Ribeirão do Sul";286;289;325;345;325;324;323;330;340;328;296;270;233;191;132;94;121;4552
"354323 Ribeirão dos Índios";122;128;154;156;141;156;158;152;168;174;155;144;110;104;93;57;64;2236
"354325 Ribeirão Grande";577;573;618;618;593;609;607;575;559;511;431;329;298;268;212;142;110;7630
"354330 Ribeirão Pires";7620;7823;8592;9019;9410;10402;10367;9612;8825;8265;7519;6589;5279;3734;2419;1554;1727;118756
"354340 Ribeirão Preto";40464;41225;44200;47585;53720;60997;59376;51276;44560;42284;39954;34514;27642;20700;15024;11190;13502;648213
"354360 Rifaina";225;244;257;246;248;264;279;258;247;259;241;215;174;142;104;72;83;3558
"354370 Rincão";837;813;846;879;875;893;870;776;738;686;607;519;429;339;238;174;199;10718
"354380 Rinópolis";612;651;679;700;790;811;734;676;659;666;683;626;499;400;339;263;328;10116
"354390 Rio Claro";12390;12438;13370;14501;15543;17192;17264;15547;13843;13300;12474;10544;8327;6404;4742;3609;4707;196195
"354400 Rio das Pedras";2458;2435;2517;2573;2747;3114;2944;2547;2288;2016;1725;1376;1072;785;540;391;408;31936
