"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"354370 Rincão";795;793;720;704;782;819;835;859;751;700;699;616;526;406;333;215;271;10824
"354380 Rinópolis";568;597;611;609;578;653;771;762;711;666;638;650;616;480;353;274;403;9940
"354390 Rio Claro";12467;12792;12528;12837;14582;15526;17075;17856;16720;14488;13261;12575;11030;8637;6536;4464;6174;209548
"354400 Rio das Pedras";2669;2674;2550;2622;2843;2845;3207;3240;2787;2424;2091;1833;1471;1087;793;504;593;36233
"354410 Rio Grande da Serra";3965;3898;3604;3784;4188;4051;4170;4369;4090;3661;3154;2660;2181;1686;1119;708;721;52009
"354420 Riolândia";901;914;916;1012;1092;1028;1189;1157;1087;817;661;557;453;347;286;206;233;12856
"354350 Riversul";391;389;327;262;313;380;342;377;369;346;353;371;340;261;194;151;198;5364
"354425 Rosana";945;986;894;899;1090;1177;1117;1017;1000;1057;1128;1099;1054;879;679;454;454;15929
"354430 Roseira";764;765;702;692;761;866;858;914;845;757;694;627;542;421;283;182;215;10888
"354440 Rubiácea";217;228;219;211;230;273;291;256;223;195;212;192;142;98;81;53;74;3195
"354450 Rubinéia";148;161;149;136;166;189;235;210;214;215;258;282;244;205;142;106;131;3191
"354460 Sabino";334;361;341;297;327;398;399;429;407;359;376;379;354;277;230;156;214;5638
"354470 Sagres";140;145;125;129;160;186;172;170;187;165;148;148;155;125;113;68;91;2427
"354480 Sales";394;396;366;368;369;419;455;489;453;458;456;435;430;343;256;181;213;6481
"354490 Sales Oliveira";725;738;706;714;812;910;1006;986;905;785;779;742;677;551;425;274;368;12103
"354500 Salesópolis";1250;1271;1149;1130;1264;1313;1320;1229;1217;1188;1154;1085;896;631;508;333;425;17363
"354510 Salmourão";348;366;339;324;353;440;426;423;403;377;331;288;260;227;173;132;162;5372
"354515 Saltinho";453;485;485;499;546;617;683;744;713;609;542;494;464;412;332;199;221;8498
"354520 Salto";7610;7715;7350;7437;8620;9602;10209;10087;9226;8160;8000;7600;6386;4732;3236;2136;2673;120779
"354530 Salto de Pirapora";3178;3186;2907;2845;3342;3585;3707;3681;3389;3132;3041;2860;2480;1799;1311;857;985;46285
"354540 Salto Grande";636;644;578;569;624;668;657;685;681;654;638;598;502;420;320;229;293;9396
"354550 Sandovalina";330;330;300;282;328;340;306;320;328;309;285;267;213;157;126;78;106;4405
"354560 Santa Adélia";979;994;951;1027;1148;1172;1190;1248;1206;1050;998;903;805;658;492;349;469;15639
"354570 Santa Albertina";301;327;324;311;345;459;491;493;443;414;398;380;375;307;227;188;253;6036
"354580 Santa Bárbara d'Oeste";11018;11417;11279;11670;13068;14757;16605;16828;15038;13503;13397;12718;11409;8659;5851;3607;4454;195278
"354600 Santa Branca";968;1001;940;909;1014;1071;1097;1028;1022;1064;1004;998;836;663;523;359;428;14925
"354610 Santa Clara d'Oeste";101;109;102;110;134;166;175;155;158;154;147;148;135;107;83;48;79;2111
"354620 Santa Cruz da Conceição";279;287;257;229;287;329;332;367;305;312;315;320;293;222;174;118;158;4584
"354625 Santa Cruz da Esperança";160;164;138;123;151;163;161;154;139;132;135;138;127;90;73;61;57;2166
"354630 Santa Cruz das Palmeiras";2494;2478;2457;2645;2807;2828;3029;2991;2607;2148;1961;1769;1502;1180;882;595;729;35102
"354640 Santa Cruz do Rio Pardo";3179;3189;2995;2918;3218;3504;3610;3755;3377;3186;3069;2967;2622;2164;1696;1187;1571;48207
"354650 Santa Ernestina";405;411;400;404;426;429;461;443;417;332;369;318;242;177;139;88;116;5577
"354660 Santa Fé do Sul";1639;1776;1761;1716;1926;2196;2564;2631;2574;2368;2343;2262;1995;1611;1320;937;1177;32796
"354670 Santa Gertrudes";2203;2158;2128;2295;2521;2301;2428;2435;2171;1824;1506;1216;924;646;449;294;351;27850
"354680 Santa Isabel";4024;4042;3711;3785;4292;4506;4725;4669;4241;4023;3914;3391;2898;2306;1685;1076;1241;58529
"354690 Santa Lúcia";681;684;641;577;716;691;753;706;658;591;530;430;384;288;224;148;187;8889
"354700 Santa Maria da Serra";511;487;455;452;457;498;533;519;421;383;362;367;283;202;133;108;127;6298
"354710 Santa Mercedes";191;195;181;192;191;221;248;219;197;187;191;202;161;114;80;73;104;2947
"354740 Santa Rita d'Oeste";95;103;95;107;116;167;196;199;172;170;178;192;181;160;129;95;121;2476
"354750 Santa Rita do Passa Quatro";1407;1502;1467;1381;1540;1774;2026;2042;1974;1931;1943;1980;1784;1516;1192;871;1311;27641
"354760 Santa Rosa de Viterbo";1667;1724;1633;1529;1860;2040;2197;2133;1916;1780;1737;1699;1472;1125;905;656;887;26960
"354765 Santa Salete";72;81;76;68;90;106;109;123;109;109;133;119;95;87;79;41;61;1558
"354720 Santana da Ponte Pensa";53;57;56;54;61;73;109;95;94;97;116;126;106;106;82;75;88;1448
"354730 Santana de Parnaíba";10611;10522;9597;9626;10927;11839;12859;12390;11048;9393;8382;7792;6882;5401;3732;2017;2055;145073
"354770 Santo Anastácio";1132;1214;1158;1106;1301;1508;1555;1528;1452;1433;1588;1542;1238;956;744;595;805;20855
"354780 Santo André";41129;42608;42471;43710;47900;50096;57310;61330;57305;51127;47435;44783;39859;33102;25007;16712;22005;723889
"354790 Santo Antônio da Alegria";418;442;425;392;428;486;574;551;478;451;437;427;366;363;302;216;268;7024
"354800 Santo Antônio de Posse";1652;1688;1637;1709;1906;1836;1948;1934;1772;1573;1465;1285;1082;835;554;373;493;23742
"354805 Santo Antônio do Aracanguá";526;549;500;486;586;657;698;675;664;639;634;602;459;320;233;140;173;8541
"354810 Santo Antônio do Jardim";352;352;321;340;381;412;445;453;435;442;401;378;357;300;211;150;196;5926
"354820 Santo Antônio do Pinhal";440;440;401;434;500;512;528;491;489;464;476;473;392;251;200;161;191;6843
"354830 Santo Expedito";180;193;177;163;178;232;218;209;227;214;253;247;186;147;113;103;119;3159
"354840 Santópolis do Aguapeí";363;371;347;318;345;373;444;402;355;303;277;235;225;166;118;92;122;4856
"354850 Santos";21230;22684;23354;23533;24987;26117;29642;33203;32925;30122;28960;29398;27894;24401;19363;14168;22010;433991
"354860 São Bento do Sapucaí";639;676;622;597;692;773;747;752;786;794;818;810;672;502;386;298;343;10907
"354870 São Bernardo do Campo";53115;54006;53068;54795;61922;64243;70012;72100;67703;59870;54437;49807;42932;34511;24781;15482;17090;849874
"354880 São Caetano do Sul";7171;7899;8381;8503;9041;9735;11654;13330;12940;11576;10732;11405;10638;9080;7304;5172;8202;162763
"354890 São Carlos";15054;15489;15396;15951;17563;18501;20395;21787;20492;18125;16538;15673;13850;11145;8195;5375;7386;256915
"354900 São Francisco";154;167;151;139;153;181;191;172;185;210;214;210;165;153;128;109;131;2813
"354910 São João da Boa Vista";4982;5184;5092;5282;5823;6268;7035;7399;7156;6611;6408;6284;5606;4497;3280;2254;3154;92315
"354920 São João das Duas Pontes";141;150;140;127;171;182;178;186;189;195;182;210;159;100;88;73;84;2555
"354925 São João de Iracema";117;135;132;96;100;144;144;132;133;155;147;130;110;94;74;47;52;1942
"354930 São João do Pau d'Alho";92;104;97;80;115;142;147;136;135;134;151;159;174;120;109;86;114;2095
"354940 São Joaquim da Barra";3366;3414;3346;3499;3706;3874;4209;4543;4125;3617;3298;3057;2639;2062;1607;1057;1318;52737
"354950 São José da Bela Vista";766;745;688;704;725;685;679;676;615;530;503;432;341;292;243;176;191;8991
"354960 São José do Barreiro";302;303;262;258;277;278;307;300;271;292;286;277;231;170;119;86;122;4141
"354970 São José do Rio Pardo";3031;3098;2941;2991;3356;4098;4599;4499;4012;3624;3564;3635;3450;2887;2129;1396;1988;55298
"354980 São José do Rio Preto";25469;26433;26646;27302;30178;32671;37842;39799;37876;33464;31337;30150;26750;21387;16318;11074;14477;469173
"354990 São José dos Campos";48468;48956;46930;47285;53675;56794;60762;63086;58259;49702;44893;42039;37475;30423;21613;12960;13990;737310
"354995 São Lourenço da Serra";1097;1106;1008;1008;1228;1269;1306;1257;1151;1169;1098;981;848;616;420;281;284;16127
"355000 São Luís do Paraitinga";590;616;559;565;695;838;803;817;754;810;788;734;617;474;363;295;375;10693
"355010 São Manuel";2687;2712;2507;2552;2966;3159;3326;3285;3207;2944;2661;2414;2074;1632;1230;813;1118;41287
"355020 São Miguel Arcanjo";2443;2429;2092;2037;2402;2623;2589;2508;2354;2277;2170;1933;1621;1218;945;669;761;33071
"355030 São Paulo";779817;787114;779315;841885;933740;898750;977788;1038085;982939;862368;771876;691381;610715;500127;373795;244766;321911;12396372
"355040 São Pedro";2186;2221;2048;2038;2323;2554;2585;2743;2712;2567;2385;2356;2123;1736;1419;1014;1288;36298
"355050 São Pedro do Turvo";545;559;512;498;536;555;564;592;506;506;503;440;385;329;268;188;238;7724
"355060 São Roque";5611;5668;5250;5488;6426;6758;7405;7661;7508;6645;6288;5804;5248;4043;2993;1914;2366;93076
"355070 São Sebastião";7060;6954;6476;6630;7344;7279;7275;7566;7460;6406;5431;4588;3711;2880;1927;1268;1382;91637
"355080 São Sebastião da Grama";747;787;754;746;841;916;951;925;861;788;809;744;654;551;417;277;369;12137
"355090 São Simão";989;1004;945;971;1029;1107;1264;1163;1096;983;995;937;840;684;535;381;523;15446
"355100 São Vicente";25762;25821;24534;25127;27813;28140;28733;30022;28240;24941;22638;20507;18149;14772;10438;6887;8315;370839
"355110 Sarapuí";785;761;656;693;786;799;815;806;808;682;668;632;506;383;279;196;238;10493
"355120 Sarutaiá";258;260;231;221;218;269;274;258;226;233;262;236;201;154;130;84;108;3623
"355130 Sebastianópolis do Sul";205;219;213;184;223;261;314;348;278;237;233;203;199;159;122;80;117;3595
"355140 Serra Azul";731;714;709;938;1229;1240;1823;1909;1598;1143;875;794;569;385;278;165;192;15292
"355160 Serra Negra";1548;1601;1528;1591;1775;1949;2094;2253;2237;2170;2090;2038;1847;1565;1267;836;1280;29669
"355150 Serrana";3608;3548;3423;3524;3861;3868;3993;3901;3358;2928;2646;2249;1793;1312;904;572;678;46166
"355170 Sertãozinho";8497;8626;8411;8665;9527;10041;11166;11493;10361;8592;7696;7047;5977;4575;3266;2052;2440;128432
"355180 Sete Barras";1087;1066;878;747;808;919;857;893;955;869;791;701;660;504;392;289;315;12731
"355190 Severínia";1288;1292;1257;1266;1437;1444;1549;1473;1246;1129;1055;938;787;592;408;290;369;17820
"355200 Silveiras";450;446;390;416;478;449;493;476;452;412;406;391;321;241;215;155;184;6375
"355210 Socorro";2293;2372;2261;2255;2455;2801;3076;3244;3121;2940;2874;2751;2548;2175;1711;1189;1624;41690
"355220 Sorocaba";43377;43948;42411;44493;51468;54536;59011;60279;55447;48093;43265;40412;34822;26920;19087;12255;15504;695328
"355230 Sud Mennucci";490;492;456;457;531;594;603;572;587;574;505;485;411;325;259;183;214;7738
"355240 Sumaré";20839;20652;19722;20263;22955;23783;24916;25058;22944;19665;17293;14745;12622;9697;6610;3921;4190;289875
"355255 Suzanápolis";255;266;258;255;256;289;305;308;304;263;301;289;230;158;123;92;111;4063
"355250 Suzano";22060;22065;20192;20779;24405;24699;24874;24514;22881;20558;18957;16538;13748;10551;7408;4428;4740;303397
"355260 Tabapuã";727;749;744;710;781;910;1031;1024;905;835;867;839;697;558;428;323;433;12561
"355270 Tabatinga";1097;1109;1072;1156;1255;1280;1463;1504;1269;1113;1027;927;837;613;393;293;379;16787
"355280 Taboão da Serra";21806;21920;21001;21557;24225;23483;24836;25348;23564;20134;17884;15029;12503;9529;6642;4009;4058;297528
"355290 Taciba";410;419;381;373;432;510;500;491;456;443;443;434;312;248;187;134;198;6371
"355300 Taguaí";1121;1189;1213;1074;1054;1169;1348;1244;1025;851;736;640;534;422;333;203;259;14415
"355310 Taiaçu";389;393;366;403;488;515;533;485;415;411;422;381;306;244;211;153;231;6346
"355320 Taiúva";281;296;285;290;323;402;456;443;387;359;391;386;353;303;225;145;237;5562
"355330 Tambaú";1520;1526;1435;1408;1515;1718;1832;1784;1650;1528;1466;1464;1301;1025;790;549;744;23255
"355340 Tanabi";1350;1471;1473;1440;1636;1791;2095;2232;1980;1747;1784;1788;1611;1254;963;701;915;26231
"355350 Tapiraí";643;624;517;524;626;610;539;530;532;479;467;423;359;267;229;176;180;7725
"355360 Tapiratiba";703;745;706;711;846;1010;1048;965;917;874;962;936;813;571;424;294;415;12940
"355365 Taquaral";162;166;153;179;191;206;220;200;199;182;177;199;188;133;108;67;85;2815
"355370 Taquaritinga";3615;3673;3519;3572;3805;3992;4361;4494;4286;3935;3789;3672;3166;2529;1934;1352;1853;57547
"355380 Taquarituba";1575;1593;1484;1432;1642;1806;1836;1781;1691;1531;1475;1454;1258;987;687;464;596;23292
"355385 Taquarivaí";511;484;425;467;509;504;487;462;425;366;329;306;238;176;113;75;91;5968
"355390 Tarabai";543;547;505;539;581;664;619;567;536;497;450;424;371;247;178;145;196;7609
"355395 Tarumã";1132;1142;1096;1076;1105;1169;1282;1218;1116;1100;978;935;696;488;331;242;255;15361
"355400 Tatuí";8651;8710;8066;8173;9369;9797;10215;10184;9424;8203;7453;6822;5894;4546;3438;2350;2839;124134
"355410 Taubaté";20524;20988;20371;20655;23093;24171;26032;26866;25234;21968;20319;18676;16295;12823;9355;6093;7357;320820
"355420 Tejupá";366;348;301;315;338;326;337;318;315;291;234;246;237;178;120;99;83;4452
"355430 Teodoro Sampaio";1733;1711;1543;1572;1770;1817;1876;1824;1834;1629;1537;1315;1025;766;601;385;457;23395
"355440 Terra Roxa";659;661;614;603;684;760;777;759;656;589;565;551;513;381;274;187;269;9502
"355450 Tietê";2760;2817;2787;2806;3091;3212;3532;3601;3237;2789;2619;2525;2112;1658;1328;851;1221;42946
"355460 Timburi";156;166;153;128;159;194;190;175;180;161;175;211;184;141;106;70;98;2647
"355465 Torre de Pedra";141;150;134;128;157;182;187;163;169;178;182;171;140;110;93;68;79;2432
"355470 Torrinha";582;605;586;558;650;747;824;759;737;695;655;630;562;461;397;256;396;10100
"355475 Trabiju";127;136;115;111;134;137;139;127;115;112;122;84;87;71;50;37;48;1752
"355480 Tremembé";2928;2991;2964;3313;3854;3704;4217;4379;3997;3235;2890;2751;2310;1773;1237;786;899;48228
"355490 Três Fronteiras";303;338;323;286;354;420;429;432;413;386;421;396;356;305;256;189;249;5856
"355495 Tuiuti";399;415;378;372;424;470;542;525;580;509;482;459;434;358;281;208;222;7058
"355500 Tupã";3509;3669;3585;3474;3766;4192;4880;5175;4947;4561;4483;4393;4030;3361;2680;2002;2908;65615
"355510 Tupi Paulista";545;606;619;650;878;1150;1425;1519;1386;1187;1106;1073;986;810;637;443;650;15670
"355520 Turiúba";104;114;116;87;95;142;176;147;135;139;134;146;124;110;92;75;88;2024
"355530 Turmalina";53;66;67;62;76;107;126;97;95;119;140;171;151;101;90;69;77;1667
"355535 Ubarana";536;513;450;478;518;505;520;515;513;463;379;313;262;206;137;87;93;6488
"355540 Ubatuba";6523;6402;5647;5791;7122;7442;7221;7082;6972;6603;6151;5539;4644;3595;2652;1632;1801;92819
"355550 Ubirajara";354;350;313;292;330;337;366;368;344;304;308;271;264;225;157;96;149;4828
"355560 Uchoa";566;590;582;583;634;730;838;764;721;692;685;678;625;479;362;269;393;10191
"355570 União Paulista";145;148;133;123;160;167;151;150;129;104;102;86;76;70;50;39;53;1886
"355580 Urânia";477;501;481;500;518;588;651;698;696;676;656;602;594;480;368;277;362;9125
"355590 Uru";55;59;55;58;66;70;107;98;86;76;76;98;68;56;45;28;41;1142
"355600 Urupês";688;728;720;759;842;958;1083;1144;1051;969;990;978;830;705;547;398;575;13965
"355610 Valentim Gentil";829;883;909;905;906;963;1163;1175;1087;924;910;848;768;515;386;254;307;13732
"355620 Valinhos";7440;7881;7828;7858;8755;9390;10815;11410;10969;9905;9633;8731;7232;5494;3982;2585;3261;133169
"355630 Valparaíso";1734;1737;1721;1773;2131;2242;2489;2702;2358;1831;1589;1454;1110;769;597;392;525;27154
"355635 Vargem";687;711;667;647;742;772;867;867;808;762;700;651;542;467;368;269;315;10842
"355640 Vargem Grande do Sul";2900;2964;2850;2789;3035;3191;3429;3448;3181;2862;2813;2635;2280;1737;1288;851;1115;43368
"355645 Vargem Grande Paulista";3973;3951;3598;3573;4079;4138;4426;4523;4112;3579;3339;3091;2519;2068;1451;912;983;54315
"355650 Várzea Paulista";8949;8904;8624;8921;9807;10068;10822;10659;9365;8167;7331;6565;5704;4277;2802;1624;1680;124269
"355660 Vera Cruz";637;653;624;626;685;758;767;733;774;755;748;744;633;504;415;311;437;10804
"355670 Vinhedo";4908;5072;5004;5131;5604;5810;6987;7569;6689;5689;5079;4777;4082;3235;2396;1555;1929;81516
"355680 Viradouro";1239;1250;1198;1194;1378;1524;1584;1595;1373;1212;1157;1126;964;773;587;414;565;19133
"355690 Vista Alegre do Alto";597;636;690;733;764;765;895;868;698;561;455;394;335;265;188;133;186;9163
"355695 Vitória Brasil";104;114;114;100;93;118;137;145;141;132;140;133;115;89;63;53;61;1852
"355700 Votorantim";8649;8668;8254;8757;9821;9920;10390;10480;9614;8302;7454;6708;5806;4399;3150;1971;2125;124468
"355710 Votuporanga";4887;5235;5240;5290;5987;6741;7952;8083;7505;6895;6655;6441;5787;4524;3474;2388;3022;96106
"355715 Zacarias";180;182;165;152;176;185;201;236;201;195;175;176;161;134;89;76;100;2784
