"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"352130 Ipuã";1134;1160;1315;1257;1294;1459;1398;1240;1049;909;834;666;558;413;262;211;207;15366
"352140 Iracemápolis";1518;1533;1595;1680;1800;2153;2110;1723;1580;1475;1355;1136;833;577;452;325;363;22208
"352150 Irapuã";548;540;525;570;609;748;677;567;488;468;460;424;351;257;176;129;163;7700
"352160 Irapuru";345;380;424;549;715;919;896;677;523;484;473;398;373;300;246;208;215;8125
"352170 Itaberá";1324;1280;1359;1534;1440;1351;1356;1194;1231;1265;1143;982;807;593;454;318;336;17967
"352180 Itaí";1924;1848;1877;1969;1968;2196;2306;2174;1916;1766;1604;1283;1014;691;475;343;395;25749
"352190 Itajobi";787;816;896;981;1087;1219;1175;1132;1055;1077;1028;941;833;687;501;391;470;15076
"352200 Itaju";247;266;283;300;280;331;303;236;218;194;199;178;170;122;88;67;75;3557
"352210 Itanhaém";7566;7277;7304;7274;6709;6414;6598;6549;6124;5886;5868;5714;5051;3957;2865;1918;1861;94935
"352215 Itaóca";233;225;259;289;240;192;213;233;249;216;205;197;146;122;112;82;105;3318
"352220 Itapecerica da Serra";13518;13040;13837;14885;14306;15227;15039;13325;12074;10420;8467;7063;5324;3639;2177;1389;1430;165160
"352230 Itapetininga";11371;11331;12320;12750;12856;13572;13390;11858;10271;9466;8989;7912;6121;4611;3185;2408;2789;155200
"352240 Itapeva";7278;7146;7694;8054;7824;7563;7411;6882;6109;5796;5374;4314;3380;2590;1819;1313;1401;91948
"352250 Itapevi";19665;18641;19717;20717;19803;20015;19531;17423;15319;13321;10769;8865;6393;4339;2586;1657;1487;220248
"352260 Itapira";4010;4101;4558;5225;5715;6085;6056;5466;5202;5208;4863;4381;3549;2658;1954;1468;1803;72302
"352265 Itapirapuã Paulista";376;364;418;384;345;307;304;297;266;218;178;169;133;134;79;61;63;4096
"352270 Itápolis";2433;2510;2764;2951;3284;3595;3488;3173;3059;2968;2772;2325;1879;1568;1201;935;1086;41991
"352280 Itaporanga";1152;1125;1122;1095;1063;1094;1176;1044;937;950;968;909;743;575;403;318;347;15021
"352290 Itapuí";1025;999;991;1016;1064;1141;1089;958;877;836;788;714;551;371;260;223;261;13164
"352300 Itapura";341;330;345;362;386;355;349;367;345;315;296;242;208;155;110;74;85;4665
"352310 Itaquaquecetuba";30832;29460;31446;32938;31582;31560;29631;26655;23924;21575;17877;14795;10437;6764;4085;2454;2385;348400
"352320 Itararé";3708;3631;3992;4296;4257;4007;3850;3570;3403;3145;2901;2515;2040;1527;1103;821;990;49756
"352330 Itariri";1584;1494;1481;1515;1403;1194;1225;1130;1037;943;812;734;559;493;408;265;297;16574
"352340 Itatiba";7183;7242;7934;8485;8805;10173;10108;9069;8112;7718;7023;5937;4596;3297;2321;1693;1947;111643
"352350 Itatinga";1713;1629;1637;1698;1727;1771;1604;1419;1290;1165;1032;853;628;450;352;247;283;19498
"352360 Itirapina";1030;1052;1185;1316;1690;1951;1713;1414;1171;1029;888;688;553;410;312;239;289;16930
"352370 Itirapuã";511;492;518;526;517;494;467;460;405;352;342;299;276;212;150;111;128;6260
"352380 Itobi";524;518;555;582;641;705;656;586;482;501;505;443;349;253;190;134;160;7784
"352390 Itu";11554;11344;11992;13025;13431;14512;14615;13390;12027;11106;10120;8486;6475;4800;3160;2349;2841;165227
"352400 Itupeva";4326;4161;4187;4349;4450;5102;5148;4527;3741;3325;2817;2240;1640;1128;727;512;517;52897
"352410 Ituverava";2561;2605;2785;3011;3073;3315;3472;3109;2720;2649;2611;2380;1926;1546;1123;852;906;40644
"352420 Jaborandi";466;469;489;501;578;636;571;477;460;456;412;348;270;238;172;154;138;6835
"352430 Jaboticabal";4535;4624;5154;5410;5897;6473;6347;5850;5194;5041;4790;4366;3504;2685;1992;1476;1845;75183
"352440 Jacareí";15854;15690;16342;17321;17323;18320;18780;17942;16417;15474;13987;12138;9917;7229;4808;3285;3454;224281
"352450 Jaci";427;437;453;495;510;585;600;532;465;445;407;315;229;171;117;97;88;6373
"352460 Jacupiranga";1486;1438;1457;1498;1418;1276;1313;1291;1155;1153;1060;867;719;554;419;283;355;17742
"352470 Jaguariúna";3542;3493;3609;3977;4102;4723;4792;4263;3725;3257;2906;2501;1939;1456;1046;731;823;50885
"352480 Jales";2664;2743;2845;3163;3404;3728;3867;3722;3539;3628;3521;3067;2577;2084;1597;1208;1250;48607
"352490 Jambeiro";435;428;464;483;497;492;496;455;415;401;383;303;225;180;130;100;103;5990
"352500 Jandira";9535;9169;9693;10396;10233;11048;10906;9615;8409;7675;6366;5138;3712;2419;1351;834;846;117345
"352510 Jardinópolis";3167;3101;3188;3336;3380;3548;3375;3053;2712;2651;2396;2097;1729;1271;857;630;729;41220
"352520 Jarinu";2028;1961;2057;2130;2214;2249;2362;2115;1989;1729;1501;1294;1111;842;544;399;455;26980
"352530 Jaú";9332;9437;9779;10192;10762;12118;12396;11313;9994;9404;9019;7997;6253;4540;3230;2553;3220;141539
"352540 Jeriquara";265;256;268;264;255;278;258;244;239;198;155;143;115;91;64;52;58;3203
"352550 Joanópolis";819;826;839;849;1003;1055;1010;897;873;837;815;737;619;478;354;265;311;12587
"352560 João Ramalho";336;335;324;350;384;389;335;341;304;310;273;209;142;117;80;73;74;4376
"352570 José Bonifácio";2198;2229;2450;2659;2929;3121;3022;2733;2408;2396;2197;1915;1453;1166;863;647;752;35138
"352580 Júlio Mesquita";303;312;390;388;392;368;370;333;304;310;256;236;196;176;113;89;111;4647
"352585 Jumirim";195;209;254;241;285;314;270;245;196;202;166;148;107;79;67;51;65;3094
"352590 Jundiaí";24851;24970;25662;27185;29073;33809;35549;32815;29034;27685;25670;22589;17829;13741;10035;7654;9172;397323
"352600 Junqueirópolis";1133;1169;1205;1333;1484;1723;1665;1559;1434;1446;1268;1124;939;751;599;473;562;19867
"352610 Juquiá";1507;1476;1610;1744;1448;1311;1358;1345;1255;1177;1123;1045;896;682;534;374;429;19314
"352620 Juquitiba";2492;2395;2592;2725;2451;2387;2302;2300;2099;2018;1722;1480;1182;856;578;389;389;30357
"352630 Lagoinha";281;297;342;362;386;314;333;339;348;372;328;275;245;221;184;142;164;4933
"352640 Laranjal Paulista";1744;1780;1926;2027;2069;2294;2241;2013;1809;1735;1701;1542;1243;979;706;539;728;27076
"352650 Lavínia";285;287;369;552;745;1808;2004;1321;799;568;411;330;251;199;167;123;130;10349
"352660 Lavrinhas";614;582;568;633;590;604;584;524;481;420;385;319;242;163;111;84;80;6984
"352670 Leme";7219;7058;7312;7912;8336;9084;8711;7481;6544;6239;5710;4745;3910;2920;1994;1417;1693;98285
"352680 Lençóis Paulista";4590;4521;4803;5143;5299;5718;5800;5195;4558;4450;4040;3368;2651;1926;1296;967;1118;65443
"352690 Limeira";19019;19073;20237;21895;22925;25628;25235;23051;21127;20373;19167;16812;12922;9298;6486;4730;5462;293440
"352700 Lindóia";543;525;490;546;550;614;601;572;547;512;426;393;344;229;185;135;166;7378
"352710 Lins";4588;4686;4985;5490;5717;6297;6415;5770;5310;5184;4925;4359;3535;2665;1939;1576;1953;75394
"352720 Lorena";6048;6050;6272;6595;6881;7270;7107;6506;5740;5614;5468;4772;3894;3000;2084;1430;1734;86465
"352725 Lourdes";121;122;132;148;174;159;181;167;161;178;146;141;118;102;80;51;49;2230
"352730 Louveira";3366;3265;3275;3538;3900;4732;4518;3704;2893;2493;2110;1630;1209;830;564;410;470;42907
"352740 Lucélia";1217;1273;1434;1478;1616;1779;1741;1678;1523;1490;1360;1161;944;771;609;423;503;21000
"352750 Lucianópolis";159;157;174;188;161;171;204;179;141;119;105;145;147;119;75;49;53;2346
"352760 Luís Antônio";1055;1033;1092;1223;1253;1276;1189;973;833;791;726;554;389;275;179;126;132;13099
"352770 Luiziânia";373;374;378;425;461;540;491;379;318;344;350;268;204;161;138;113;126;5443
"352780 Lupércio";354;331;336;370;356;348;360;323;271;285;286;226;216;169;113;80;93;4517
"352790 Lutécia";170;181;203;201;228;214;211;187;172;183;171;144;131;100;88;62;76;2722
"352800 Macatuba";1207;1204;1259;1325;1369;1442;1380;1235;1144;1166;1129;887;638;497;376;289;345;16892
"352810 Macaubal";466;480;446;492;561;616;631;560;556;589;560;504;441;339;292;217;226;7976
"352820 Macedônia";201;211;231;236;260;255;276;266;257;283;270;259;227;171;129;94;104;3730
"352830 Magda";173;181;163;204;214;228;235;239;233;236;248;210;186;158;124;93;82;3207
"352840 Mairinque";3410;3366;3555;3739;3693;3733;3719;3474;3211;3146;2826;2360;1810;1373;930;612;638;45595
"352850 Mairiporã";6012;6193;7243;7762;7417;7433;7492;7502;6983;6315;5794;4722;3615;2620;1612;1042;1014;90771
"352860 Manduri";691;670;635;682;737;750;761;696;659;649;623;497;429;349;279;197;198;9502
"352870 Marabá Paulista";248;253;305;359;496;849;657;469;362;309;283;218;157;135;99;75;76;5350
"352880 Maracaí";902;916;979;1028;1089;1187;1118;1023;976;971;920;789;621;484;335;232;249;13819
"352885 Marapoama";149;155;189;200;207;252;253;208;216;186;190;169;145;118;75;56;81;2849
"352890 Mariápolis";270;269;251;299;339;370;337;274;234;279;276;208;188;136;112;93;111;4046
"352900 Marília";14011;14074;15200;16952;17609;19020;19013;17932;16657;15916;14951;13276;10731;8225;6037;4598;5545;229747
"352910 Marinópolis";104;115;157;156;168;152;147;159;181;171;160;146;97;80;54;45;49;2141
"352920 Martinópolis";1570;1619;1760;1940;2034;2159;2205;1886;1798;1789;1643;1402;1066;908;687;493;608;25567
"352930 Matão";4871;4915;5295;5899;6511;7293;6934;6375;5729;5735;5455;4721;3665;2607;1806;1352;1569;80732
"352940 Mauá";32768;31851;34101;37621;38031;42470;40851;36298;32346;30009;26051;21521;16174;11070;7162;4891;4558;447773
"352950 Mendonça";288;307;324;383;391;481;426;361;323;378;344;268;234;189;147;116;129;5089
"352960 Meridiano";225;224;237;265;278;309;308;297;287;285;286;248;170;141;136;99;104;3899
"352965 Mesópolis";137;130;118;145;135;137;125;142;142;150;129;116;94;77;56;45;44;1922
"352970 Miguelópolis";1647;1618;1700;1688;1745;1817;1862;1663;1488;1386;1248;1106;833;686;454;282;313;21536
"352980 Mineiros do Tietê";879;879;930;999;1019;1004;1048;914;835;813;799;723;567;389;262;236;301;12597
"353000 Mira Estrela";165;176;198;190;199;193;184;201;233;212;200;244;188;154;88;74;80;2979
"352990 Miracatu";1845;1737;1780;1829;1608;1412;1461;1414;1321;1278;1148;986;820;648;499;362;359;20507
"353010 Mirandópolis";1469;1534;1615;1811;2061;2368;2716;2675;2330;2076;1960;1564;1342;1090;833;643;716;28803
"353020 Mirante do Paranapanema";1198;1240;1318;1325;1315;1328;1266;1219;1253;1335;1201;1013;801;664;527;397;437;17837
"353030 Mirassol";3484;3511;3663;3944;4325;4759;4663;4642;4337;4273;3865;3271;2638;2009;1430;1104;1345;57263
"353040 Mirassolândia";300;303;314;339;333;343;353;347;299;324;285;261;227;193;164;116;114;4615
"353050 Mococa";4282;4343;4602;4884;5326;5583;5686;5113;4709;4594;4495;4137;3340;2567;1827;1318;1571;68377
"353060 Mogi das Cruzes";31529;30906;32931;34406;33480;35534;35110;32715;29596;27851;25367;21336;16347;11890;8264;5871;6264;419397
"353070 Mogi Guaçu";9348;9405;9941;10955;11742;12730;12700;11432;10299;10089;9433;8159;6488;4887;3361;2320;2472;145761
"353080 Mogi Mirim";5585;5670;5943;6432;7048;7577;7610;7028;6554;6423;6096;5373;4294;3233;2240;1657;1957;90720
"353090 Mombuca";269;255;246;279;286;291;276;246;241;238;201;167;119;94;86;58;62;3414
"353100 Monções";119;122;117;125;135;177;158;167;165;159;201;143;122;107;79;61;62;2219
"353110 Mongaguá";4025;3794;3802;4006;3594;3712;3720;3652;3292;3185;3271;3122;2750;2159;1578;1010;970;51642
"353120 Monte Alegre do Sul";455;468;479;523;564;589;593;552;567;553;554;494;342;304;223;172;220;7652
"353130 Monte Alto";2801;2833;3023;3455;3693;4090;4163;3726;3522;3502;3267;2993;2428;1839;1341;1057;1296;49029
"353140 Monte Aprazível";1452;1516;1484;1510;1772;2073;2034;1816;1653;1644;1497;1322;1107;853;689;526;609;23557
"353150 Monte Azul Paulista";1163;1159;1233;1413;1543;1659;1547;1378;1365;1379;1257;1109;880;710;534;411;487;19227
"353160 Monte Castelo";203;219;267;280;298;316;299;303;273;305;298;284;231;189;144;106;150;4165
"353180 Monte Mor";4264;4105;4244;4708;4651;4916;4729;4547;3939;3390;2901;2449;1960;1426;964;637;692;54522
"353170 Monteiro Lobato";294;310;338;324;315;306;311;314;312;302;299;266;215;169;134;95;114;4418
"353190 Morro Agudo";2576;2473;2455;2617;2720;2996;2892;2443;2054;1906;1668;1320;1050;805;540;383;363;31261
"353200 Morungaba";891;883;951;1021;1033;1095;1100;1056;899;818;728;634;532;429;301;185;214;12770
"353205 Motuca";318;322;331;324;385;385;384;359;298;314;309;261;194;133;101;67;76;4561
"353210 Murutinga do Sul";221;238;274;291;283;279;286;286;331;352;339;274;260;213;168;132;152;4379
"353215 Nantes";238;233;252;243;242;251;226;228;227;201;154;133;96;75;64;42;36;2941
"353220 Narandiba";351;357;382;368;409;375;357;351;322;335;262;224;160;128;84;67;73;4605
"353230 Natividade da Serra";452;423;442;512;463;440;466;451;447;508;458;425;378;279;245;181;192;6762
"353240 Nazaré Paulista";1130;1110;1278;1404;1399;1459;1376;1311;1234;1225;1068;968;778;632;494;369;360;17595
"353250 Neves Paulista";409;426;477;535;594;716;742;669;669;685;661;587;489;417;331;257;300;8964
"353260 Nhandeara";573;607;605;667;756;886;849;799;778;855;840;764;640;537;406;310;341;11213
"353270 Nipoã";350;355;319;346;411;497;434;394;329;304;252;190;178;134;108;80;77;4758
"353280 Nova Aliança";430;432;417;484;473;512;498;488;424;428;424;375;286;242;201;163;185;6462
"353282 Nova Campina";831;783;883;965;851;731;736;639;612;555;476;355;264;195;139;100;79;9194
"353284 Nova Canaã Paulista";91;94;107;119;119;123;128;159;146;150;175;156;142;110;90;63;66;2038
"353286 Nova Castilho";92;89;76;92;90;77;87;75;98;98;73;62;55;45;38;30;27;1204
"353290 Nova Europa";840;817;785;793;817;905;898;803;721;629;590;481;396;285;202;147;173;10282
"353300 Nova Granada";1340;1324;1384;1581;1611;1813;1762;1599;1391;1347;1284;1064;846;703;533;421;491;20494
"353310 Nova Guataporanga";128;136;146;155;142;162;151;152;159;132;182;170;138;98;74;73;72;2270
"353320 Nova Independência";297;294;280;287;309;312;318;276;229;205;177;165;111;81;67;48;62;3518
"353330 Nova Luzitânia";271;274;277;278;285;340;368;301;262;230;191;203;146;127;85;64;85;3787
"353340 Nova Odessa";3621;3625;3839;4230;4511;4894;5014;4515;4187;4006;3588;3069;2335;1710;1109;860;877;55990
"353325 Novais";469;447;426;438;539;587;468;398;315;254;210;161;126;127;87;74;90;5216
"353350 Novo Horizonte";2536;2579;2701;2759;2988;3330;3166;2913;2732;2692;2473;2266;1826;1383;1060;793;917;39114
"353360 Nuporanga";468;469;485;533;587;648;551;515;485;511;479;425;316;243;162;136;176;7189
"353370 Ocauçu";309;303;305;309;320;362;313;284;279;286;291;243;198;167;122;88;99;4278
"353380 Óleo";154;160;187;187;187;161;164;163;171;175;203;186;162;130;88;76;76;2630
"353390 Olímpia";3453;3463;3458;3591;4075;4621;4461;3937;3612;3491;3282;2956;2485;2028;1474;1098;1377;52862
"353400 Onda Verde";286;292;326;325;326;356;316;309;311;302;254;220;146;142;104;69;79;4163
"353410 Oriente";359;384;429;446;483;551;498;425;430;465;464;389;300;226;189;145;187;6370
"353420 Orindiúva";502;477;493;542;574;626;601;539;482;400;310;266;180;130;104;76;81;6383
"353430 Orlândia";2707;2761;3021;3219;3448;3733;3640;3187;2942;2977;2768;2293;1784;1353;957;706;754;42250
"353440 Osasco";49240;48513;51518;54864;54849;61500;61811;56810;50458;46880;41194;34662;26653;19492;12983;9220;9602;690249
"353450 Oscar Bressane";157;154;138;149;167;183;170;181;184;200;174;155;162;151;106;79;92;2602
"353460 Osvaldo Cruz";1643;1723;1924;2162;2432;2885;2491;2294;2211;2198;2200;2035;1728;1383;1080;851;990;32230
"353470 Ourinhos";7448;7439;7628;8012;8427;8862;8755;8210;7674;7526;6996;6045;5092;3911;2828;1975;2381;109209
"353480 Ouro Verde";600;604;620;609;654;690;637;567;566;555;509;427;346;263;238;178;189;8252
"353475 Ouroeste";621;639;638;696;745;820;811;708;666;643;609;468;393;334;229;195;191;9406
"353490 Pacaembu";669;678;712;869;1017;1407;1544;1211;977;944;867;743;572;486;420;351;380;13847
"353500 Palestina";768;793;720;818;936;1050;1057;883;801;801;754;676;544;449;378;292;346;12066
"353510 Palmares Paulista";978;930;951;1080;1185;1443;1250;972;794;673;560;422;311;218;154;122;101;12144
"353520 Palmeira d'Oeste";499;522;592;615;626;636;633;684;680;732;726;668;536;466;375;300;289;9579
"353530 Palmital";1385;1371;1395;1564;1547;1628;1589;1626;1529;1506;1492;1329;1168;982;702;513;620;21946
"353540 Panorama";1248;1183;1198;1236;1267;1236;1180;1134;1086;984;847;742;626;494;355;252;256;15324
"353550 Paraguaçu Paulista";2981;2940;3110;3386;3591;3772;3748;3402;3226;3032;2771;2301;1843;1500;1076;780;951;44410
"353560 Paraibuna";1272;1248;1340;1469;1460;1481;1317;1286;1236;1215;1135;984;807;614;490;321;330;18005
"353570 Paraíso";423;404;389;466;483;506;549;438;431;421;396;347;271;217;185;141;164;6231
"353580 Paranapanema";1481;1435;1571;1701;1580;1570;1590;1471;1340;1225;1128;938;708;487;370;263;276;19134
"353590 Paranapuã";228;241;293;295;289;278;298;329;282;272;260;238;199;162;130;96;97;3987
"353600 Parapuã";622;652;713;741;812;863;816;803;778;743;756;695;548;475;374;312;344;11047
"353610 Pardinho";490;462;495;501;472;462;421;445;430;409;345;289;263;190;154;116;101;6045
"353620 Pariquera-Açu";1449;1417;1514;1618;1531;1514;1532;1517;1242;1208;1120;930;772;637;483;352;407;19243
"353625 Parisi";119;124;126;133;150;170;163;138;138;159;136;150;115;95;79;52;71;2118
"353630 Patrocínio Paulista";1081;1052;1058;1090;1155;1133;1124;1007;955;921;819;731;598;431;305;226;249;13935
"353640 Paulicéia";514;493;537;561;596;588;566;549;494;463;395;327;270;206;145;89;98;6891
"353650 Paulínia";7059;7129;7311;7321;7672;8592;8792;8456;7489;6544;5614;4427;3418;2282;1462;975;1081;95624
"353657 Paulistânia";107;110;145;150;136;145;140;155;132;135;100;92;90;66;54;37;34;1828
"353660 Paulo de Faria";593;600;645;682;713;758;729;637;601;605;555;453;368;313;231;180;205;8868
"353670 Pederneiras";3230;3198;3348;3673;3722;3696;3663;3424;3179;2840;2658;2237;1773;1308;929;709;830;44417
"353680 Pedra Bela";386;380;406;468;461;473;477;470;435;379;357;338;315;247;160;119;130;6001
"353690 Pedranópolis";136;151;166;154;160;175;200;190;183;171;178;195;157;119;80;59;90;2564
"353700 Pedregulho";1216;1216;1231;1275;1384;1479;1355;1260;1039;997;964;836;653;538;378;267;300;16388
"353710 Pedreira";2800;2836;3075;3317;3535;4108;4048;3720;3340;3164;2921;2391;1832;1339;988;738;857;45009
"353715 Pedrinhas Paulista";180;181;202;235;239;238;203;231;228;229;234;196;135;117;78;60;64;3050
"353720 Pedro de Toledo";921;871;897;880;809;715;748;763;732;676;643;587;494;393;298;218;210;10855
"353730 Penápolis";3844;3896;3991;4275;4585;4812;4920;4595;4363;4207;4145;3652;3055;2384;1824;1367;1616;61531
"353740 Pereira Barreto";1767;1742;1644;1817;1986;1998;1866;1944;1905;1886;1627;1347;1157;983;769;553;634;25625
"353750 Pereiras";604;601;604;621;658;692;644;567;525;490;524;437;373;272;182;140;172;8106
"353760 Peruíbe";5083;4854;4925;5030;4645;4372;4485;4545;4251;3988;3854;3650;3299;2565;1969;1422;1511;64448
"353770 Piacatu";370;385;374;409;453;479;438;400;389;379;387;299;256;219;169;136;132;5674
"353780 Piedade";3810;3761;3999;4449;4331;4301;4267;3988;3760;3632;3468;2961;2357;1839;1382;982;1024;54311
"353790 Pilar do Sul";2051;2030;2248;2302;2366;2283;2171;2054;1886;1795;1652;1473;1126;942;709;456;483;28027
"353800 Pindamonhangaba";11441;11340;12022;12775;12788;13584;13928;12514;10932;10148;9613;8542;6874;4735;3044;2111;2282;158673
"353810 Pindorama";999;1022;1029;1123;1221;1372;1368;1218;1148;1088;982;872;776;643;443;377;475;16156
"353820 Pinhalzinho";906;905;987;1056;1068;1106;1069;1027;908;877;945;911;735;629;457;311;340;14237
"353830 Piquerobi";222;237;244;251;288;274;256;243;267;295;259;207;163;150;122;77;101;3656
"353850 Piquete";875;919;949;976;1089;1091;1002;961;949;1017;1083;919;708;571;386;264;338;14097
"353860 Piracaia";1715;1689;1837;2113;2071;2095;2067;2080;1976;1814;1634;1457;1171;950;681;514;587;26451
"353870 Piracicaba";24883;25011;26844;28943;30067;33759;34689;30806;27054;25580;24347;21121;17320;13080;9001;6706;8287;387498
"353880 Piraju";1894;1956;2112;2177;2209;2308;2171;2062;1960;2022;2037;1777;1495;1118;813;660;698;29469
"353890 Pirajuí";1318;1365;1531;1734;1968;2517;2396;1913;1562;1503;1465;1362;1065;794;610;517;658;24278
"353900 Pirangi";619;635;682;783;837;904;943;825;779;827;718;667;567;456;327;253;307;11129
"353910 Pirapora do Bom Jesus";1578;1492;1646;1720;1508;1473;1372;1385;1180;1060;863;653;510;372;245;153;171;17381
"353920 Pirapozinho";1709;1719;1849;2056;2155;2186;1940;1952;1935;1974;1733;1406;1090;853;661;509;589;26316
"353930 Pirassununga";4709;4736;4893;5349;5573;6058;6167;5475;5037;5069;5001;4225;3430;2831;1972;1497;1888;73910
"353940 Piratininga";768;797;907;937;915;1025;1097;1052;871;831;832;785;642;498;333;272;384;12946
"353950 Pitangueiras";3037;2936;3179;3313;3347;3480;3396;2838;2446;2388;1953;1549;1171;932;721;529;575;37790
"353960 Planalto";385;381;381;366;396;434;415;387;322;331;293;243;181;117;94;71;77;4874
"353970 Platina";271;257;256;262;237;265;255;258;231;223;213;187;147;116;81;64;75;3398
"353980 Poá";8592;8375;8804;9559;9482;10071;9705;8833;8024;7460;6650;5690;4314;2874;1815;1189;1212;112649
"353990 Poloni";400;398;353;369;439;525;475;387;363;350;354;316;247;225;205;161;203;5770
"354000 Pompéia";1311;1329;1434;1538;1484;1728;1847;1765;1477;1439;1371;1225;996;748;555;407;513;21167
"354010 Pongaí";165;179;201;218;243;288;259;235;245;242;267;264;198;156;123;96;120;3499
"354020 Pontal";3888;3700;3718;3942;4131;4813;4518;3795;3020;2595;2113;1600;1144;779;554;429;457;45196
"354025 Pontalinda";335;328;304;318;360;411;373;332;286;279;251;219;178;151;104;73;78;4380
"354030 Pontes Gestal";156;162;171;194;200;205;199;181;156;173;181;152;131;106;93;57;62;2579
"354040 Populina";250;254;249;279;304;323;312;295;275;286;291;291;232;181;156;142;136;4256
"354050 Porangaba";591;596;645;636;658;667;620;639;601;627;646;578;519;413;318;197;213;9164
"354060 Porto Feliz";3482;3484;3726;4031;4068;4486;4427;3934;3623;3530;3301;2741;2081;1612;1101;814;1028;51469
"354070 Porto Ferreira";3696;3678;3770;3918;4240;4665;4581;4138;3810;3695;3480;2984;2250;1771;1353;1029;1199;54257
"354075 Potim";1631;1575;1662;1847;1978;2692;2522;1861;1507;1219;1029;853;577;458;290;167;170;22038
"354080 Potirendaba";1001;1050;1069;1095;1269;1467;1429;1208;1093;1119;1096;926;765;601;480;397;462;16527
"354085 Pracinha";106;113;149;197;398;861;500;323;211;141;118;97;80;59;39;29;35;3456
"354090 Pradópolis";1471;1472;1473;1515;1646;1959;1878;1525;1271;1191;1066;939;709;508;361;255;242;19481
"354100 Praia Grande";22509;21639;22482;23150;22199;23235;24223;22845;20151;18402;17149;15742;13297;9951;7193;4997;5020;294184
"354105 Pratânia";375;377;432;436;441;452;409;386;349;299;282;206;176;114;81;74;73;4962
"354110 Presidente Alves";280;273;262;291;306;356;325;313;291;279;269;237;207;152;118;86;122;4167
"354120 Presidente Bernardes";687;723;828;914;1010;977;951;914;968;1074;1001;869;697;615;508;348;462;13546
"354130 Presidente Epitácio";3028;3038;3182;3269;3376;3506;3447;3316;3005;3003;2806;2341;1865;1384;1029;761;835;43191
"354140 Presidente Prudente";13692;13935;14549;15505;16631;17863;17899;17139;16026;15949;14722;12647;10264;7900;5867;4399;5045;220032
"354150 Presidente Venceslau";2191;2256;2399;2695;2793;3071;3161;3194;2915;2924;2744;2272;1953;1551;1098;895;1046;39158
"354160 Promissão";2736;2745;2822;2885;3101;3166;3094;2962;2706;2552;2349;1964;1553;1274;970;698;742;38319
"354165 Quadra";277;277;251;244;258;247;275;255;254;265;228;184;174;127;98;61;62;3537
"354170 Quatá";1014;1009;992;1041;1114;1126;1096;1061;992;930;792;682;530;379;317;230;263;13568
"354180 Queiroz";248;249;282;275;243;265;277;247;207;183;154;124;100;84;76;51;53;3118
"354190 Queluz";915;880;982;957;1026;1106;1114;1030;876;817;700;573;478;343;228;177;218;12420
"354200 Quintana";406;403;442;473;481;553;519;489;470;427;365;346;283;235;197;130;155;6374
"354210 Rafard";612;610;655;665;708;794;765;682;617;605;569;449;340;284;203;161;221;8940
"354220 Rancharia";1900;1951;2115;2143;2288;2343;2281;2129;2071;2212;2039;1638;1305;1026;847;611;710;29609
"354230 Redenção da Serra";292;283;284;299;297;258;267;271;281;255;259;236;193;148;105;86;102;3916
"354240 Regente Feijó";1288;1281;1274;1423;1475;1551;1569;1487;1379;1422;1333;1115;887;676;522;414;452;19548
"354250 Reginópolis";387;438;520;629;1057;1615;813;574;455;381;349;308;270;211;170;120;167;8464
"354260 Registro";4219;4115;4385;4517;4286;4295;4446;4394;3954;3682;3304;2750;2287;1786;1399;1001;1120;55940
"354270 Restinga";625;605;626;616;589;639;552;498;446;441;406;355;247;163;124;101;100;7133
"354280 Ribeira";267;262;276;264;248;216;228;214;243;213;205;183;162;143;105;86;81;3396
"354290 Ribeirão Bonito";1032;1003;985;1001;1047;1117;1035;941;861;788;704;599;485;380;295;227;293;12793
"354300 Ribeirão Branco";1583;1470;1637;1714;1556;1362;1341;1274;1123;1072;925;723;629;497;357;217;214;17694
"354310 Ribeirão Corrente";376;365;375;398;374;387;367;348;325;266;251;207;164;129;85;62;54;4533
"354320 Ribeirão do Sul";287;285;300;345;323;323;318;331;333;336;297;275;236;199;141;94;127;4550
"354323 Ribeirão dos Índios";122;123;142;160;137;154;159;151;161;183;153;153;112;99;98;61;66;2234
"354325 Ribeirão Grande";581;557;579;604;590;597;618;573;571;517;454;336;295;275;216;155;119;7637
"354330 Ribeirão Pires";7634;7722;8350;9009;9155;10333;10459;9803;8912;8355;7630;6766;5509;3976;2559;1631;1803;119606
"354340 Ribeirão Preto";40824;41294;44077;47512;52659;60917;60956;53254;45391;42468;40698;35626;28797;21877;15511;11608;14169;657638
"354360 Rifaina";224;238;253;241;247;260;275;265;241;264;246;223;178;146;108;74;88;3571
"354370 Rincão";838;802;814;872;865;877;887;775;735;701;614;536;430;359;241;180;206;10732
"354380 Rinópolis";606;643;675;666;760;816;746;682;662;657;679;644;511;401;339;270;336;10093
"354390 Rio Claro";12461;12435;13061;14463;15301;17058;17493;16002;14004;13322;12696;10921;8588;6701;4868;3683;4889;197946
"354400 Rio das Pedras";2496;2451;2512;2616;2690;3127;3051;2601;2353;2055;1787;1430;1109;830;558;401;432;32499
