"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"352140 Iracemápolis";1456;1500;1580;1604;1913;2092;1821;1628;1503;1428;1262;954;678;530;408;288;305;20950
"352150 Irapuã";547;512;548;568;711;709;615;513;474;469;454;407;320;226;168;130;147;7518
"352160 Irapuru";367;395;486;602;780;884;757;579;512;506;439;411;361;292;271;188;190;8020
"352170 Itaberá";1332;1412;1711;1608;1412;1423;1267;1249;1303;1217;1074;918;721;567;424;291;293;18222
"352180 Itaí";1896;1917;2053;1933;2026;2202;2188;1975;1808;1696;1423;1194;866;603;444;327;344;24895
"352190 Itajobi";798;867;978;1059;1193;1188;1158;1071;1086;1061;991;896;780;596;477;362;399;14960
"352200 Itaju";236;259;287;269;305;311;246;225;200;198;188;189;150;108;88;53;73;3385
"352210 Itanhaém";7243;7466;7994;7169;6407;6422;6500;6124;5676;5499;5464;5183;4508;3440;2471;1592;1505;90663
"352215 Itaóca";222;263;373;290;198;197;219;236;215;202;208;165;130;124;102;78;89;3311
"352220 Itapecerica da Serra";13091;13428;14854;14071;14604;15181;14026;12788;11383;9373;7903;6300;4522;2850;1854;1181;1210;158619
"352230 Itapetininga";11030;11923;12825;12613;13115;13469;12459;10803;9715;9279;8591;6983;5487;3899;3026;2162;2419;149798
"352240 Itapeva";7168;7769;8591;8191;7613;7501;7219;6441;6037;5741;4804;3892;3114;2274;1702;1214;1183;90454
"352250 Itapevi";18614;19201;20785;19498;19301;19629;18330;16198;14404;11961;10084;7616;5497;3425;2276;1344;1248;209411
"352260 Itapira";3947;4308;5063;5512;5864;6049;5616;5198;5200;5007;4706;4008;3148;2359;1845;1359;1579;70768
"352265 Itapirapuã Paulista";353;429;450;383;315;302;299;274;238;188;180;144;156;103;80;60;53;4007
"352270 Itápolis";2423;2688;2930;3149;3473;3527;3255;3087;3018;2906;2553;2106;1791;1424;1164;869;927;41290
"352280 Itaporanga";1147;1212;1265;1154;1086;1172;1100;969;943;964;954;827;679;491;395;293;290;14941
"352290 Itapuí";996;965;998;1022;1103;1111;996;892;838;810;765;632;475;320;288;193;246;12650
"352300 Itapura";329;342;373;389;366;347;351;336;311;305;263;229;190;140;101;65;79;4516
"352310 Itaquaquecetuba";29543;31017;33742;31599;30982;30328;28262;25341;23131;19719;16749;12595;8599;5418;3368;2100;1983;334476
"352320 Itararé";3661;4040;4570;4494;4101;3943;3702;3534;3272;3049;2739;2303;1836;1356;1049;768;875;49292
"352330 Itariri";1501;1536;1676;1528;1235;1218;1189;1078;972;845;774;629;539;485;343;245;245;16038
"352340 Itatiba";6893;7406;8076;8107;9339;9912;9267;8235;7743;7262;6421;5184;3935;2825;2126;1544;1645;105920
"352350 Itatinga";1661;1634;1713;1695;1740;1675;1496;1334;1230;1117;954;736;542;428;324;224;250;18753
"352360 Itirapina";1007;1036;1083;1385;1887;1860;1562;1267;1085;953;769;632;490;374;305;209;263;16167
"352370 Itirapuã";490;521;559;540;500;469;466;434;375;359;316;300;249;184;135;115;100;6112
"352380 Itobi";528;554;599;635;707;683;632;508;497;520;485;403;311;237;179;125;145;7748
"352390 Itu";11292;11606;12835;12993;13829;14519;13849;12514;11542;10679;9353;7445;5797;3949;2974;2155;2485;159816
"352400 Itupeva";3927;3869;3982;3884;4398;4789;4535;3856;3397;2936;2456;1909;1364;901;652;425;429;47709
"352410 Ituverava";2535;2710;3064;3075;3198;3454;3261;2821;2665;2655;2553;2159;1804;1354;1085;741;776;39910
"352420 Jaborandi";467;485;496;549;643;620;516;471;476;441;391;311;276;203;190;133;109;6777
"352430 Jaboticabal";4518;4996;5387;5695;6293;6437;6137;5408;5128;4932;4679;3955;3125;2382;1856;1328;1635;73891
"352440 Jacareí";15664;16181;17603;17183;17690;18611;18497;17055;16034;14834;13179;11147;8703;6021;4295;2805;2953;218455
"352450 Jaci";402;413;461;463;521;572;542;466;440;420;351;268;206;142;121;86;68;5942
"352460 Jacupiranga";1472;1551;1700;1591;1334;1320;1347;1203;1161;1105;945;820;649;515;364;285;303;17665
"352470 Jaguariúna";3295;3290;3613;3670;4187;4512;4273;3822;3363;2987;2613;2095;1642;1226;891;648;658;46785
"352480 Jales";2721;2820;3241;3440;3655;3842;3799;3576;3629;3620;3284;2803;2378;1881;1518;1048;1041;48296
"352490 Jambeiro";405;443;471;469;462;483;455;403;377;377;341;260;209;157;125;87;85;5609
"352500 Jandira";9218;9358;10206;9884;10625;11138;10215;8895;8193;7030;5894;4518;3080;1823;1125;719;710;112631
"352510 Jardinópolis";3036;3099;3309;3274;3401;3357;3118;2765;2679;2477;2232;1930;1525;1060;798;564;634;39258
"352520 Jarinu";1883;1980;2108;2129;2082;2231;2111;1955;1741;1527;1337;1175;961;655;484;353;366;25078
"352530 Jaú";9096;9366;9931;10128;11230;12127;11626;10314;9548;9270;8632;7152;5446;3900;3131;2449;2782;136128
"352540 Jeriquara";265;280;292;278;278;263;256;266;224;172;161;135;111;80;70;44;55;3230
"352550 Joanópolis";813;843;844;960;1025;1021;920;878;831;814;769;676;548;420;328;243;261;12194
"352560 João Ramalho";335;332;361;381;390;347;351;309;311;295;241;167;144;98;93;64;65;4284
"352570 José Bonifácio";2153;2324;2566;2769;2992;3011;2831;2472;2412;2273;2092;1662;1342;1033;805;602;634;33973
"352580 Júlio Mesquita";292;384;419;413;366;363;345;308;313;265;248;218;203;140;111;85;95;4568
"352585 Jumirim";183;234;229;246;300;275;262;208;197;172;156;122;91;78;63;55;53;2924
"352590 Jundiaí";24512;24840;26369;27022;31059;34577;33719;30043;28337;26764;24486;20144;15901;11911;9449;6874;7879;383886
"352600 Junqueirópolis";1131;1164;1266;1378;1622;1642;1584;1448;1455;1325;1202;1054;866;707;582;466;471;19363
"352610 Juquiá";1507;1702;2099;1717;1387;1396;1420;1314;1211;1160;1093;977;800;642;491;325;385;19626
"352620 Juquitiba";2420;2638;2994;2603;2430;2330;2363;2160;2023;1789;1588;1338;1059;745;526;343;334;29683
"352630 Lagoinha";282;348;410;431;336;326;336;338;359;343;294;260;240;210;173;136;133;4955
"352640 Laranjal Paulista";1699;1859;2041;2001;2183;2250;2097;1851;1718;1703;1620;1382;1126;842;657;516;637;26182
"352650 Lavínia";311;321;416;468;1010;1654;1481;950;672;493;388;303;246;213;172;118;120;9336
"352660 Lavrinhas";598;573;659;603;599;605;557;511;446;405;360;290;213;142;108;83;61;6813
"352670 Leme";7060;7108;7725;7977;8780;8967;7964;6858;6428;6061;5189;4423;3498;2483;1818;1293;1482;95114
"352680 Lençóis Paulista";4498;4715;5164;5165;5479;5790;5454;4750;4547;4266;3710;3031;2337;1607;1234;850;990;63587
"352690 Limeira";18802;19604;21710;22014;24444;25431;23896;21719;20799;19914;18305;14876;11160;7935;6009;4209;4743;285570
"352700 Lindóia";521;474;532;525;571;580;567;540;515;451;409;385;276;218;171;124;146;7005
"352710 Lins";4553;4745;5402;5601;6050;6353;5928;5417;5246;5097;4717;4011;3177;2329;1940;1490;1711;73767
"352720 Lorena";6031;6286;6777;6897;7207;7247;6829;6005;5671;5664;5205;4375;3567;2606;1864;1295;1547;85073
"352725 Lourdes";123;133;142;170;159;177;170;159;173;152;142;124;117;96;71;39;46;2193
"352730 Louveira";3135;2905;2999;3268;4202;4494;3913;3084;2644;2307;1844;1409;1024;703;529;354;418;39232
"352740 Lucélia";1220;1381;1453;1546;1729;1736;1700;1545;1501;1414;1252;1054;885;737;548;397;438;20536
"352750 Lucianópolis";151;177;211;172;162;192;197;163;129;100;134;147;137;94;63;43;44;2316
"352760 Luís Antônio";973;1004;1118;1130;1160;1166;1024;861;791;742;606;449;329;222;161;104;111;11951
"352770 Luiziânia";367;355;397;418;509;515;415;327;330;357;308;240;184;157;139;102;108;5228
"352780 Lupércio";344;341;397;379;351;370;349;289;282;293;239;228;206;144;109;65;90;4476
"352790 Lutécia";176;210;215;233;224;226;203;178;185;189;162;144;114;104;78;61;65;2767
"352800 Macatuba";1220;1287;1397;1387;1430;1453;1317;1178;1171;1185;1003;754;574;447;358;265;298;16724
"352810 Macaubal";476;447;492;552;591;630;577;549;578;573;536;481;394;342;284;184;200;7886
"352820 Macedônia";205;235;256;273;254;278;276;255;273;269;267;255;201;156;121;86;89;3749
"352830 Magda";185;169;214;229;237;235;240;235;235;254;227;200;184;150;124;76;68;3262
"352840 Mairinque";3389;3583;3892;3746;3717;3800;3649;3309;3227;2992;2595;2048;1634;1167;818;502;562;44630
"352850 Mairiporã";5630;6659;7742;7281;6913;6921;7126;6876;6324;5888;5055;4054;3216;2103;1400;894;847;84929
"352860 Manduri";684;658;696;731;731;757;706;662;648;660;551;466;404;337;259;171;168;9289
"352870 Marabá Paulista";259;273;292;350;667;695;526;389;321;308;258;186;158;123;99;65;68;5037
"352880 Maracaí";909;983;1059;1081;1179;1173;1080;992;981;950;862;699;589;428;314;199;227;13705
"352885 Marapoama";144;176;198;193;224;247;211;216;188;189;177;158;134;91;67;55;68;2736
"352890 Mariápolis";275;253;290;324;363;351;301;245;264;289;238;216;168;136;122;81;106;4022
"352900 Marília";13899;14547;16627;17218;18534;19054;18380;17093;16175;15381;14127;11836;9501;7141;5661;4130;4770;224074
"352910 Marinópolis";104;155;171;178;158;145;152;184;176;161;157;116;94;68;55;48;38;2160
"352920 Martinópolis";1567;1698;1905;1983;2083;2225;1989;1815;1820;1721;1516;1198;1034;830;631;456;540;25011
"352930 Matão";4878;5161;5853;6233;7048;7076;6692;5916;5794;5668;5158;4203;3116;2185;1686;1206;1345;79218
"352940 Mauá";32015;32789;36586;36075;40488;41819;38513;34020;31650;28288;24145;18944;13679;9069;6464;4036;3785;432365
"352950 Mendonça";275;290;360;356;427;426;367;313;365;355;290;258;220;174;150;96;118;4840
"352960 Meridiano";229;241;279;279;302;313;306;291;291;297;278;207;158;159;133;83;93;3939
"352965 Mesópolis";138;116;159;151;140;122;141;144;153;135;126;106;93;70;60;39;37;1930
"352970 Miguelópolis";1634;1706;1713;1735;1776;1880;1769;1562;1448;1317;1222;978;832;603;390;267;275;21107
"352980 Mineiros do Tietê";872;932;1031;1042;994;1076;981;865;813;808;775;649;481;314;286;211;274;12404
"353000 Mira Estrela";162;194;210;215;197;182;192;220;210;187;231;204;180;110;91;59;69;2913
"352990 Miracatu";1853;1968;2200;1892;1532;1521;1510;1402;1343;1236;1095;945;761;605;476;312;308;20959
"353010 Mirandópolis";1492;1591;1733;1865;2141;2618;2783;2488;2156;2059;1712;1473;1248;984;804;568;616;28331
"353020 Mirante do Paranapanema";1186;1338;1470;1417;1325;1245;1204;1205;1300;1248;1109;902;760;626;507;352;381;17575
"353030 Mirassol";3445;3546;3859;4095;4526;4600;4677;4389;4308;4051;3556;2950;2374;1730;1375;1014;1177;55672
"353040 Mirassolândia";296;308;346;330;338;345;358;307;319;288;263;234;208;185;145;98;88;4456
"353050 Mococa";4327;4623;5033;5374;5533;5772;5376;4886;4675;4622;4455;3792;3049;2258;1685;1242;1359;68061
"353060 Mogi das Cruzes";30509;32180;34919;32953;34010;34854;33534;30461;28488;26685;23426;18706;14194;10137;7525;5116;5277;402974
"353070 Mogi Guaçu";9235;9686;10861;11331;12168;12691;11908;10631;10272;9852;8865;7363;5796;4169;3002;2047;2079;141956
"353080 Mogi Mirim";5592;5845;6427;6866;7316;7645;7274;6726;6526;6349;5851;4843;3855;2757;2107;1486;1722;89187
"353090 Mombuca";267;260;292;286;292;288;264;242;243;219;187;140;104;100;74;56;50;3364
"353100 Monções";124;121;132;125;167;162;163;161;150;193;159;131;123;97;76;62;48;2194
"353110 Mongaguá";3773;3781;4197;3658;3591;3645;3619;3267;2993;2981;2955;2808;2430;1884;1306;840;771;48499
"353120 Monte Alegre do Sul";448;464;515;550;576;582;550;550;541;547;525;394;339;266;212;158;195;7412
"353130 Monte Alto";2785;2914;3393;3568;3888;4176;3891;3583;3533;3361;3175;2708;2154;1595;1300;968;1125;48117
"353140 Monte Aprazível";1424;1435;1425;1584;1878;1973;1864;1682;1655;1554;1415;1246;989;812;661;486;524;22607
"353150 Monte Azul Paulista";1192;1237;1450;1555;1681;1655;1470;1397;1420;1331;1210;999;820;636;512;379;418;19362
"353160 Monte Castelo";203;262;305;303;305;299;313;269;292;299;295;259;217;172;134;99;139;4165
"353180 Monte Mor";4014;4028;4579;4446;4635;4609;4572;4130;3545;3048;2630;2208;1679;1186;826;537;589;51261
"353170 Monteiro Lobato";288;342;369;341;298;294;310;314;293;288;266;226;189;153;123;71;107;4272
"353190 Morro Agudo";2522;2428;2534;2571;2903;3021;2655;2207;2008;1822;1504;1196;985;692;519;314;319;30200
"353200 Morungaba";861;900;1006;1000;1054;1085;1081;942;849;767;664;573;492;372;247;162;186;12241
"353205 Motuca";316;339;335;377;383;389;369;307;310;314;278;224;162;124;88;61;63;4439
"353210 Murutinga do Sul";219;265;312;297;274;276;273;308;337;351;291;272;239;193;160;119;127;4313
"353215 Nantes";224;251;261;241;244;223;223;224;213;168;146;111;86;78;57;35;31;2816
"353220 Narandiba";339;368;380;417;378;351;353;323;342;284;245;186;158;108;88;60;68;4448
"353230 Natividade da Serra";451;464;589;518;452;467;459;430;487;474;433;417;329;289;235;168;163;6825
"353240 Nazaré Paulista";1086;1240;1445;1392;1427;1373;1335;1234;1182;1066;990;837;730;588;479;307;307;17018
"353250 Neves Paulista";420;467;533;577;684;740;697;668;686;679;619;536;473;390;318;245;253;8985
"353260 Nhandeara";581;586;654;727;855;850;798;758;834;844;809;696;614;483;395;266;299;11049
"353270 Nipoã";336;308;319;352;442;429;403;348;321;278;218;194;158;129;104;74;62;4475
"353280 Nova Aliança";415;392;459;452;484;488;483;424;423;425;389;311;271;227;201;138;162;6144
"353282 Nova Campina";775;866;1024;919;747;746;672;620;564;510;399;307;241;174;135;81;65;8845
"353284 Nova Canaã Paulista";96;111;144;134;125;122;154;152;148;167;169;158;135;113;91;50;66;2135
"353286 Nova Castilho";87;76;94;98;79;86;74;92;99;78;70;58;50;42;36;26;21;1166
"353290 Nova Europa";803;766;776;777;858;889;821;745;649;615;524;440;341;247;187;134;148;9720
"353300 Nova Granada";1307;1324;1530;1546;1727;1760;1662;1448;1364;1332;1175;951;798;627;515;393;410;19869
"353310 Nova Guataporanga";128;144;172;151;157;153;150;155;126;162;174;152;119;84;89;62;64;2242
"353320 Nova Independência";272;269;267;276;279;291;279;239;215;189;183;135;97;82;60;52;53;3238
"353330 Nova Luzitânia";265;268;266;256;307;360;322;276;239;200;210;167;141;104;74;69;68;3592
"353340 Nova Odessa";3509;3648;4031;4194;4515;4868;4616;4245;4077;3739;3339;2669;2049;1359;1074;728;732;53392
"353325 Novais";444;399;377;445;541;500;430;350;286;235;187;143;145;107;93;73;79;4834
"353350 Novo Horizonte";2499;2640;2741;2826;3158;3147;2970;2764;2725;2554;2392;2041;1636;1277;1015;719;807;37911
"353360 Nuporanga";461;478;531;553;639;581;533;491;510;487;461;372;292;201;160;142;146;7038
"353370 Ocauçu";313;316;336;334;360;329;293;286;292;300;261;224;195;153;106;103;69;4270
"353380 Óleo";159;203;221;213;176;172;165;174;169;192;197;178;156;109;95;72;61;2712
"353390 Olímpia";3443;3481;3565;3840;4409;4570;4131;3708;3565;3396;3142;2725;2332;1776;1371;1012;1209;51675
"353400 Onda Verde";282;313;330;327;348;322;316;306;301;266;247;167;156;127;90;63;66;4027
"353410 Oriente";360;418;464;475;537;514;443;420;445;471;419;345;262;221;183;129;174;6280
"353420 Orindiúva";467;471;488;499;574;596;561;500;433;346;294;217;155;125;99;63;71;5959
"353430 Orlândia";2668;2913;3166;3301;3606;3719;3336;2981;2990;2919;2569;2057;1600;1163;901;607;650;41146
"353440 Osasco";49591;50898;55339;53979;60294;64062;61160;54358;50350;45360;39536;31517;23865;16454;12058;8197;8158;685176
"353450 Oscar Bressane";161;147;158;179;192;171;174;178;198;183;159;161;167;128;96;74;75;2601
"353460 Osvaldo Cruz";1669;1797;2103;2319;2821;2607;2346;2235;2194;2202;2135;1882;1585;1261;1054;763;855;31828
"353470 Ourinhos";7393;7579;8166;8389;8641;8738;8389;7825;7635;7294;6472;5635;4553;3437;2507;1810;2054;106517
"353480 Ouro Verde";591;635;650;651;676;658;586;565;557;528;459;379;302;274;229;155;165;8060
"353475 Ouroeste";587;596;668;710;755;768;694;650;635;616;509;430;377;268;233;164;153;8813
"353490 Pacaembu";693;671;766;868;1232;1544;1345;1055;976;911;818;638;549;482;438;319;325;13630
"353500 Palestina";749;686;761;853;957;1023;916;803;789;771;724;612;504;434;365;262;304;11513
"353510 Palmares Paulista";940;877;934;1006;1314;1327;1089;880;738;632;504;375;280;194;165;100;87;11442
"353520 Palmeira d'Oeste";513;602;687;682;655;626;690;684;720;731;717;596;533;441;386;253;248;9764
"353530 Palmital";1391;1388;1631;1582;1627;1603;1633;1555;1512;1515;1403;1259;1137;865;650;489;535;21775
"353540 Panorama";1218;1226;1293;1297;1271;1224;1165;1120;1026;896;807;696;588;441;334;218;222;15042
"353550 Paraguaçu Paulista";2971;3104;3442;3543;3640;3766;3532;3322;3121;2912;2533;2076;1753;1327;994;740;831;43607
"353560 Paraibuna";1264;1347;1561;1527;1531;1368;1320;1270;1233;1179;1049;877;730;604;444;266;300;17870
"353570 Paraíso";419;394;453;465;477;565;472;440;431;412;378;306;239;208;169;130;134;6092
"353580 Paranapanema";1414;1530;1773;1629;1521;1559;1508;1387;1259;1170;1028;821;599;453;352;223;248;18474
"353590 Paranapuã";224;279;314;306;278;281;319;292;274;266;252;213;187;154;125;87;79;3930
"353600 Parapuã";641;725;789;823;856;820;823;803;756;771;745;609;539;437;382;293;287;11099
"353610 Pardinho";465;492;522;491;475;424;441;424;407;361;303;278;221;177;149;86;86;5802
"353620 Pariquera-Açu";1424;1535;1785;1648;1524;1509;1581;1337;1234;1159;988;841;729;579;448;315;356;18992
"353625 Parisi";122;126;135;142;173;169;150;137;157;137;151;128;102;90;63;52;58;2092
"353630 Patrocínio Paulista";1057;1059;1098;1156;1119;1130;1046;968;933;844;784;675;523;375;293;201;218;13479
"353640 Paulicéia";492;535;567;569;569;561;545;492;466;412;349;305;252;190;120;93;79;6596
"353650 Paulínia";6533;6749;6876;6860;7547;8044;8121;7495;6682;5944;4842;3853;2745;1802;1238;817;907;87055
"353657 Paulistânia";102;144;161;145;144;139;153;133;140;113;96;94;82;66;52;31;30;1825
"353660 Paulo de Faria";597;651;708;705;745;752;677;624;625;595;511;412;366;279;231;157;186;8821
"353670 Pederneiras";3145;3248;3672;3725;3635;3644;3494;3279;2922;2775;2445;2023;1581;1142;898;654;726;43008
"353680 Pedra Bela";375;398;494;476;467;466;474;457;399;355;341;350;304;206;156;111;115;5944
"353690 Pedranópolis";140;174;178;169;165;190;198;197;176;176;196;176;148;102;75;63;85;2608
"353700 Pedregulho";1217;1251;1325;1379;1480;1391;1327;1121;1037;1014;919;750;631;474;345;250;256;16167
"353710 Pedreira";2725;2906;3179;3261;3799;3996;3797;3400;3193;3066;2652;2111;1594;1190;920;695;718;43202
"353715 Pedrinhas Paulista";179;199;245;243;243;212;223;226;224;237;214;156;138;100;74;63;47;3023
"353720 Pedro de Toledo";881;960;1027;896;720;722;754;731;664;621;595;533;456;356;284;180;178;10558
"353730 Penápolis";3844;3968;4338;4598;4692;4861;4668;4441;4240;4237;3893;3340;2749;2157;1710;1232;1399;60367
"353740 Pereira Barreto";1801;1709;1906;2050;2047;1884;1956;1936;1962;1767;1483;1277;1122;925;722;476;575;25598
"353750 Pereiras";580;587;616;625;667;661;575;518;471;509;468;427;343;235;181;140;154;7757
"353760 Peruíbe";4875;5064;5590;5006;4381;4341;4498;4302;3946;3710;3534;3370;2905;2296;1788;1186;1274;62066
"353770 Piacatu";366;363;408;445;464;442;403;389;371;393;329;275;246;197;168;118;106;5483
"353780 Piedade";3761;3968;4681;4528;4352;4362;4163;3911;3686;3574;3199;2609;2162;1684;1286;859;882;53667
"353790 Pilar do Sul";2001;2236;2433;2420;2312;2229;2133;1951;1823;1659;1518;1244;1069;866;604;403;407;27308
"353800 Pindamonhangaba";11100;11748;12951;12617;12941;13751;13013;11391;10340;9875;9119;7733;5787;3824;2729;1798;1961;152678
"353810 Pindorama";976;981;1071;1141;1295;1363;1246;1161;1105;1018;921;839;740;531;443;381;389;15601
"353820 Pinhalzinho";869;950;1063;1054;1074;1050;1034;922;842;878;903;790;702;549;398;270;286;13634
"353830 Piquerobi";225;248;265;295;279;267;244;258;290;271;230;183;165;147;103;72;91;3633
"353850 Piquete";921;997;1049;1159;1159;1062;992;959;998;1112;1030;822;693;500;348;267;302;14370
"353860 Piracaia";1685;1782;2163;2129;2088;2041;2085;2032;1880;1686;1540;1288;1096;820;647;453;508;25923
"353870 Piracicaba";24568;25831;28378;28747;31901;34694;32461;28420;26255;25387;22926;19505;15422;10976;8337;6167;7187;377162
"353880 Piraju";1903;2111;2328;2308;2316;2207;2100;1973;1993;2066;1909;1668;1356;988;834;613;586;29259
"353890 Pirajuí";1306;1370;1540;1717;2385;2537;2134;1681;1514;1470;1418;1192;912;698;601;503;546;23524
"353900 Pirangi";615;653;764;813;865;940;860;782;832;748;702;627;532;397;311;249;259;10949
"353910 Pirapora do Bom Jesus";1479;1576;1762;1540;1452;1366;1404;1230;1109;946;734;592;449;313;204;137;147;16440
"353920 Pirapozinho";1671;1775;2060;2141;2185;1972;1937;1900;1986;1834;1545;1224;976;769;637;430;522;25564
"353930 Pirassununga";4708;4791;5333;5461;5836;6218;5754;5153;5019;5114;4615;3795;3265;2393;1877;1330;1695;72357
"353940 Piratininga";746;873;983;904;963;1045;1059;901;823;824;810;699;575;398;317;267;330;12517
"353950 Pitangueiras";2957;3092;3270;3234;3403;3529;3102;2590;2510;2173;1766;1358;1088;869;682;474;495;36592
"353960 Planalto";379;374;358;368;405;406;400;331;329;315;276;216;151;114;98;54;76;4650
"353970 Platina";262;262;286;249;254;250;258;238;224;216;200;167;136;97;79;62;63;3303
"353980 Poá";8374;8665;9747;9408;9747;9829;9269;8425;7835;7122;6321;5086;3707;2404;1643;1001;1084;109667
"353990 Poloni";398;340;339;392;502;498;408;371;352;362;346;281;244;232;197;157;172;5591
"354000 Pompéia";1291;1386;1580;1485;1634;1792;1812;1547;1437;1402;1315;1107;868;659;506;371;449;20641
"354010 Pongaí";171;196;230;248;285;275;248;246;235;260;285;227;181;146;118;100;100;3551
"354020 Pontal";3715;3511;3595;3635;4359;4571;4085;3285;2812;2396;1893;1398;971;682;546;404;379;42237
"354025 Pontalinda";329;311;314;340;396;390;350;293;284;261;230;193;176;131;96;63;70;4227
"354030 Pontes Gestal";159;170;195;198;203;211;188;158;171;188;165;146;124;116;81;53;55;2581
"354040 Populina";260;260;299;324;327;316;304;284;287;296;313;259;206;172;173;119;112;4311
"354050 Porangaba";564;627;683;663;634;604;617;585;579;598;560;529;463;380;257;172;177;8692
"354060 Porto Feliz";3454;3641;4116;4056;4352;4478;4119;3732;3590;3464;3055;2403;1919;1373;1022;786;897;50457
"354070 Porto Ferreira";3690;3759;3913;4090;4512;4682;4367;3917;3760;3658;3285;2570;2040;1601;1272;956;1009;53081
"354075 Potim";1578;1545;1654;1647;2240;2534;2059;1630;1311;1102;959;684;557;390;237;154;140;20421
"354080 Potirendaba";1001;1011;1017;1159;1380;1449;1290;1117;1104;1123;1004;858;693;557;483;372;391;16009
"354085 Pracinha";114;122;134;210;575;539;361;248;166;138;118;98;79;55;40;29;35;3061
"354090 Pradópolis";1403;1381;1414;1470;1782;1896;1630;1331;1222;1112;1012;806;600;436;327;211;197;18230
"354100 Praia Grande";21127;21797;23165;21509;21524;23015;22852;20516;18382;16825;15618;13947;11506;8588;6356;4171;4105;275003
"354105 Pratânia";358;411;449;436;434;416;392;362;308;306;243;204;144;97;91;63;63;4777
"354110 Presidente Alves";285;270;319;319;355;340;325;305;287;284;262;236;181;139;109;82;114;4212
"354120 Presidente Bernardes";708;820;943;1071;1064;1016;957;956;1057;1044;938;770;682;603;446;337;408;13820
"354130 Presidente Epitácio";3016;3231;3457;3427;3476;3509;3432;3087;3025;2944;2569;2107;1653;1249;979;675;728;42564
"354140 Presidente Prudente";13673;14215;15437;16221;17334;17765;17420;16270;16126;15339;13670;11435;9115;6942;5466;3910;4284;214622
"354150 Presidente Venceslau";2234;2348;2726;2779;3009;3124;3281;3033;2977;2895;2468;2126;1810;1312;1102;798;914;38936
"354160 Promissão";2669;2774;2892;3033;3075;3049;2990;2762;2597;2461;2158;1750;1471;1173;893;641;618;37006
"354165 Quadra";266;264;259;255;232;263;250;246;258;238;194;186;150;123;81;58;49;3372
"354170 Quatá";997;1004;1068;1108;1104;1088;1081;1024;976;846;740;621;454;379;299;212;232;13233
"354180 Queiroz";234;262;282;245;237;260;260;220;191;165;138;108;91;88;68;43;46;2938
"354190 Queluz";880;978;950;955;1030;1075;1043;908;835;735;618;535;410;279;213;178;177;11799
"354200 Quintana";394;424;484;480;529;524;498;477;443;383;360;304;261;229;171;109;140;6210
"354210 Rafard";613;664;679;682;776;801;737;644;617;613;510;392;329;247;197;161;194;8856
"354220 Rancharia";1926;2143;2280;2373;2368;2315;2195;2085;2215;2182;1829;1470;1186;1007;787;565;622;29548
"354230 Redenção da Serra";291;305;340;325;271;270;273;283;259;261;253;225;182;131;113;79;96;3957
"354240 Regente Feijó";1283;1269;1440;1472;1512;1551;1522;1398;1413;1385;1219;995;783;608;509;374;373;19106
"354250 Reginópolis";387;402;433;707;1427;995;631;494;408;364;326;298;244;204;155;113;158;7746
"354260 Registro";4197;4607;5132;4633;4306;4400;4530;4166;3842;3522;3008;2547;2046;1652;1280;862;973;55703
"354270 Restinga";602;617;652;592;635;578;524;463;443;418;389;301;199;144;124;83;83;6847
"354280 Ribeira";267;304;321;291;225;224;215;237;214;207;198;176;169;128;111;77;67;3431
"354290 Ribeirão Bonito";1022;998;1024;1033;1121;1082;992;911;845;754;649;552;439;350;280;225;251;12528
"354300 Ribeirão Branco";1604;1810;2084;1827;1515;1440;1399;1253;1168;1032;819;730;614;475;311;201;188;18470
"354310 Ribeirão Corrente";365;369;414;384;388;372;351;342;283;261;231;189;165;116;87;54;47;4418
"354320 Ribeirão do Sul";286;298;374;346;331;323;330;330;344;313;293;260;227;176;119;96;110;4556
"354323 Ribeirão dos Índios";122;139;173;148;149;160;154;156;179;155;159;128;106;115;85;51;61;2240
"354325 Ribeirão Grande";573;609;683;643;602;627;587;578;539;496;385;312;305;257;206;118;95;7615
"354330 Ribeirão Pires";7608;8078;9072;9015;9970;10449;10096;9249;8706;8066;7263;6212;4826;3282;2179;1399;1580;117050
"354340 Ribeirão Preto";39828;41391;44406;47615;56116;60581;55719;47432;43166;41821;38294;32160;25368;18520;14306;10360;12204;629287
"354360 Rifaina";226;259;267;258;253;272;278;244;261;248;232;197;166;133;96;70;74;3534
"354370 Rincão";837;841;910;901;888;917;831;779;749;656;588;485;426;303;234;160;185;10690
"354380 Rinópolis";628;673;685;764;846;797;706;667;658;683;686;588;473;401;345;250;312;10162
"354390 Rio Claro";12274;12536;13982;14543;16104;17298;16646;14670;13603;13222;11977;9749;7817;5867;4572;3463;4358;192681
"354400 Rio das Pedras";2387;2421;2525;2480;2874;3054;2716;2441;2174;1932;1592;1261;1002;701;515;370;360;30805
"354410 Rio Grande da Serra";3690;3839;4169;3960;4059;4279;4039;3650;3257;2851;2349;1880;1343;938;668;413;346;45730
