"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"354210 Rafard";616;593;650;653;691;785;769;694;620;602;587;466;344;298;209;161;231;8969
"354220 Rancharia";1901;1891;2070;2049;2282;2327;2294;2142;2035;2219;2105;1688;1346;1034;881;625;741;29630
"354230 Redenção da Serra";293;278;267;287;306;253;264;268;289;253;261;238;197;153;103;88;104;3902
"354240 Regente Feijó";1296;1289;1225;1397;1474;1539;1573;1516;1375;1432;1368;1151;923;700;535;427;479;19699
"354250 Reginópolis";389;450;551;598;951;1811;870;600;473;386;355;311;279;213;178;122;171;8708
"354260 Registro";4247;3956;4158;4440;4309;4235;4387;4469;4012;3727;3392;2807;2372;1833;1461;1044;1172;56021
"354270 Restinga";637;602;620;624;578;656;557;509;449;447;410;372;263;170;125;106;105;7230
"354280 Ribeira";269;248;258;253;258;212;230;207;254;215;207;185;161;148;105;88;86;3384
"354290 Ribeirão Bonito";1040;1007;976;981;1033;1121;1042;950;872;798;721;613;501;390;304;227;307;12883
"354300 Ribeirão Branco";1582;1356;1497;1661;1580;1326;1310;1279;1115;1084;958;718;634;506;378;222;224;17430
"354310 Ribeirão Corrente";381;365;364;399;373;391;370;350;340;267;256;212;164;134;86;64;56;4572
"354320 Ribeirão do Sul";288;282;277;341;323;321;312;331;331;343;298;278;240;207;151;92;133;4548
"354323 Ribeirão dos Índios";122;118;131;162;134;152;160;149;156;193;151;160;114;94;104;65;68;2233
"354325 Ribeirão Grande";586;541;548;586;591;583;620;571;585;524;476;343;292;282;223;167;127;7645
"354330 Ribeirão Pires";7684;7620;8150;8936;8954;10238;10508;9980;9033;8439;7735;6925;5745;4216;2726;1705;1881;120475
"354340 Ribeirão Preto";41384;41360;44178;47113;51924;60702;62295;55165;46410;42630;41414;36654;29991;23044;16165;11994;14860;667283
"354360 Rifaina";225;231;249;232;246;254;274;272;236;269;249;231;182;151;115;75;92;3583
"354370 Rincão";843;791;786;849;864;859;899;774;735;715;622;551;432;378;247;187;214;10746
"354380 Rinópolis";601;634;675;629;730;819;754;687;668;647;676;660;525;402;342;275;345;10069
"354390 Rio Claro";12590;12428;12816;14322;15153;16884;17656;16434;14221;13337;12908;11271;8858;6991;5045;3746;5077;199737
"354400 Rio das Pedras";2546;2467;2519;2641;2649;3135;3149;2653;2426;2092;1848;1481;1146;875;581;410;457;33075
"354410 Rio Grande da Serra";3902;3634;3886;4193;3974;4134;4346;3975;3607;3169;2682;2167;1737;1152;797;534;468;48357
"354420 Riolândia";860;845;861;899;935;1229;1192;1127;813;688;566;472;377;332;251;161;186;11794
"354350 Riversul";453;438;378;413;449;353;418;401;373;370;393;373;302;234;199;157;163;5867
"354425 Rosana";1218;1176;1297;1511;1508;1359;1223;1205;1274;1305;1191;1119;914;731;512;342;288;18173
"354430 Roseira";776;738;748;770;852;830;952;840;743;676;625;570;426;290;202;117;181;10336
"354440 Rubiácea";217;222;220;214;255;274;243;236;196;210;185;141;102;95;63;62;51;2986
"354450 Rubinéia";157;163;170;191;182;224;183;202;193;225;258;230;216;148;126;101;87;3056
"354460 Sabino";354;368;333;355;435;384;414;383;344;369;372;358;282;251;176;149;158;5485
"354470 Sagres";151;144;165;180;196;172;175;186;164;141;155;161;127;124;72;57;72;2442
"354480 Sales";393;385;406;371;418;428;477;411;426;421;390;393;338;263;202;147;141;6010
"354490 Sales Oliveira";727;713;744;818;899;979;941;877;762;790;729;660;550;442;293;223;287;11434
"354500 Salesópolis";1273;1226;1289;1340;1323;1309;1197;1209;1170;1122;1062;887;656;579;385;303;329;16659
"354510 Salmourão";354;353;364;368;432;389;397;386;377;334;291;268;247;189;160;105;130;5144
"354515 Saltinho";436;460;498;514;591;645;706;676;564;510;485;461;426;349;209;147;156;7833
"354520 Salto";7701;7488;7683;8576;9428;10078;9892;8985;8015;8093;7621;6283;4775;3354;2403;1745;2012;114132
"354530 Salto de Pirapora";3176;3035;3096;3507;3540;3586;3570;3245;3006;2914;2750;2444;1857;1436;987;716;708;43573
"354540 Salto Grande";653;636;668;671;676;642;698;686;642;609;573;507;462;356;276;195;241;9191
"354550 Sandovalina";336;318;300;340;345;292;305;302;299;284;260;210;146;127;77;64;77;4082
"354560 Santa Adélia";1001;965;1051;1135;1184;1201;1270;1223;1044;1008;898;827;700;534;411;306;382;15140
"354570 Santa Albertina";315;336;337;351;462;465;479;422;403;400;391;403;327;250;233;153;220;5947
"354580 Santa Bárbara d'Oeste";11565;11592;12070;13189;15122;17002;16936;14856;13609;13789;13006;11746;8773;6066;3988;2985;3320;189614
"354600 Santa Branca";1015;999;1006;1086;1105;1130;1036;1043;1070;964;995;820;675;556;401;277;317;14495
"354610 Santa Clara d'Oeste";112;111;130;143;163;177;153;159;145;135;151;142;122;97;57;73;54;2124
"354620 Santa Cruz da Conceição";280;276;253;297;317;319;376;288;301;281;294;285;222;185;132;90;134;4330
"354625 Santa Cruz da Esperança";162;153;140;166;168;163;150;145;125;124;125;118;97;85;77;41;41;2080
"354630 Santa Cruz das Palmeiras";2428;2351;2521;2638;2748;3065;2967;2556;2141;2017;1824;1565;1243;963;688;506;553;32774
"354640 Santa Cruz do Rio Pardo";3243;3155;3162;3353;3535;3566;3748;3251;3186;3080;3003;2643;2236;1809;1342;994;1224;46530
"354650 Santa Ernestina";430;413;422;459;489;531;492;453;340;408;328;252;192;160;102;84;91;5646
"354660 Santa Fé do Sul";1704;1750;1805;2024;2223;2503;2452;2400;2247;2282;2197;1949;1647;1422;1054;768;882;31309
"354670 Santa Gertrudes";2035;1916;1994;2221;2080;2371;2412;2148;1832;1528;1240;941;714;519;364;263;283;24861
"354680 Santa Isabel";4033;3831;4066;4374;4390;4607;4573;4118;3918;3809;3295;2895;2354;1762;1186;828;902;54941
"354690 Santa Lúcia";709;663;591;767;706;809;718;674;607;577;458;414;294;243;166;143;121;8660
"354700 Santa Maria da Serra";490;461;458;449;514;544;513;391;377;361;374;275;219;146;140;94;97;5903
"354710 Santa Mercedes";198;199;232;205;217;244;214;202;189;194;202;155;124;92;96;73;87;2923
"354740 Santa Rita d'Oeste";104;107;134;132;172;189;186;159;173;180;205;187;178;144;114;85;96;2545
"354750 Santa Rita do Passa Quatro";1513;1551;1517;1663;1833;2063;2026;1938;1896;1925;1998;1786;1565;1263;985;805;1052;27379
"354760 Santa Rosa de Viterbo";1706;1681;1586;1921;2011;2173;2090;1848;1754;1718;1686;1457;1105;956;727;543;681;25643
"354765 Santa Salete";74;80;74;94;106;101;119;100;102;125;113;102;98;92;44;43;51;1518
"354720 Santana da Ponte Pensa";66;68;72;76;82;120;92;101;101;127;133;111;117;88;92;56;69;1571
"354730 Santana de Parnaíba";9871;9397;9875;10471;10490;11371;11165;10326;9078;8262;7603;6550;4977;3498;1899;1248;1322;127403
"354770 Santo Anastácio";1260;1273;1278;1456;1596;1573;1513;1443;1448;1627;1530;1219;1005;817;717;519;652;20926
"354780 Santo André";42920;43183;44735;48093;50310;58520;61745;57109;51951;49288;47254;41590;34471;26601;18762;14371;16918;707821
"354790 Santo Antônio da Alegria";430;438;434;463;489;579;538;468;432;416;430;365;367;301;228;151;199;6728
"354800 Santo Antônio de Posse";1650;1615;1713;1876;1787;1948;1920;1751;1541;1495;1306;1098;899;598;448;348;393;22386
"354805 Santo Antônio do Aracanguá";542;531;522;603;649;672;658;675;630;606;584;440;348;269;165;136;130;8160
"354810 Santo Antônio do Jardim";374;361;399;414;425;468;479;451;454;394;391;371;326;230;182;133;161;6013
"354820 Santo Antônio do Pinhal";460;438;518;553;530;535;482;494;462;471;472;394;245;224;193;134;136;6741
"354830 Santo Expedito";189;188;188;183;237;205;193;214;197;252;226;173;153;120;126;82;82;3008
"354840 Santópolis do Aguapeí";366;354;318;345;374;458;402;355;285;280;242;236;172;129;113;80;98;4607
"354850 Santos";22663;23694;24594;26043;27039;30511;33559;32630;30016;29514;30468;28437;25221;20403;15961;13073;18028;431854
"354860 São Bento do Sapucaí";684;684;711;780;814;731;739;784;794;811;798;656;530;433;364;232;269;10814
"354870 São Bernardo do Campo";54628;53669;54917;60297;62553;71131;73450;68558;61160;56576;52089;44394;35558;25893;17009;11465;12174;815521
"354880 São Caetano do Sul";7403;8082;8384;8938;9674;11542;12910;12374;11377;10776;11871;10649;9140;7571;5625;4656;6652;157624
"354890 São Carlos";14993;15014;15634;16898;18100;20213;21399;19785;17562;16296;15832;13860;11230;8451;5872;4514;5772;241425
"354900 São Francisco";172;170;175;179;192;196;169;186;207;207;210;161;166;136;129;88;96;2839
"354910 São João da Boa Vista";5111;5167;5559;5944;6273;6985;7219;6922;6445;6343;6266;5600;4600;3428;2536;1951;2500;88849
"354920 São João das Duas Pontes";153;156;149;204;188;178;188;187;207;176;221;162;105;106;92;54;69;2595
"354925 São João de Iracema";125;136;106;115;158;136;128;128;152;139;121;108;106;86;56;40;40;1880
"354930 São João do Pau d'Alho";104;108;102;139;144;144;132;136;137;153;153;172;117;123;99;69;95;2127
"354940 São Joaquim da Barra";3347;3324;3513;3609;3855;4210;4554;3999;3553;3260;3110;2747;2149;1758;1195;866;1023;50072
"354950 São José da Bela Vista";788;725;757;760;739;721;682;640;558;531;451;356;322;276;211;133;144;8794
"354960 São José do Barreiro";315;302;332;323;291;308;302;270;302;283;278;237;185;133;108;88;104;4161
"354970 São José do Rio Pardo";3190;3150;3315;3567;4290;4657;4437;3917;3600;3557;3666;3474;2909;2179;1516;1198;1572;54194
"354980 São José do Rio Preto";25786;26048;26475;28799;31573;37488;38865;36777;32476;31070;30316;26678;21299;16881;12064;9182;10696;442473
"354990 São José dos Campos";48343;47144;47672;52294;54790;59718;62699;57282;48919;45135;42479;37716;30454;21875;13668;8812;10051;689051
"354995 São Lourenço da Serra";1115;1057;1099;1301;1249;1274;1222;1110;1144;1040;899;823;651;456;332;201;204;15177
"355000 São Luís do Paraitinga";632;619;677;779;884;772;808;732;825;775;742;626;497;400;361;264;282;10675
"355010 São Manuel";2766;2634;2787;3098;3148;3330;3292;3253;2970;2662;2444;2147;1743;1364;947;766;891;40242
"355020 São Miguel Arcanjo";2585;2385;2448;2662;2699;2635;2576;2370;2301;2181;1931;1642;1274;1053;788;545;558;32633
"355030 São Paulo";795045;776648;834429;905187;882237;1014920;1071596;995588;873333;795128;718199;637824;518056;396300;272722;201205;254620;11943037
"355040 São Pedro";2194;2135;2256;2448;2542;2466;2665;2587;2448;2211;2223;2004;1736;1489;1112;801;957;34274
"355050 São Pedro do Turvo";571;547;573;599;576;551;597;483;510;517;452;394;340;287;211;144;190;7542
"355060 São Roque";5540;5319;5825;6445;6399;7060;7285;7164;6224;6033;5572;5148;4055;3139;2093;1534;1771;86606
"355070 São Sebastião";6716;6357;6549;6940;6851;7091;7445;7304;6223;5359;4565;3731;2907;1950;1412;869;1021;83290
"355080 São Sebastião da Grama";813;818;855;915;972;997;971;901;803;852;778;701;589;454;317;236;305;12277
"355090 São Simão";1006;992;1098;1084;1123;1312;1146;1091;949;1015;945;845;704;571;431;319;425;15056
"355100 São Vicente";26030;25057;26071;27860;27904;28844;30536;28237;24996;23146;21073;18768;15636;11101;7893;5572;6282;355006
"355110 Sarapuí";754;690;794;812;767;777;757;791;623;632;618;503;416;311;238;172;185;9840
"355120 Sarutaiá";276;262;283;253;294;279;268;225;233;255;231;224;166;154;100;77;90;3670
"355130 Sebastianópolis do Sul";204;210;166;209;239;286;330;250;226;235;206;209;168;136;91;95;78;3338
"355140 Serra Azul";780;723;862;1005;985;1611;1549;1335;1037;812;780;580;427;329;200;135;164;13314
"355160 Serra Negra";1589;1584;1727;1818;1951;2044;2181;2153;2082;1951;1954;1781;1545;1298;878;725;1028;28289
"355150 Serrana";3536;3340;3408;3696;3789;4025;3915;3309;2936;2721;2350;1851;1363;970;652;476;503;42840
"355170 Sertãozinho";8372;8255;8514;9092;9704;11081;11319;10127;8444;7812;7221;6138;4780;3516;2324;1652;1863;120214
"355180 Sete Barras";1177;1079;1029;1001;1018;870;934;977;867;808;710;715;556;463;364;244;236;13048
"355190 Severínia";1292;1243;1252;1434;1412;1590;1485;1216;1149;1090;960;789;609;427;335;246;274;16803
"355200 Silveiras";454;421;479;504;452;507;465;450;403;386;381;319;245;241;176;119;143;6145
"355210 Socorro";2315;2308;2395;2484;2785;2971;3118;2946;2771;2740;2661;2487;2206;1781;1309;1045;1216;39538
"355220 Sorocaba";42590;41600;44231;49506;51619;56918;58267;53413;46885;42888;40817;34915;27254;19808;13508;9888;11799;645906
"355230 Sud Mennucci";522;502;512;559;617;635;587;616;592;497;503;434;328;276;204;120;173;7677
"355240 Sumaré";20264;19325;19540;21387;22350;24418;24926;22665;19514;17379;14750;12917;9971;6921;4313;2794;3095;266529
"355255 Suzanápolis";250;257;272;264;293;282;279;280;232;286;272;222;158;135;109;64;94;3749
"355250 Suzano";21962;20788;22282;24863;23863;24283;24181;22643;20514;19042;16534;14065;10901;7838;4879;3251;3418;285307
"355260 Tabapuã";757;748;703;771;901;1036;1029;883;822;853;824;703;584;465;379;286;336;12080
"355270 Tabatinga";1089;1072;1166;1216;1259;1467;1470;1176;1085;1051;940;861;655;429;366;270;302;15874
"355280 Taboão da Serra";21241;20431;21086;22915;21821;24417;25145;23486;19980;18128;15038;12688;9682;6899;4350;2818;2707;272832
"355290 Taciba";420;414;418;452;494;478;476;449;450;433;438;294;255;195;152;138;145;6101
"355300 Taguaí";1020;1063;991;1006;1125;1258;1128;912;797;730;666;570;440;365;225;174;198;12668
"355310 Taiaçu";405;381;429;506;524;534;478;414;431;425;371;305;250;232;171;150;180;6186
"355320 Taiúva";307;307;325;347;435;472;437;385;359;397;376;351;326;241;163;151;195;5574
"355330 Tambaú";1587;1561;1590;1640;1823;1890;1818;1632;1541;1510;1536;1375;1056;855;627;452;611;23104
"355340 Tanabi";1417;1492;1487;1661;1778;2083;2185;1899;1709;1796;1803;1613;1296;1048;818;614;703;25402
"355350 Tapiraí";689;625;683;747;652;562;573;579;501;490;430;382;296;277;223;127;146;7982
"355360 Tapiratiba";781;770;840;977;1103;1057;936;900;886;1007;948;822;573;460;337;294;311;13002
"355365 Taquaral";172;168;212;200;213;234;208;216;184;169;192;189;133;119;73;52;70;2804
"355370 Taquaritinga";3745;3676;3886;4038;4193;4528;4540;4284;3939;3820;3732;3133;2618;2071;1539;1203;1441;56386
"355380 Taquarituba";1657;1601;1623;1787;1890;1863;1798;1696;1543;1521;1532;1312;1058;743;549;427;460;23060
"355385 Taquarivaí";493;446;524;531;515;494;452;401;345;325;313;245;183;117;88;70;63;5605
"355390 Tarabai";541;517;580;559;644;603;577;534;495;457;418;362;240;191;172;128;150;7168
"355395 Tarumã";1118;1094;1083;1085;1156;1271;1176;1075;1086;948;941;683;505;355;289;172;190;14227
"355400 Tatuí";8516;8196;8518;9357;9468;9923;9984;9235;8024;7375;6816;5972;4742;3757;2716;1904;2194;116697
"355410 Taubaté";20570;20242;20871;22759;23521;25675;26445;24683;21583;20548;18852;16482;13112;9851;6779;4731;5599;302303
"355420 Tejupá";390;358;412;411;354;376;344;336;315;253;272;254;213;147;141;72;56;4704
"355430 Teodoro Sampaio";1777;1650;1759;1864;1818;1902;1815;1842;1606;1565;1325;1054;824;686;449;326;357;22619
"355440 Terra Roxa";662;645;626;671;759;781;771;630;587;579;561;534;386;293;214;155;235;9089
"355450 Tietê";2719;2707;2737;2997;3121;3517;3480;3119;2746;2609;2553;2109;1697;1431;932;745;994;40213
"355460 Timburi";170;180;166;180;197;190;168;184;160;177;223;182;152;119;84;62;87;2681
"355465 Torre de Pedra";151;149;154;175;176;159;153;178;176;169;153;138;123;110;84;64;56;2368
"355470 Torrinha";602;598;578;674;780;857;738;714;677;645;642;577;466;428;276;233;332;9817
"355475 Trabiju";131;120;123;141;142;133;128;120;106;118;74;90;72;53;43;37;32;1663
"355480 Tremembé";2897;2876;3166;3590;3475;4223;4360;3963;3179;2921;2786;2275;1816;1291;877;603;655;44953
"355490 Três Fronteiras";325;334;323;385;415;405;426;415;375;402;367;360;319;278;219;156;198;5702
"355495 Tuiuti";383;381;398;421;446;525;484;557;458;437;407;409;376;306;242;147;165;6542
"355500 Tupã";3764;3827;3834;4063;4387;4985;5167;4919;4579;4566;4485;4077;3438;2847;2279;1845;2267;65329
"355510 Tupi Paulista";604;650;678;852;1033;1291;1418;1300;1120;1076;1078;996;856;699;513;429;528;15121
"355520 Turiúba";113;126;96;107;134;162;134;134;141;137;150;123;123;102;92;61;65;2000
"355530 Turmalina";69;80;87;103;126;137;90;97;130;151;192;155;114;113;90;68;55;1857
"355535 Ubarana";510;454;491;503;469;501;495;482;436;363;312;267;235;156;108;72;72;5926
"355540 Ubatuba";6466;5970;6360;7297;7167;6933;6993;6947;6472;5863;5255;4431;3518;2688;1706;1169;1239;86474
"355550 Ubirajara";360;342;324;353;344;382;364;326;281;309;264;275;243;169;111;104;124;4675
"355560 Uchoa";583;595;613;641;738;859;744;710;685;681;677;633;494;394;316;245;329;9937
"355570 União Paulista";140;135;116;142;143;144;157;132;105;109;89;79;82;55;48;38;42;1756
"355580 Urânia";512;508;567;553;620;669;710;671;655;647;598;624;500;402;328;245;281;9090
"355590 Uru";64;66;73;77;73;115;97;89;79;83;106;76;65;54;34;29;36;1216
"355600 Urupês";702;730;802;849;965;1068;1101;979;934;971;968;825;734;577;453;364;452;13474
"355610 Valentim Gentil";798;815;870;884;936;1108;1090;1022;857;854;784;757;516;428;291;223;224;12457
"355620 Valinhos";7303;7378;7467;8169;8657;10072;10440;10115;9403;9472;8511;7011;5399;4059;2777;2051;2398;120682
"355630 Valparaíso";1724;1683;1590;1864;2043;2399;2688;2305;1803;1593;1478;1109;817;686;463;376;419;25040
"355635 Vargem";663;652;677;742;728;819;787;746;711;633;606;504;485;388;305;192;245;9883
"355640 Vargem Grande do Sul";2962;2934;2936;3104;3175;3409;3417;3123;2849;2867;2667;2356;1845;1429;995;754;904;41726
"355645 Vargem Grande Paulista";3854;3646;3669;3962;3808;4171;4338;4012;3460;3218;2957;2346;1961;1362;915;591;649;48919
"355650 Várzea Paulista";8910;8566;8854;9534;9864;10933;10716;9293;8264;7560;6784;5930;4370;2908;1785;1147;1215;116633
"355660 Vera Cruz";683;684;734;776;832;817;750;798;741;737;757;641;525;459;362;259;373;10928
"355670 Vinhedo";4649;4680;4814;5139;5223;6487;6938;6161;5501;4940;4750;3992;3120;2385;1622;1090;1455;72946
"355680 Viradouro";1269;1236;1242;1409;1564;1609;1598;1334;1194;1154;1150;952;795;621;468;376;424;18395
"355690 Vista Alegre do Alto";549;571;602;656;688;861;791;630;550;472;419;353;279;203;157;135;138;8054
"355695 Vitória Brasil";111;118;113;107;130;143;145;138;123;131;123;120;93;67;66;42;45;1815
"355700 Votorantim";8581;8242;8983;9746;9710;10360;10456;9440;8213;7526;6903;6050;4611;3432;2247;1480;1573;117553
"355710 Votuporanga";4998;5174;5298;5936;6578;7815;7706;7120;6702;6558;6374;5753;4587;3698;2676;1992;2247;91212
"355715 Zacarias";176;172;153;173;173;195;226;178;190;170;177;147;134;87;91;71;65;2578
