"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"354380 Rinópolis";585;602;629;624;608;702;792;743;688;656;645;659;598;450;341;272;387;9981
"354390 Rio Claro";12630;12598;12557;13248;14872;15860;17459;17638;15939;13888;13100;12288;10399;8000;6021;4125;5802;206424
"354400 Rio das Pedras";2656;2590;2523;2641;2798;2875;3256;3118;2620;2317;2003;1736;1359;1005;725;459;547;35228
"354410 Rio Grande da Serra";3993;3794;3631;3936;4183;4028;4242;4322;3915;3496;3001;2503;2028;1522;982;636;634;50846
"354420 Riolândia";895;886;898;988;1036;1049;1228;1151;1027;751;632;530;428;335;277;191;216;12518
"354350 Riversul";415;407;342;299;357;390;351;387;369;350;365;378;332;250;191;152;189;5524
"354425 Rosana";1039;1042;995;1069;1238;1264;1157;1066;1075;1136;1171;1107;1026;827;626;409;396;16643
"354430 Roseira";774;752;708;719;786;876;872;916;808;726;671;606;511;378;250;159;200;10712
"354440 Rubiácea";219;224;219;213;235;277;281;245;215;193;211;177;128;93;78;52;68;3128
"354450 Rubinéia";152;161;155;151;176;198;232;199;210;214;259;267;232;190;130;104;118;3148
"354460 Sabino";344;362;341;309;356;410;397;424;383;353;379;373;337;261;216;147;198;5590
"354470 Sagres";144;144;132;146;174;188;170;175;182;156;146;153;151;121;105;60;85;2432
"354480 Sales";400;390;373;377;377;430;459;478;432;449;438;417;406;313;235;168;189;6331
"354490 Sales Oliveira";732;726;712;745;841;937;1000;954;859;766;776;717;641;511;385;247;341;11890
"354500 Salesópolis";1271;1251;1173;1198;1299;1322;1297;1208;1205;1165;1128;1032;819;589;479;308;395;17139
"354510 Salmourão";354;361;343;338;373;444;409;411;392;365;318;279;255;218;165;125;150;5300
"354515 Saltinho";453;472;486;508;555;631;696;735;668;567;520;481;452;394;298;172;198;8286
"354520 Salto";7708;7601;7399;7757;8923;9804;10236;9813;8796;7975;7960;7278;5869;4242;2892;1960;2450;118663
"354530 Salto de Pirapora";3212;3122;2931;3022;3467;3603;3686;3583;3238;3035;2962;2736;2297;1642;1204;788;894;45422
"354540 Salto Grande";649;637;596;604;645;670;662;694;670;638;619;571;482;403;301;216;274;9331
"354550 Sandovalina";335;325;299;295;338;332;300;319;318;300;278;252;191;142;113;68;97;4302
"354560 Santa Adélia";995;980;968;1070;1165;1181;1214;1257;1163;1016;978;872;774;618;459;330;440;15480
"354570 Santa Albertina";309;327;328;322;373;478;486;478;422;406;396;384;369;287;221;182;240;6008
"354580 Santa Bárbara d'Oeste";11292;11397;11474;12139;13642;15496;17013;16430;14396;13370;13412;12451;10736;7745;5140;3261;4081;193475
"354600 Santa Branca";994;995;954;958;1053;1093;1099;1020;1033;1048;985;964;774;621;483;326;388;14788
"354610 Santa Clara d'Oeste";105;109;108;122;144;173;171;152;157;147;145;148;131;104;76;49;74;2115
"354620 Santa Cruz da Conceição";283;282;256;244;303;330;339;357;290;307;306;311;274;204;161;107;149;4503
"354625 Santa Cruz da Esperança";163;159;137;132;161;165;159;151;133;130;132;133;117;86;74;57;50;2139
"354630 Santa Cruz das Palmeiras";2498;2419;2459;2671;2782;2870;3067;2887;2445;2061;1928;1711;1423;1102;814;552;672;34361
"354640 Santa Cruz do Rio Pardo";3232;3155;3029;3042;3331;3558;3651;3679;3244;3145;3046;2897;2495;2039;1575;1100;1455;47673
"354650 Santa Ernestina";416;411;404;420;445;453;482;449;401;335;375;296;224;167;130;82;109;5599
"354660 Santa Fé do Sul";1673;1761;1768;1792;2025;2297;2598;2558;2468;2302;2314;2178;1880;1525;1241;865;1077;32322
"354670 Santa Gertrudes";2171;2065;2073;2276;2425;2249;2464;2374;2057;1722;1420;1131;848;597;418;278;330;26898
"354680 Santa Isabel";4069;3959;3760;3980;4378;4537;4726;4530;4085;3939;3770;3201;2731;2121;1512;964;1124;57386
"354690 Santa Lúcia";693;677;629;610;742;708;771;690;642;580;515;417;365;265;208;138;167;8817
"354700 Santa Maria da Serra";510;474;453;455;465;518;536;489;392;376;363;351;256;184;127;107;117;6173
"354710 Santa Mercedes";195;195;192;203;195;229;245;211;193;187;195;193;146;106;80;75;99;2939
"354740 Santa Rita d'Oeste";99;103;103;118;129;180;199;188;167;173;185;194;178;156;122;91;113;2498
"354750 Santa Rita do Passa Quatro";1452;1510;1484;1449;1634;1870;2074;2012;1937;1916;1957;1949;1707;1434;1113;830;1229;27557
"354760 Santa Rosa de Viterbo";1693;1702;1620;1608;1948;2081;2199;2060;1839;1748;1724;1644;1361;1039;849;608;817;26540
"354765 Santa Salete";72;81;75;73;96;107;110;122;103;112;133;111;93;89;72;37;59;1545
"354720 Santana da Ponte Pensa";57;60;61;61;67;86;111;91;97;104;124;125;106;104;80;72;81;1487
"354730 Santana de Parnaíba";10502;10101;9540;9931;10944;11679;12527;11734;10366;8917;8129;7465;6330;4748;3114;1634;1786;139447
"354770 Santo Anastácio";1180;1228;1189;1196;1404;1558;1559;1502;1434;1469;1609;1462;1143;899;719;575;752;20878
"354780 Santo André";42100;42478;43055;45099;48801;52061;59658;60954;55305;49965;47302;44151;38264;30993;22817;15431;20339;718773
"354790 Santo Antônio da Alegria";424;439;427;408;450;512;582;527;458;437;432;414;357;351;276;193;242;6929
"354800 Santo Antônio de Posse";1666;1656;1645;1766;1894;1837;1972;1891;1695;1525;1431;1225;1022;765;502;356;462;23310
"354805 Santo Antônio do Aracanguá";536;542;501;515;614;667;696;669;657;625;620;563;413;296;214;130;162;8420
"354810 Santo Antônio do Jardim";364;352;338;367;396;428;466;452;438;434;391;377;349;280;194;144;184;5954
"354820 Santo Antônio do Pinhal";452;437;424;477;517;520;524;483;484;460;478;456;351;225;197;154;172;6811
"354830 Santo Expedito";183;191;179;170;192;239;207;207;222;216;256;222;170;138;112;101;106;3111
"354840 Santópolis do Aguapeí";367;364;340;320;354;393;450;382;337;287;270;231;216;151;112;89;114;4777
"354850 Santos";21874;22824;23770;24289;25642;27255;31161;33606;32052;29514;29284;29445;27136;23167;18062;13481;20749;433311
"354860 São Bento do Sapucaí";661;676;640;648;738;779;737;759;790;801;815;776;619;470;373;281;315;10878
"354870 São Bernardo do Campo";54120;53534;53463;56423;62626;65597;72001;71766;65566;58208;53706;48450;40660;31731;22031;13711;15343;838936
"354880 São Caetano do Sul";7312;7883;8426;8620;9202;10192;12227;13302;12401;11187;10893;11458;10177;8555;6745;4835;7712;161127
"354890 São Carlos";15187;15224;15415;16269;17753;18928;20936;21519;19514;17338;16218;15257;13057;10239;7361;4911;6857;251983
"354900 São Francisco";160;169;155;151;165;189;188;171;192;211;214;202;156;151;124;104;119;2821
"354910 São João da Boa Vista";5074;5141;5192;5511;5979;6471;7202;7317;6914;6448;6366;6132;5299;4142;2983;2101;2939;91211
"354920 São João das Duas Pontes";146;150;143;144;185;182;180;190;191;192;187;207;139;95;90;69;78;2568
"354925 São João de Iracema";121;135;128;97;114;149;138;130;136;155;138;122;107;92;69;43;48;1922
"354930 São João do Pau d'Alho";96;105;98;93;129;144;144;133;135;137;154;162;169;112;108;79;107;2105
"354940 São Joaquim da Barra";3394;3357;3375;3566;3733;3968;4342;4480;3905;3469;3224;2977;2497;1933;1486;963;1219;51888
"354950 São José da Bela Vista";780;735;700;728;731;694;686;669;595;522;494;409;327;287;234;163;174;8928
"354960 São José do Barreiro";309;301;276;282;286;285;313;294;272;295;282;268;215;157;111;84;117;4147
"354970 São José do Rio Pardo";3114;3094;3026;3173;3607;4345;4643;4344;3832;3554;3588;3620;3310;2660;1905;1279;1852;54946
"354980 São José do Rio Preto";25796;26124;26616;27707;30596;33855;38935;39253;36212;32177;30964;29365;25135;19707;14865;10137;13227;460671
"354990 São José dos Campos";48894;48066;46931;48674;54494;57479;61831;62217;55290;47450;44031;40926;35447;27696;18842;11152;12524;721944
"354995 São Lourenço da Serra";1116;1086;1021;1085;1273;1264;1301;1215;1125;1144;1038;921;789;557;382;254;254;15825
"355000 São Luís do Paraitinga";610;615;583;626;759;853;790;805;751;815;770;707;577;442;352;288;344;10687
"355010 São Manuel";2744;2674;2554;2716;3067;3209;3353;3271;3149;2843;2583;2335;1971;1532;1137;765;1051;40954
"355020 São Miguel Arcanjo";2515;2409;2158;2220;2535;2657;2592;2477;2315;2249;2111;1840;1511;1137;893;621;691;32931
"355030 São Paulo";792797;778181;790079;867374;927894;912717;1019805;1040999;949409;832091;754786;674202;584981;465530;339025;223068;299085;12252023
"355040 São Pedro";2216;2180;2082;2164;2416;2564;2590;2733;2625;2455;2305;2272;1991;1634;1325;928;1173;35653
"355050 São Pedro do Turvo";556;557;522;530;554;558;571;575;488;511;495;422;370;314;251;172;220;7666
"355060 São Roque";5653;5528;5328;5804;6535;6797;7472;7543;7160;6321;6097;5574;4925;3691;2699;1722;2167;91016
"355070 São Sebastião";7033;6719;6430;6756;7270;7166;7327;7553;7152;6010;5144;4315;3441;2589;1699;1132;1244;88980
"355080 São Sebastião da Grama";773;792;779;797;887;945;966;927;842;791;815;727;635;521;383;255;347;12182
"355090 São Simão";1004;993;976;1021;1057;1161;1276;1124;1057;965;996;909;799;642;498;354;490;15322
"355100 São Vicente";26109;25420;24777;26044;28104;28245;29293;29949;27181;24099;22167;19968;17413;13673;9417;6321;7618;365798
"355110 Sarapuí";784;735;675;743;794;790;805;795;769;641;658;600;470;358;261;186;221;10285
"355120 Sarutaiá";266;259;242;236;235;282;274;251;221;239;260;227;193;149;123;78;103;3638
"355130 Sebastianópolis do Sul";207;216;203;183;231;267;321;330;251;231;229;200;194;151;113;79;107;3513
"355140 Serra Azul";755;715;743;988;1178;1266;1863;1726;1397;1004;820;746;512;360;257;150;182;14662
"355160 Serra Negra";1576;1587;1568;1674;1833;1993;2129;2246;2187;2101;2033;1974;1748;1469;1151;760;1200;29229
"355150 Serrana";3620;3460;3398;3579;3861;3884;4023;3770;3177;2836;2570;2131;1655;1188;811;523;621;45107
"355170 Sertãozinho";8537;8446;8400;8818;9593;10279;11404;11217;9739;8169;7546;6811;5611;4202;2941;1856;2246;125815
"355180 Sete Barras";1127;1070;910;819;877;934;862;924;944;838;768;692;643;479;381;276;288;12832
"355190 Severínia";1302;1269;1253;1306;1452;1463;1567;1409;1185;1113;1033;895;731;535;372;273;338;17496
"355200 Silveiras";458;436;404;449;479;455;499;465;439;399;399;374;296;231;208;141;170;6302
"355210 Socorro";2327;2337;2283;2333;2544;2886;3113;3192;2995;2848;2814;2670;2442;2045;1574;1107;1495;41005
"355220 Sorocaba";43581;42914;42552;46075;52083;54967;59495;58777;52554;45855;42270;39091;32513;24463;17040;11105;14257;679592
"355230 Sud Mennucci";506;492;469;487;561;614;606;577;591;557;492;477;386;303;241;163;196;7718
"355240 Sumaré";20869;20097;19552;20596;22944;23808;25144;24594;21837;18729;16556;14056;11880;8774;5788;3427;3790;282441
"355255 Suzanápolis";255;261;260;261;264;294;299;298;287;256;301;270;207;143;119;84;104;3963
"355250 Suzano";22283;21554;20473;22044;24786;24434;24794;24059;22073;19909;18329;15711;12864;9622;6546;3884;4272;297637
"355260 Tabapuã";743;745;737;718;813;953;1048;991;866;828;866;804;655;525;406;308;401;12407
"355270 Tabatinga";1106;1088;1088;1190;1257;1319;1500;1436;1176;1079;1006;903;792;551;364;286;355;16496
"355280 Taboão da Serra";21850;21323;20862;21994;23878;23266;25233;25017;22509;19215;17141;14184;11660;8621;5844;3492;3575;289664
"355290 Taciba";418;414;389;396;454;511;490;480;448;441;441;406;279;232;172;131;183;6285
"355300 Taguaí";1096;1139;1157;1035;1062;1211;1316;1145;931;801;711;619;508;399;305;184;240;13859
"355310 Taiaçu";399;388;378;435;507;519;526;463;407;417;414;358;285;234;203;146;216;6295
"355320 Taiúva";291;298;295;307;352;431;462;427;373;363;395;375;343;287;203;138;226;5566
"355330 Tambaú";1557;1525;1473;1481;1601;1792;1852;1756;1597;1508;1481;1457;1235;954;734;507;697;23207
"355340 Tanabi";1382;1468;1480;1493;1692;1866;2166;2171;1866;1722;1804;1754;1519;1167;907;664;846;25967
"355350 Tapiraí";661;622;551;592;661;598;540;547;530;474;463;408;342;259;229;164;166;7807
"355360 Tapiratiba";733;752;736;785;928;1057;1026;935;901;895;983;906;748;515;394;281;385;12960
"355365 Taquaral";166;165;165;193;196;214;222;200;200;175;179;200;175;123;100;58;80;2811
"355370 Taquaritinga";3693;3650;3597;3735;3926;4150;4491;4461;4169;3856;3774;3558;2971;2364;1791;1270;1721;57177
"355380 Taquarituba";1614;1587;1515;1528;1734;1848;1834;1759;1644;1505;1490;1435;1194;911;626;440;554;23218
"355385 Taquarivaí";512;469;440;497;517;503;480;446;399;345;321;293;218;157;101;71;83;5852
"355390 Tarabai";547;535;517;558;592;660;600;558;522;483;439;408;336;218;172;141;182;7468
"355395 Tarumã";1141;1118;1089;1082;1112;1198;1284;1171;1088;1067;948;884;619;440;305;224;230;15000
"355400 Tatuí";8701;8496;8104;8533;9528;9815;10235;9960;8978;7835;7247;6576;5549;4232;3193;2167;2617;121766
"355410 Taubaté";20738;20624;20408;21271;23414;24506;26447;26472;24088;21148;19940;18047;15356;11780;8444;5499;6742;314924
"355420 Tejupá";380;348;324;350;350;336;347;321;316;282;236;254;232;168;120;96;72;4532
"355430 Teodoro Sampaio";1765;1685;1580;1670;1811;1835;1884;1815;1788;1577;1493;1231;951;725;561;353;424;23148
"355440 Terra Roxa";665;651;616;622;707;777;777;731;621;580;565;548;484;344;252;173;257;9370
"355450 Tietê";2773;2761;2769;2852;3120;3277;3584;3490;3060;2687;2597;2437;1967;1559;1220;774;1149;42076
"355460 Timburi";162;170;158;140;173;198;184;173;177;161;186;214;171;133;99;65;94;2658
"355465 Torre de Pedra";145;149;138;141;167;181;179;161;173;177;174;158;132;108;92;65;72;2412
"355470 Torrinha";594;599;584;583;692;788;823;734;718;675;647;619;534;441;368;234;377;10010
"355475 Trabiju";131;132;115;118;141;135;137;124;112;112;113;78;86;64;47;36;43;1724
"355480 Tremembé";2946;2933;2995;3421;3802;3742;4362;4301;3758;3054;2849;2648;2139;1613;1101;707;814;47185
"355490 Três Fronteiras";313;337;322;307;380;424;426;431;401;383;415;380;344;293;244;176;231;5807
"355495 Tuiuti";399;401;378;388;434;483;542;521;565;472;461;438;418;339;265;190;200;6894
"355500 Tupã";3622;3693;3659;3638;3956;4432;5065;5146;4812;4504;4499;4328;3858;3168;2525;1913;2706;65524
"355510 Tupi Paulista";567;616;638;701;938;1197;1452;1470;1293;1126;1091;1056;948;769;596;423;614;15495
"355520 Turiúba";108;116;114;88;106;153;172;137;135;139;136;144;118;109;89;72;80;2016
"355530 Turmalina";59;70;73;72;90;118;123;90;102;129;155;177;139;100;91;68;71;1727
"355535 Ubarana";533;492;451;494;509;497;517;505;493;431;353;296;251;193;126;82;86;6309
"355540 Ubatuba";6589;6236;5744;6238;7331;7318;7123;7044;6839;6370;5878;5197;4266;3263;2343;1417;1603;90799
"355550 Ubirajara";360;346;314;307;340;347;373;360;323;295;303;264;262;209;140;93;144;4780
"355560 Uchoa";578;586;591;602;660;771;840;735;707;683;684;668;591;442;342;258;372;10110
"355570 União Paulista";145;143;128;125;161;158;150;148;121;102;101;82;76;68;47;39;50;1844
"355580 Urânia";494;501;500;524;542;620;674;702;679;663;642;598;579;448;349;264;335;9114
"355590 Uru";59;60;60;64;68;80;113;93;84;76;84;98;63;55;42;27;39;1165
"355600 Urupês";699;722;738;793;874;999;1103;1115;997;953;991;944;788;668;510;379;536;13809
"355610 Valentim Gentil";826;856;894;902;907;1000;1173;1132;1017;877;883;811;708;463;360;235;282;13326
"355620 Valinhos";7456;7689;7705;7918;8773;9518;10912;11085;10440;9601;9410;8227;6634;4966;3559;2328;2972;129193
"355630 Valparaíso";1744;1709;1693;1778;2127;2256;2566;2655;2173;1710;1546;1374;1002;719;562;371;495;26480
"355635 Vargem";687;689;663;673;752;777;866;829;771;723;664;611;509;446;343;246;288;10537
"355640 Vargem Grande do Sul";2944;2935;2868;2878;3097;3251;3468;3378;3056;2815;2798;2556;2154;1615;1190;794;1048;42845
"355645 Vargem Grande Paulista";3977;3838;3582;3692;4075;4096;4445;4413;3900;3416;3231;2892;2299;1857;1243;783;858;52597
"355650 Várzea Paulista";9022;8737;8641;9131;9872;10246;10971;10348;8918;7903;7167;6373;5352;3812;2424;1411;1510;121838
"355660 Vera Cruz";661;657;650;673;729;787;770;743;781;741;749;725;594;480;398;292;413;10843
"355670 Vinhedo";4877;4910;4930;5142;5519;5894;7142;7264;6219;5397;4938;4596;3779;2933;2128;1366;1753;78787
"355680 Viradouro";1260;1238;1206;1249;1443;1566;1600;1545;1292;1178;1153;1091;902;720;543;391;521;18898
"355690 Vista Alegre do Alto";588;611;665;709;736;776;898;798;636;527;439;384;320;245;175;130;173;8810
"355695 Vitória Brasil";108;114;115;102;101;128;143;144;135;129;136;126;110;81;60;52;56;1840
"355700 Votorantim";8719;8480;8356;9122;9895;9974;10513;10275;9146;7947;7272;6513;5479;4038;2847;1762;1928;122266
"355710 Votuporanga";4966;5183;5253;5454;6185;7039;8100;7817;7182;6717;6576;6270;5443;4187;3208;2202;2765;94547
"355715 Zacarias";180;178;162;155;178;186;209;232;188;190;171;171;150;121;82;76;89;2718
